spark-submit --class FF /home/acald013/Research/GeoSpark/target/scala-2.11/pflock_2.11-0.1.jar --input /home/acald013/Research/Datasets/Berlin/SideBySide/B3.tsv --epsilon 110 --mu 3 --delta 3 --distance 100 --master 169.235.27.138 --cores 4 --executors 3 --spatial CUSTOM --customymf 30 --customxmf 90 --customy 30 --customx 90 --fftimestamp 5
2019-05-17 08:53:06,170|MF|app-20190517085152-0281|3|4|  END| 75.64|H.Maximal disks prunned                           | 16.81| 39886|0
2019-05-17 08:53:06,794|FF|app-20190517085152-0281|3|4|  END| 76.27|1.Maximal disks found                             | 65.32| 39886|0
2019-05-17 08:53:06,794|FF|app-20190517085152-0281|3|4|START| 76.27|1.Maximal disks found                             |  0.00|     0|1
2019-05-17 08:53:06,794|MF|app-20190517085152-0281|3|4|START| 76.27|A.Points indexed                                  |  0.00|     0|1
2019-05-17 08:53:06,961|MF|app-20190517085152-0281|3|4|  END| 76.44|A.Points indexed                                  |  0.17|109482|1
2019-05-17 08:53:06,961|MF|app-20190517085152-0281|3|4|START| 76.44|B.Pairs found                                     |  0.00|     0|1
2019-05-17 08:53:07,854|MF|app-20190517085152-0281|3|4|  END| 77.33|B.Pairs found                                     |  0.89|240006|1
2019-05-17 08:53:07,854|MF|app-20190517085152-0281|3|4|START| 77.33|C.Centers found                                   |  0.00|     0|1
2019-05-17 08:53:08,103|MF|app-20190517085152-0281|3|4|  END| 77.58|C.Centers found                                   |  0.25|480012|1
2019-05-17 08:53:08,103|MF|app-20190517085152-0281|3|4|START| 77.58|D.Disks found                                     |  0.00|     0|1
2019-05-17 08:53:11,538|MF|app-20190517085152-0281|3|4|  END| 81.01|D.Disks found                                     |  3.44|215098|1
2019-05-17 08:53:11,538|MF|app-20190517085152-0281|3|4|START| 81.01|E.Disks indexed                                   |  0.00|     0|1
2019-05-17 08:53:12,129|MF|app-20190517085152-0281|3|4|  END| 81.60|E.Disks indexed                                   |  0.59|215098|1
2019-05-17 08:53:12,130|MF|app-20190517085152-0281|3|4|START| 81.60|F.Expansions gotten                               |  0.00|     0|1
2019-05-17 08:53:18,485|MF|app-20190517085152-0281|3|4|  END| 87.96|F.Expansions gotten                               |  6.36|302693|1
2019-05-17 08:53:18,485|MF|app-20190517085152-0281|3|4|START| 87.96|G.Maximal disks found                             |  0.00|     0|1
2019-05-17 08:53:52,247|MF|app-20190517085152-0281|3|4|  END|121.72|G.Maximal disks found                             | 33.76| 59379|1
2019-05-17 08:53:52,247|MF|app-20190517085152-0281|3|4|START|121.72|H.Maximal disks prunned                           |  0.00|     0|1
2019-05-17 08:53:59,425|MF|app-20190517085152-0281|3|4|  END|128.90|H.Maximal disks prunned                           |  7.18| 40330|1
2019-05-17 08:54:00,153|FF|app-20190517085152-0281|3|4|  END|129.63|1.Maximal disks found                             | 53.36| 40330|1
2019-05-17 08:54:00,153|FF|app-20190517085152-0281|3|4|START|129.63|2.Join done                                       |  0.00|     0|1
2019-05-17 08:54:16,255|FF|app-20190517085152-0281|3|4|  END|145.73|2.Join done                                       | 16.10|128740|1
2019-05-17 08:54:16,255|FF|app-20190517085152-0281|3|4|START|145.73|3.Flocks to report                                |  0.00|     0|1
2019-05-17 08:54:17,216|FF|app-20190517085152-0281|3|4|  END|146.69|3.Flocks to report                                |  0.96|     0|1
2019-05-17 08:54:17,216|FF|app-20190517085152-0281|3|4|START|146.69|4.Flocks prunned by expansion                     |  0.00|     0|1
2019-05-17 08:54:17,262|FF|app-20190517085152-0281|3|4|  END|146.74|4.Flocks prunned by expansion                     |  0.05|     0|1
2019-05-17 08:54:17,262|FF|app-20190517085152-0281|3|4|START|146.74|5.Flocks reported                                 |  0.00|     0|1
2019-05-17 08:54:17,270|FF|app-20190517085152-0281|3|4|  END|146.74|5.Flocks reported                                 |  0.01|     0|1
2019-05-17 08:54:17,270|FF|app-20190517085152-0281|3|4|START|146.74|6.Candidates indexed                              |  0.00|     0|1
2019-05-17 08:54:20,150|FF|app-20190517085152-0281|3|4|  END|149.62|6.Candidates indexed                              |  2.88|132352|1
2019-05-17 08:54:20,150|FF|app-20190517085152-0281|3|4|START|149.62|1.Maximal disks found                             |  0.00|     0|2
2019-05-17 08:54:20,150|MF|app-20190517085152-0281|3|4|START|149.62|A.Points indexed                                  |  0.00|     0|2
2019-05-17 08:54:20,316|MF|app-20190517085152-0281|3|4|  END|149.79|A.Points indexed                                  |  0.17|110376|2
2019-05-17 08:54:20,316|MF|app-20190517085152-0281|3|4|START|149.79|B.Pairs found                                     |  0.00|     0|2
2019-05-17 08:54:21,159|MF|app-20190517085152-0281|3|4|  END|150.63|B.Pairs found                                     |  0.84|243408|2
2019-05-17 08:54:21,159|MF|app-20190517085152-0281|3|4|START|150.63|C.Centers found                                   |  0.00|     0|2
2019-05-17 08:54:21,433|MF|app-20190517085152-0281|3|4|  END|150.91|C.Centers found                                   |  0.27|486816|2
2019-05-17 08:54:21,433|MF|app-20190517085152-0281|3|4|START|150.91|D.Disks found                                     |  0.00|     0|2
2019-05-17 08:54:25,136|MF|app-20190517085152-0281|3|4|  END|154.61|D.Disks found                                     |  3.70|218122|2
2019-05-17 08:54:25,137|MF|app-20190517085152-0281|3|4|START|154.61|E.Disks indexed                                   |  0.00|     0|2
2019-05-17 08:54:25,665|MF|app-20190517085152-0281|3|4|  END|155.14|E.Disks indexed                                   |  0.53|218122|2
2019-05-17 08:54:25,666|MF|app-20190517085152-0281|3|4|START|155.14|F.Expansions gotten                               |  0.00|     0|2
2019-05-17 08:54:31,747|MF|app-20190517085152-0281|3|4|  END|161.22|F.Expansions gotten                               |  6.08|307408|2
2019-05-17 08:54:31,747|MF|app-20190517085152-0281|3|4|START|161.22|G.Maximal disks found                             |  0.00|     0|2
2019-05-17 08:55:03,776|MF|app-20190517085152-0281|3|4|  END|193.25|G.Maximal disks found                             | 32.03| 60707|2
2019-05-17 08:55:03,776|MF|app-20190517085152-0281|3|4|START|193.25|H.Maximal disks prunned                           |  0.00|     0|2
2019-05-17 08:55:15,477|MF|app-20190517085152-0281|3|4|  END|204.95|H.Maximal disks prunned                           | 11.70| 41224|2
2019-05-17 08:55:16,741|FF|app-20190517085152-0281|3|4|  END|206.22|1.Maximal disks found                             | 56.59| 41224|2
2019-05-17 08:55:16,741|FF|app-20190517085152-0281|3|4|START|206.22|2.Join done                                       |  0.00|     0|2
2019-05-17 08:56:48,506|FF|app-20190517085152-0281|3|4|  END|297.98|2.Join done                                       | 91.77|264490|2
2019-05-17 08:56:48,506|FF|app-20190517085152-0281|3|4|START|297.98|3.Flocks to report                                |  0.00|     0|2
2019-05-17 08:56:50,303|FF|app-20190517085152-0281|3|4|  END|299.78|3.Flocks to report                                |  1.80|226312|2
2019-05-17 08:56:50,304|FF|app-20190517085152-0281|3|4|START|299.78|4.Flocks prunned by expansion                     |  0.00|     0|2
2019-05-17 08:56:50,368|FF|app-20190517085152-0281|3|4|START|299.84|4a.Making expansions                              |  0.00|     0|2
2019-05-17 08:56:56,298|FF|app-20190517085152-0281|3|4|  END|305.77|4a.Making expansions                              |  5.93|268938|2
2019-05-17 08:56:56,298|FF|app-20190517085152-0281|3|4|START|305.77|4b.Finding maximals                               |  0.00|     0|2
2019-05-17 08:57:32,419|FF|app-20190517085152-0281|3|4|  END|341.89|4b.Finding maximals                               | 36.12| 57640|2
2019-05-17 08:57:32,419|FF|app-20190517085152-0281|3|4|START|341.89|4c.Selecting and mapping                          |  0.00|     0|2
2019-05-17 08:57:39,566|FF|app-20190517085152-0281|3|4|  END|349.04|4c.Selecting and mapping                          |  7.15| 57640|2
2019-05-17 08:57:39,566|FF|app-20190517085152-0281|3|4|START|349.04|4d.Filtering and distinc                          |  0.00|     0|2
2019-05-17 08:57:39,740|FF|app-20190517085152-0281|3|4|  END|349.21|4d.Filtering and distinc                          |  0.17| 57640|2
2019-05-17 08:57:40,477|FF|app-20190517085152-0281|3|4|  END|349.95|4.Flocks prunned by expansion                     | 50.17| 39610|2
2019-05-17 08:57:40,477|FF|app-20190517085152-0281|3|4|START|349.95|5.Flocks reported                                 |  0.00|     0|2
2019-05-17 08:57:41,070|FF|app-20190517085152-0281|3|4|  END|350.54|5.Flocks reported                                 |  0.59| 39610|2
2019-05-17 08:57:41,070|FF|app-20190517085152-0281|3|4|START|350.54|6.Candidates indexed                              |  0.00|     0|2
2019-05-17 08:57:44,320|FF|app-20190517085152-0281|3|4|  END|353.79|6.Candidates indexed                              |  3.25| 81040|2
2019-05-17 08:57:44,320|FF|app-20190517085152-0281|3|4|START|353.79|1.Maximal disks found                             |  0.00|     0|3
2019-05-17 08:57:44,320|MF|app-20190517085152-0281|3|4|START|353.79|A.Points indexed                                  |  0.00|     0|3
2019-05-17 08:57:44,540|MF|app-20190517085152-0281|3|4|  END|354.01|A.Points indexed                                  |  0.22|111300|3
2019-05-17 08:57:44,540|MF|app-20190517085152-0281|3|4|START|354.01|B.Pairs found                                     |  0.00|     0|3
2019-05-17 08:57:45,412|MF|app-20190517085152-0281|3|4|  END|354.89|B.Pairs found                                     |  0.87|247554|3
2019-05-17 08:57:45,412|MF|app-20190517085152-0281|3|4|START|354.89|C.Centers found                                   |  0.00|     0|3
2019-05-17 08:57:45,661|MF|app-20190517085152-0281|3|4|  END|355.13|C.Centers found                                   |  0.25|495108|3
2019-05-17 08:57:45,661|MF|app-20190517085152-0281|3|4|START|355.14|D.Disks found                                     |  0.00|     0|3
2019-05-17 08:57:49,543|MF|app-20190517085152-0281|3|4|  END|359.02|D.Disks found                                     |  3.88|222526|3
2019-05-17 08:57:49,543|MF|app-20190517085152-0281|3|4|START|359.02|E.Disks indexed                                   |  0.00|     0|3
2019-05-17 08:57:50,125|MF|app-20190517085152-0281|3|4|  END|359.60|E.Disks indexed                                   |  0.58|222526|3
2019-05-17 08:57:50,125|MF|app-20190517085152-0281|3|4|START|359.60|F.Expansions gotten                               |  0.00|     0|3
2019-05-17 08:57:56,734|MF|app-20190517085152-0281|3|4|  END|366.21|F.Expansions gotten                               |  6.61|313216|3
2019-05-17 08:57:56,734|MF|app-20190517085152-0281|3|4|START|366.21|G.Maximal disks found                             |  0.00|     0|3
2019-05-17 08:58:31,571|MF|app-20190517085152-0281|3|4|  END|401.05|G.Maximal disks found                             | 34.84| 61657|3
2019-05-17 08:58:31,571|MF|app-20190517085152-0281|3|4|START|401.05|H.Maximal disks prunned                           |  0.00|     0|3
2019-05-17 08:58:40,398|MF|app-20190517085152-0281|3|4|  END|409.87|H.Maximal disks prunned                           |  8.83| 41968|3
2019-05-17 08:58:41,102|FF|app-20190517085152-0281|3|4|  END|410.58|1.Maximal disks found                             | 56.78| 41968|3
2019-05-17 08:58:41,102|FF|app-20190517085152-0281|3|4|START|410.58|2.Join done                                       |  0.00|     0|3
2019-05-17 08:59:32,971|FF|app-20190517085152-0281|3|4|  END|462.45|2.Join done                                       | 51.87|263266|3
2019-05-17 08:59:32,971|FF|app-20190517085152-0281|3|4|START|462.45|3.Flocks to report                                |  0.00|     0|3
2019-05-17 08:59:34,815|FF|app-20190517085152-0281|3|4|  END|464.29|3.Flocks to report                                |  1.84|226198|3
2019-05-17 08:59:34,815|FF|app-20190517085152-0281|3|4|START|464.29|4.Flocks prunned by expansion                     |  0.00|     0|3
2019-05-17 08:59:34,882|FF|app-20190517085152-0281|3|4|START|464.36|4a.Making expansions                              |  0.00|     0|3
2019-05-17 08:59:40,409|FF|app-20190517085152-0281|3|4|  END|469.88|4a.Making expansions                              |  5.53|268271|3
2019-05-17 08:59:40,409|FF|app-20190517085152-0281|3|4|START|469.88|4b.Finding maximals                               |  0.00|     0|3
2019-05-17 09:00:36,107|FF|app-20190517085152-0281|3|4|  END|525.58|4b.Finding maximals                               | 55.70| 58130|3
2019-05-17 09:00:36,107|FF|app-20190517085152-0281|3|4|START|525.58|4c.Selecting and mapping                          |  0.00|     0|3
2019-05-17 09:00:42,249|FF|app-20190517085152-0281|3|4|  END|531.72|4c.Selecting and mapping                          |  6.14| 58130|3
2019-05-17 09:00:42,249|FF|app-20190517085152-0281|3|4|START|531.72|4d.Filtering and distinc                          |  0.00|     0|3
2019-05-17 09:00:42,456|FF|app-20190517085152-0281|3|4|  END|531.93|4d.Filtering and distinc                          |  0.21| 58130|3
2019-05-17 09:00:43,104|FF|app-20190517085152-0281|3|4|  END|532.58|4.Flocks prunned by expansion                     | 68.29| 40018|3
2019-05-17 09:00:43,104|FF|app-20190517085152-0281|3|4|START|532.58|5.Flocks reported                                 |  0.00|     0|3
2019-05-17 09:00:43,623|FF|app-20190517085152-0281|3|4|  END|533.10|5.Flocks reported                                 |  0.52| 40018|3
2019-05-17 09:00:43,623|FF|app-20190517085152-0281|3|4|START|533.10|6.Candidates indexed                              |  0.00|     0|3
2019-05-17 09:00:46,302|FF|app-20190517085152-0281|3|4|  END|535.78|6.Candidates indexed                              |  2.68| 80908|3
2019-05-17 09:00:46,302|FF|app-20190517085152-0281|3|4|START|535.78|1.Maximal disks found                             |  0.00|     0|4
2019-05-17 09:00:46,303|MF|app-20190517085152-0281|3|4|START|535.78|A.Points indexed                                  |  0.00|     0|4
2019-05-17 09:00:46,452|MF|app-20190517085152-0281|3|4|  END|535.93|A.Points indexed                                  |  0.15|111300|4
2019-05-17 09:00:46,452|MF|app-20190517085152-0281|3|4|START|535.93|B.Pairs found                                     |  0.00|     0|4
2019-05-17 09:00:47,236|MF|app-20190517085152-0281|3|4|  END|536.71|B.Pairs found                                     |  0.78|247470|4
2019-05-17 09:00:47,236|MF|app-20190517085152-0281|3|4|START|536.71|C.Centers found                                   |  0.00|     0|4
2019-05-17 09:00:47,551|MF|app-20190517085152-0281|3|4|  END|537.03|C.Centers found                                   |  0.32|494940|4
2019-05-17 09:00:47,551|MF|app-20190517085152-0281|3|4|START|537.03|D.Disks found                                     |  0.00|     0|4
2019-05-17 09:00:50,995|MF|app-20190517085152-0281|3|4|  END|540.47|D.Disks found                                     |  3.44|222178|4
2019-05-17 09:00:50,995|MF|app-20190517085152-0281|3|4|START|540.47|E.Disks indexed                                   |  0.00|     0|4
2019-05-17 09:00:51,577|MF|app-20190517085152-0281|3|4|  END|541.05|E.Disks indexed                                   |  0.58|222178|4
2019-05-17 09:00:51,577|MF|app-20190517085152-0281|3|4|START|541.05|F.Expansions gotten                               |  0.00|     0|4
2019-05-17 09:00:58,116|MF|app-20190517085152-0281|3|4|  END|547.59|F.Expansions gotten                               |  6.54|312913|4
2019-05-17 09:00:58,116|MF|app-20190517085152-0281|3|4|START|547.59|G.Maximal disks found                             |  0.00|     0|4
2019-05-17 09:01:29,243|MF|app-20190517085152-0281|3|4|  END|578.72|G.Maximal disks found                             | 31.13| 61656|4
2019-05-17 09:01:29,243|MF|app-20190517085152-0281|3|4|START|578.72|H.Maximal disks prunned                           |  0.00|     0|4
2019-05-17 09:01:38,555|MF|app-20190517085152-0281|3|4|  END|588.03|H.Maximal disks prunned                           |  9.31| 41956|4
2019-05-17 09:01:39,362|FF|app-20190517085152-0281|3|4|  END|588.84|1.Maximal disks found                             | 53.06| 41956|4
2019-05-17 09:01:39,362|FF|app-20190517085152-0281|3|4|START|588.84|2.Join done                                       |  0.00|     0|4
2019-05-17 09:02:26,829|FF|app-20190517085152-0281|3|4|  END|636.30|2.Join done                                       | 47.47|266230|4
2019-05-17 09:02:26,829|FF|app-20190517085152-0281|3|4|START|636.30|3.Flocks to report                                |  0.00|     0|4
2019-05-17 09:02:28,830|FF|app-20190517085152-0281|3|4|  END|638.30|3.Flocks to report                                |  2.00|214864|4
2019-05-17 09:02:28,830|FF|app-20190517085152-0281|3|4|START|638.30|4.Flocks prunned by expansion                     |  0.00|     0|4
2019-05-17 09:02:28,899|FF|app-20190517085152-0281|3|4|START|638.37|4a.Making expansions                              |  0.00|     0|4
2019-05-17 09:02:34,334|FF|app-20190517085152-0281|3|4|  END|643.81|4a.Making expansions                              |  5.44|256414|4
2019-05-17 09:02:34,335|FF|app-20190517085152-0281|3|4|START|643.81|4b.Finding maximals                               |  0.00|     0|4
2019-05-17 09:03:17,413|FF|app-20190517085152-0281|3|4|  END|686.89|4b.Finding maximals                               | 43.08| 59142|4
2019-05-17 09:03:17,413|FF|app-20190517085152-0281|3|4|START|686.89|4c.Selecting and mapping                          |  0.00|     0|4
2019-05-17 09:03:21,124|FF|app-20190517085152-0281|3|4|  END|690.60|4c.Selecting and mapping                          |  3.71| 59142|4
2019-05-17 09:03:21,124|FF|app-20190517085152-0281|3|4|START|690.60|4d.Filtering and distinc                          |  0.00|     0|4
2019-05-17 09:03:21,320|FF|app-20190517085152-0281|3|4|  END|690.79|4d.Filtering and distinc                          |  0.20| 59142|4
2019-05-17 09:03:22,179|FF|app-20190517085152-0281|3|4|  END|691.65|4.Flocks prunned by expansion                     | 53.35| 40732|4
2019-05-17 09:03:22,180|FF|app-20190517085152-0281|3|4|START|691.65|5.Flocks reported                                 |  0.00|     0|4
2019-05-17 09:03:22,707|FF|app-20190517085152-0281|3|4|  END|692.18|5.Flocks reported                                 |  0.53| 40732|4
2019-05-17 09:03:22,707|FF|app-20190517085152-0281|3|4|START|692.18|6.Candidates indexed                              |  0.00|     0|4
2019-05-17 09:03:25,717|FF|app-20190517085152-0281|3|4|  END|695.19|6.Candidates indexed                              |  3.01| 94330|4
2019-05-17 09:03:28,284|Number of flocks: 120360
2019-05-17 09:03:28,528|PFLOCK|app-20190517085152-0281|4|3|110.0|3|3|686.84|120360
2019-05-17 09:03:28,831|FF|app-20190517085152-0281|3|4|  END|698.31|Flock Finder run                                  |687.39|120360|4
2019-05-17 09:03:28,831|FF|app-20190517085152-0281|3|4|START|698.31|Session closed                                    |  0.00|     0|4
2019-05-17 09:03:58,703|FF|app-20190517085152-0281|3|4|  END|728.18|Session closed                                    | 29.87|     0|4
spark-submit --class FF /home/acald013/Research/GeoSpark/target/scala-2.11/pflock_2.11-0.1.jar --input /home/acald013/Research/Datasets/Berlin/SideBySide/B1.tsv --epsilon 110 --mu 3 --delta 3 --distance 100 --master 169.235.27.138 --cores 4 --executors 1 --spatial CUSTOM --customymf 30 --customxmf 30 --customy 30 --customx 30 --fftimestamp 5 --portui 4043
2019-05-17 09:04:01,549|FF|app-00000000000000-0000|1|4|START|  0.23|Session start                                     |  0.00|     0|-1
2019-05-17 09:04:04,032|FF|app-20190517090403-0282|1|4|  END|  2.45|Session start                                     |  2.49|     0|-1
2019-05-17 09:04:04,033|FF|app-20190517090403-0282|1|4|START|  2.45|Data read                                         |  0.00|     0|-1
2019-05-17 09:04:13,784|FF|app-20190517090403-0282|1|4|  END| 12.21|Data read                                         |  9.75|220824|-1
2019-05-17 09:04:13,784|FF|app-20190517090403-0282|1|4|START| 12.21|Flock Finder run                                  |  0.00|     0|-1
2019-05-17 09:04:13,821|FF|app-20190517090403-0282|1|4|START| 12.24|1.Maximal disks found                             |  0.00|     0|0
2019-05-17 09:04:13,831|MF|app-20190517090403-0282|1|4|START| 12.25|A.Points indexed                                  |  0.00|     0|0
2019-05-17 09:04:14,221|MF|app-20190517090403-0282|1|4|  END| 12.64|A.Points indexed                                  |  0.39| 36198|0
2019-05-17 09:04:14,221|MF|app-20190517090403-0282|1|4|START| 12.64|B.Pairs found                                     |  0.00|     0|0
2019-05-17 09:04:15,948|MF|app-20190517090403-0282|1|4|  END| 14.37|B.Pairs found                                     |  1.73| 78820|0
2019-05-17 09:04:15,948|MF|app-20190517090403-0282|1|4|START| 14.37|C.Centers found                                   |  0.00|     0|0
2019-05-17 09:04:16,310|MF|app-20190517090403-0282|1|4|  END| 14.73|C.Centers found                                   |  0.36|157640|0
2019-05-17 09:04:16,310|MF|app-20190517090403-0282|1|4|START| 14.73|D.Disks found                                     |  0.00|     0|0
2019-05-17 09:04:21,079|MF|app-20190517090403-0282|1|4|  END| 19.50|D.Disks found                                     |  4.77| 70462|0
2019-05-17 09:04:21,079|MF|app-20190517090403-0282|1|4|START| 19.50|E.Disks indexed                                   |  0.00|     0|0
2019-05-17 09:04:21,750|MF|app-20190517090403-0282|1|4|  END| 20.17|E.Disks indexed                                   |  0.67| 70462|0
2019-05-17 09:04:21,750|MF|app-20190517090403-0282|1|4|START| 20.17|F.Expansions gotten                               |  0.00|     0|0
2019-05-17 09:04:28,499|MF|app-20190517090403-0282|1|4|  END| 26.92|F.Expansions gotten                               |  6.75| 99513|0
2019-05-17 09:04:28,500|MF|app-20190517090403-0282|1|4|START| 26.92|G.Maximal disks found                             |  0.00|     0|0
2019-05-17 09:04:51,946|MF|app-20190517090403-0282|1|4|  END| 50.37|G.Maximal disks found                             | 23.45| 19597|0
2019-05-17 09:04:51,946|MF|app-20190517090403-0282|1|4|START| 50.37|H.Maximal disks prunned                           |  0.00|     0|0
2019-05-17 09:05:08,879|MF|app-20190517090403-0282|1|4|  END| 67.30|H.Maximal disks prunned                           | 16.93| 13298|0
2019-05-17 09:05:09,697|FF|app-20190517090403-0282|1|4|  END| 68.12|1.Maximal disks found                             | 55.88| 13298|0
2019-05-17 09:05:09,697|FF|app-20190517090403-0282|1|4|START| 68.12|1.Maximal disks found                             |  0.00|     0|1
2019-05-17 09:05:09,697|MF|app-20190517090403-0282|1|4|START| 68.12|A.Points indexed                                  |  0.00|     0|1
2019-05-17 09:05:09,845|MF|app-20190517090403-0282|1|4|  END| 68.27|A.Points indexed                                  |  0.15| 36502|1
2019-05-17 09:05:09,846|MF|app-20190517090403-0282|1|4|START| 68.27|B.Pairs found                                     |  0.00|     0|1
2019-05-17 09:05:10,529|MF|app-20190517090403-0282|1|4|  END| 68.95|B.Pairs found                                     |  0.68| 80010|1
2019-05-17 09:05:10,529|MF|app-20190517090403-0282|1|4|START| 68.95|C.Centers found                                   |  0.00|     0|1
2019-05-17 09:05:10,726|MF|app-20190517090403-0282|1|4|  END| 69.15|C.Centers found                                   |  0.20|160020|1
2019-05-17 09:05:10,726|MF|app-20190517090403-0282|1|4|START| 69.15|D.Disks found                                     |  0.00|     0|1
2019-05-17 09:05:13,654|MF|app-20190517090403-0282|1|4|  END| 72.08|D.Disks found                                     |  2.93| 71702|1
2019-05-17 09:05:13,654|MF|app-20190517090403-0282|1|4|START| 72.08|E.Disks indexed                                   |  0.00|     0|1
2019-05-17 09:05:14,072|MF|app-20190517090403-0282|1|4|  END| 72.49|E.Disks indexed                                   |  0.42| 71702|1
2019-05-17 09:05:14,073|MF|app-20190517090403-0282|1|4|START| 72.49|F.Expansions gotten                               |  0.00|     0|1
2019-05-17 09:05:19,072|MF|app-20190517090403-0282|1|4|  END| 77.49|F.Expansions gotten                               |  5.00|101191|1
2019-05-17 09:05:19,072|MF|app-20190517090403-0282|1|4|START| 77.49|G.Maximal disks found                             |  0.00|     0|1
2019-05-17 09:05:43,213|MF|app-20190517090403-0282|1|4|  END|101.63|G.Maximal disks found                             | 24.14| 19819|1
2019-05-17 09:05:43,214|MF|app-20190517090403-0282|1|4|START|101.64|H.Maximal disks prunned                           |  0.00|     0|1
2019-05-17 09:05:51,170|MF|app-20190517090403-0282|1|4|  END|109.59|H.Maximal disks prunned                           |  7.96| 13446|1
2019-05-17 09:05:51,988|FF|app-20190517090403-0282|1|4|  END|110.41|1.Maximal disks found                             | 42.29| 13446|1
2019-05-17 09:05:51,988|FF|app-20190517090403-0282|1|4|START|110.41|2.Join done                                       |  0.00|     0|1
2019-05-17 09:06:05,419|FF|app-20190517090403-0282|1|4|  END|123.84|2.Join done                                       | 13.43| 42916|1
2019-05-17 09:06:05,419|FF|app-20190517090403-0282|1|4|START|123.84|3.Flocks to report                                |  0.00|     0|1
2019-05-17 09:06:06,200|FF|app-20190517090403-0282|1|4|  END|124.62|3.Flocks to report                                |  0.78|     0|1
2019-05-17 09:06:06,200|FF|app-20190517090403-0282|1|4|START|124.62|4.Flocks prunned by expansion                     |  0.00|     0|1
2019-05-17 09:06:06,238|FF|app-20190517090403-0282|1|4|  END|124.66|4.Flocks prunned by expansion                     |  0.04|     0|1
2019-05-17 09:06:06,238|FF|app-20190517090403-0282|1|4|START|124.66|5.Flocks reported                                 |  0.00|     0|1
2019-05-17 09:06:06,245|FF|app-20190517090403-0282|1|4|  END|124.67|5.Flocks reported                                 |  0.01|     0|1
2019-05-17 09:06:06,245|FF|app-20190517090403-0282|1|4|START|124.67|6.Candidates indexed                              |  0.00|     0|1
2019-05-17 09:06:08,704|FF|app-20190517090403-0282|1|4|  END|127.13|6.Candidates indexed                              |  2.46| 44120|1
2019-05-17 09:06:08,704|FF|app-20190517090403-0282|1|4|START|127.13|1.Maximal disks found                             |  0.00|     0|2
2019-05-17 09:06:08,704|MF|app-20190517090403-0282|1|4|START|127.13|A.Points indexed                                  |  0.00|     0|2
2019-05-17 09:06:08,830|MF|app-20190517090403-0282|1|4|  END|127.25|A.Points indexed                                  |  0.13| 36800|2
2019-05-17 09:06:08,830|MF|app-20190517090403-0282|1|4|START|127.25|B.Pairs found                                     |  0.00|     0|2
2019-05-17 09:06:09,588|MF|app-20190517090403-0282|1|4|  END|128.01|B.Pairs found                                     |  0.76| 81144|2
2019-05-17 09:06:09,589|MF|app-20190517090403-0282|1|4|START|128.01|C.Centers found                                   |  0.00|     0|2
2019-05-17 09:06:09,777|MF|app-20190517090403-0282|1|4|  END|128.20|C.Centers found                                   |  0.19|162288|2
2019-05-17 09:06:09,777|MF|app-20190517090403-0282|1|4|START|128.20|D.Disks found                                     |  0.00|     0|2
2019-05-17 09:06:12,554|MF|app-20190517090403-0282|1|4|  END|130.98|D.Disks found                                     |  2.78| 72710|2
2019-05-17 09:06:12,554|MF|app-20190517090403-0282|1|4|START|130.98|E.Disks indexed                                   |  0.00|     0|2
2019-05-17 09:06:12,961|MF|app-20190517090403-0282|1|4|  END|131.38|E.Disks indexed                                   |  0.41| 72710|2
2019-05-17 09:06:12,961|MF|app-20190517090403-0282|1|4|START|131.38|F.Expansions gotten                               |  0.00|     0|2
2019-05-17 09:06:17,465|MF|app-20190517090403-0282|1|4|  END|135.89|F.Expansions gotten                               |  4.50|102731|2
2019-05-17 09:06:17,465|MF|app-20190517090403-0282|1|4|START|135.89|G.Maximal disks found                             |  0.00|     0|2
2019-05-17 09:06:41,667|MF|app-20190517090403-0282|1|4|  END|160.09|G.Maximal disks found                             | 24.20| 20250|2
2019-05-17 09:06:41,667|MF|app-20190517090403-0282|1|4|START|160.09|H.Maximal disks prunned                           |  0.00|     0|2
2019-05-17 09:06:49,505|MF|app-20190517090403-0282|1|4|  END|167.93|H.Maximal disks prunned                           |  7.84| 13744|2
2019-05-17 09:06:50,229|FF|app-20190517090403-0282|1|4|  END|168.65|1.Maximal disks found                             | 41.53| 13744|2
2019-05-17 09:06:50,229|FF|app-20190517090403-0282|1|4|START|168.65|2.Join done                                       |  0.00|     0|2
2019-05-17 09:08:13,357|FF|app-20190517090403-0282|1|4|  END|251.78|2.Join done                                       | 83.13| 88166|2
2019-05-17 09:08:13,357|FF|app-20190517090403-0282|1|4|START|251.78|3.Flocks to report                                |  0.00|     0|2
2019-05-17 09:08:14,845|FF|app-20190517090403-0282|1|4|  END|253.27|3.Flocks to report                                |  1.49| 75440|2
2019-05-17 09:08:14,846|FF|app-20190517090403-0282|1|4|START|253.27|4.Flocks prunned by expansion                     |  0.00|     0|2
2019-05-17 09:08:14,886|FF|app-20190517090403-0282|1|4|START|253.31|4a.Making expansions                              |  0.00|     0|2
2019-05-17 09:08:18,668|FF|app-20190517090403-0282|1|4|  END|257.09|4a.Making expansions                              |  3.78| 89557|2
2019-05-17 09:08:18,668|FF|app-20190517090403-0282|1|4|START|257.09|4b.Finding maximals                               |  0.00|     0|2
2019-05-17 09:08:51,997|FF|app-20190517090403-0282|1|4|  END|290.42|4b.Finding maximals                               | 33.33| 19228|2
