spark-submit --class FF /home/ubuntu/Research/GeoSpark/target/scala-2.11/pflock_2.11-0.1.jar --input /home/ubuntu/Research/Datasets/Berlin/SideBySide/B1.tsv --epsilon 110 --mu 3 --delta 3 --distance 100 --master driver --cores 5 --executors 4 --spatial CUSTOM --mfcustomy 30 --mfcustomx 30 --ffcustomy 35 --ffcustomx 35 --dcustomy 40 --dcustomx 40 --fftimestamp 6 --portui 4040
2019-05-18 04:55:48,663 -> MF|app-20190518045442-0006|4|5|  END| 67.30|H.Maximal disks prunned                           |  2.22| 13446|1
2019-05-18 04:55:48,894 -> FF|app-20190518045442-0006|4|5|  END| 67.53|1.Maximal disks found                             | 28.22| 13446|1
2019-05-18 04:55:48,894 -> FF|app-20190518045442-0006|4|5|START| 67.53|2.Join done                                       |  0.00|     0|1
2019-05-18 04:55:53,363 -> FF|app-20190518045442-0006|4|5|  END| 72.00|2.Join done                                       |  4.47| 42916|1
2019-05-18 04:55:53,363 -> FF|app-20190518045442-0006|4|5|START| 72.00|3.Flocks to report                                |  0.00|     0|1
2019-05-18 04:55:53,903 -> FF|app-20190518045442-0006|4|5|  END| 72.54|3.Flocks to report                                |  0.54|     0|1
2019-05-18 04:55:53,903 -> FF|app-20190518045442-0006|4|5|START| 72.54|4.Flocks prunned by expansion                     |  0.00|     0|1
2019-05-18 04:55:53,934 -> FF|app-20190518045442-0006|4|5|  END| 72.57|4.Flocks prunned by expansion                     |  0.03|     0|1
2019-05-18 04:55:53,934 -> FF|app-20190518045442-0006|4|5|START| 72.57|5.Flocks reported                                 |  0.00|     0|1
2019-05-18 04:55:53,938 -> FF|app-20190518045442-0006|4|5|  END| 72.57|5.Flocks reported                                 |  0.00|     0|1
2019-05-18 04:55:53,938 -> FF|app-20190518045442-0006|4|5|START| 72.57|6.Candidates indexed                              |  0.00|     0|1
2019-05-18 04:55:55,614 -> FF|app-20190518045442-0006|4|5|  END| 74.25|6.Candidates indexed                              |  1.68| 44120|1
2019-05-18 04:55:55,614 -> FF|app-20190518045442-0006|4|5|START| 74.25|1.Maximal disks found                             |  0.00|     0|2
2019-05-18 04:55:55,614 -> MF|app-20190518045442-0006|4|5|START| 74.25|A.Points indexed                                  |  0.00|     0|2
2019-05-18 04:55:55,721 -> MF|app-20190518045442-0006|4|5|  END| 74.35|A.Points indexed                                  |  0.11| 36800|2
2019-05-18 04:55:55,721 -> MF|app-20190518045442-0006|4|5|START| 74.35|B.Pairs found                                     |  0.00|     0|2
2019-05-18 04:55:56,154 -> MF|app-20190518045442-0006|4|5|  END| 74.79|B.Pairs found                                     |  0.43| 81144|2
2019-05-18 04:55:56,154 -> MF|app-20190518045442-0006|4|5|START| 74.79|C.Centers found                                   |  0.00|     0|2
2019-05-18 04:55:56,245 -> MF|app-20190518045442-0006|4|5|  END| 74.88|C.Centers found                                   |  0.09|162288|2
2019-05-18 04:55:56,245 -> MF|app-20190518045442-0006|4|5|START| 74.88|D.Disks found                                     |  0.00|     0|2
2019-05-18 04:55:57,825 -> MF|app-20190518045442-0006|4|5|  END| 76.46|D.Disks found                                     |  1.58| 72710|2
2019-05-18 04:55:57,825 -> MF|app-20190518045442-0006|4|5|START| 76.46|E.Disks indexed                                   |  0.00|     0|2
2019-05-18 04:55:58,152 -> MF|app-20190518045442-0006|4|5|  END| 76.78|E.Disks indexed                                   |  0.33| 72710|2
2019-05-18 04:55:58,152 -> MF|app-20190518045442-0006|4|5|START| 76.78|F.Expansions gotten                               |  0.00|     0|2
2019-05-18 04:55:59,366 -> MF|app-20190518045442-0006|4|5|  END| 78.00|F.Expansions gotten                               |  1.21|102731|2
2019-05-18 04:55:59,366 -> MF|app-20190518045442-0006|4|5|START| 78.00|G.Maximal disks found                             |  0.00|     0|2
2019-05-18 04:56:22,524 -> MF|app-20190518045442-0006|4|5|  END|101.16|G.Maximal disks found                             | 23.16| 20250|2
2019-05-18 04:56:22,524 -> MF|app-20190518045442-0006|4|5|START|101.16|H.Maximal disks prunned                           |  0.00|     0|2
2019-05-18 04:56:24,689 -> MF|app-20190518045442-0006|4|5|  END|103.32|H.Maximal disks prunned                           |  2.17| 13744|2
2019-05-18 04:56:24,875 -> FF|app-20190518045442-0006|4|5|  END|103.51|1.Maximal disks found                             | 29.26| 13744|2
2019-05-18 04:56:24,875 -> FF|app-20190518045442-0006|4|5|START|103.51|2.Join done                                       |  0.00|     0|2
2019-05-18 04:56:50,547 -> FF|app-20190518045442-0006|4|5|  END|129.18|2.Join done                                       | 25.67| 88166|2
2019-05-18 04:56:50,547 -> FF|app-20190518045442-0006|4|5|START|129.18|3.Flocks to report                                |  0.00|     0|2
2019-05-18 04:56:51,621 -> FF|app-20190518045442-0006|4|5|  END|130.25|3.Flocks to report                                |  1.07| 75440|2
2019-05-18 04:56:51,621 -> FF|app-20190518045442-0006|4|5|START|130.25|4.Flocks prunned by expansion                     |  0.00|     0|2
2019-05-18 04:56:51,662 -> FF|app-20190518045442-0006|4|5|START|130.29|4a.Making expansions                              |  0.00|     0|2
2019-05-18 04:56:52,923 -> FF|app-20190518045442-0006|4|5|  END|131.56|4a.Making expansions                              |  1.26|127709|2
2019-05-18 04:56:52,923 -> FF|app-20190518045442-0006|4|5|START|131.56|4b.Finding maximals                               |  0.00|     0|2
2019-05-18 04:57:28,507 -> FF|app-20190518045442-0006|4|5|  END|167.14|4b.Finding maximals                               | 35.58| 21182|2
2019-05-18 04:57:28,507 -> FF|app-20190518045442-0006|4|5|START|167.14|4c.Selecting and mapping                          |  0.00|     0|2
2019-05-18 04:57:30,011 -> FF|app-20190518045442-0006|4|5|  END|168.64|4c.Selecting and mapping                          |  1.50| 21182|2
2019-05-18 04:57:30,011 -> FF|app-20190518045442-0006|4|5|START|168.64|4d.Filtering and distinc                          |  0.00|     0|2
2019-05-18 04:57:30,102 -> FF|app-20190518045442-0006|4|5|  END|168.73|4d.Filtering and distinc                          |  0.09| 21182|2
2019-05-18 04:57:30,628 -> FF|app-20190518045442-0006|4|5|  END|169.26|4.Flocks prunned by expansion                     | 39.01| 13206|2
2019-05-18 04:57:30,628 -> FF|app-20190518045442-0006|4|5|START|169.26|5.Flocks reported                                 |  0.00|     0|2
2019-05-18 04:57:30,735 -> FF|app-20190518045442-0006|4|5|  END|169.37|5.Flocks reported                                 |  0.11| 13206|2
2019-05-18 04:57:30,735 -> FF|app-20190518045442-0006|4|5|START|169.37|6.Candidates indexed                              |  0.00|     0|2
2019-05-18 04:57:32,191 -> FF|app-20190518045442-0006|4|5|  END|170.82|6.Candidates indexed                              |  1.46| 27016|2
2019-05-18 04:57:32,191 -> FF|app-20190518045442-0006|4|5|START|170.82|1.Maximal disks found                             |  0.00|     0|3
2019-05-18 04:57:32,191 -> MF|app-20190518045442-0006|4|5|START|170.82|A.Points indexed                                  |  0.00|     0|3
2019-05-18 04:57:32,288 -> MF|app-20190518045442-0006|4|5|  END|170.92|A.Points indexed                                  |  0.10| 37108|3
2019-05-18 04:57:32,288 -> MF|app-20190518045442-0006|4|5|START|170.92|B.Pairs found                                     |  0.00|     0|3
2019-05-18 04:57:32,749 -> MF|app-20190518045442-0006|4|5|  END|171.38|B.Pairs found                                     |  0.46| 82526|3
2019-05-18 04:57:32,749 -> MF|app-20190518045442-0006|4|5|START|171.38|C.Centers found                                   |  0.00|     0|3
2019-05-18 04:57:32,831 -> MF|app-20190518045442-0006|4|5|  END|171.46|C.Centers found                                   |  0.08|165052|3
2019-05-18 04:57:32,831 -> MF|app-20190518045442-0006|4|5|START|171.46|D.Disks found                                     |  0.00|     0|3
2019-05-18 04:57:34,356 -> MF|app-20190518045442-0006|4|5|  END|172.99|D.Disks found                                     |  1.53| 74178|3
2019-05-18 04:57:34,356 -> MF|app-20190518045442-0006|4|5|START|172.99|E.Disks indexed                                   |  0.00|     0|3
2019-05-18 04:57:34,695 -> MF|app-20190518045442-0006|4|5|  END|173.33|E.Disks indexed                                   |  0.34| 74178|3
2019-05-18 04:57:34,695 -> MF|app-20190518045442-0006|4|5|START|173.33|F.Expansions gotten                               |  0.00|     0|3
2019-05-18 04:57:36,276 -> MF|app-20190518045442-0006|4|5|  END|174.91|F.Expansions gotten                               |  1.58|104658|3
2019-05-18 04:57:36,276 -> MF|app-20190518045442-0006|4|5|START|174.91|G.Maximal disks found                             |  0.00|     0|3
2019-05-18 04:58:04,710 -> MF|app-20190518045442-0006|4|5|  END|203.34|G.Maximal disks found                             | 28.43| 20581|3
2019-05-18 04:58:04,710 -> MF|app-20190518045442-0006|4|5|START|203.34|H.Maximal disks prunned                           |  0.00|     0|3
2019-05-18 04:58:08,059 -> MF|app-20190518045442-0006|4|5|  END|206.69|H.Maximal disks prunned                           |  3.35| 13992|3
2019-05-18 04:58:08,326 -> FF|app-20190518045442-0006|4|5|  END|206.96|1.Maximal disks found                             | 36.14| 13992|3
2019-05-18 04:58:08,326 -> FF|app-20190518045442-0006|4|5|START|206.96|2.Join done                                       |  0.00|     0|3
2019-05-18 04:58:22,448 -> FF|app-20190518045442-0006|4|5|  END|221.08|2.Join done                                       | 14.12| 87758|3
2019-05-18 04:58:22,448 -> FF|app-20190518045442-0006|4|5|START|221.08|3.Flocks to report                                |  0.00|     0|3
2019-05-18 04:58:23,440 -> FF|app-20190518045442-0006|4|5|  END|222.07|3.Flocks to report                                |  0.99| 75402|3
2019-05-18 04:58:23,440 -> FF|app-20190518045442-0006|4|5|START|222.07|4.Flocks prunned by expansion                     |  0.00|     0|3
2019-05-18 04:58:23,469 -> FF|app-20190518045442-0006|4|5|START|222.10|4a.Making expansions                              |  0.00|     0|3
2019-05-18 04:58:24,624 -> FF|app-20190518045442-0006|4|5|  END|223.26|4a.Making expansions                              |  1.16|127208|3
2019-05-18 04:58:24,624 -> FF|app-20190518045442-0006|4|5|START|223.26|4b.Finding maximals                               |  0.00|     0|3
2019-05-18 04:59:13,244 -> FF|app-20190518045442-0006|4|5|  END|271.88|4b.Finding maximals                               | 48.62| 21467|3
2019-05-18 04:59:13,244 -> FF|app-20190518045442-0006|4|5|START|271.88|4c.Selecting and mapping                          |  0.00|     0|3
2019-05-18 04:59:14,456 -> FF|app-20190518045442-0006|4|5|  END|273.09|4c.Selecting and mapping                          |  1.21| 21467|3
2019-05-18 04:59:14,456 -> FF|app-20190518045442-0006|4|5|START|273.09|4d.Filtering and distinc                          |  0.00|     0|3
2019-05-18 04:59:14,551 -> FF|app-20190518045442-0006|4|5|  END|273.18|4d.Filtering and distinc                          |  0.10| 21467|3
2019-05-18 04:59:14,827 -> FF|app-20190518045442-0006|4|5|  END|273.46|4.Flocks prunned by expansion                     | 51.39| 13342|3
2019-05-18 04:59:14,827 -> FF|app-20190518045442-0006|4|5|START|273.46|5.Flocks reported                                 |  0.00|     0|3
2019-05-18 04:59:14,954 -> FF|app-20190518045442-0006|4|5|  END|273.59|5.Flocks reported                                 |  0.13| 13342|3
2019-05-18 04:59:14,954 -> FF|app-20190518045442-0006|4|5|START|273.59|6.Candidates indexed                              |  0.00|     0|3
2019-05-18 04:59:16,395 -> FF|app-20190518045442-0006|4|5|  END|275.03|6.Candidates indexed                              |  1.44| 26972|3
2019-05-18 04:59:16,395 -> FF|app-20190518045442-0006|4|5|START|275.03|1.Maximal disks found                             |  0.00|     0|4
2019-05-18 04:59:16,395 -> MF|app-20190518045442-0006|4|5|START|275.03|A.Points indexed                                  |  0.00|     0|4
2019-05-18 04:59:16,484 -> MF|app-20190518045442-0006|4|5|  END|275.12|A.Points indexed                                  |  0.09| 37108|4
2019-05-18 04:59:16,484 -> MF|app-20190518045442-0006|4|5|START|275.12|B.Pairs found                                     |  0.00|     0|4
2019-05-18 04:59:16,918 -> MF|app-20190518045442-0006|4|5|  END|275.55|B.Pairs found                                     |  0.43| 82498|4
2019-05-18 04:59:16,918 -> MF|app-20190518045442-0006|4|5|START|275.55|C.Centers found                                   |  0.00|     0|4
2019-05-18 04:59:17,000 -> MF|app-20190518045442-0006|4|5|  END|275.63|C.Centers found                                   |  0.08|164996|4
2019-05-18 04:59:17,000 -> MF|app-20190518045442-0006|4|5|START|275.63|D.Disks found                                     |  0.00|     0|4
2019-05-18 04:59:18,481 -> MF|app-20190518045442-0006|4|5|  END|277.11|D.Disks found                                     |  1.48| 74062|4
2019-05-18 04:59:18,481 -> MF|app-20190518045442-0006|4|5|START|277.11|E.Disks indexed                                   |  0.00|     0|4
2019-05-18 04:59:18,804 -> MF|app-20190518045442-0006|4|5|  END|277.44|E.Disks indexed                                   |  0.32| 74062|4
2019-05-18 04:59:18,804 -> MF|app-20190518045442-0006|4|5|START|277.44|F.Expansions gotten                               |  0.00|     0|4
2019-05-18 04:59:19,938 -> MF|app-20190518045442-0006|4|5|  END|278.57|F.Expansions gotten                               |  1.13|104500|4
2019-05-18 04:59:19,939 -> MF|app-20190518045442-0006|4|5|START|278.57|G.Maximal disks found                             |  0.00|     0|4
2019-05-18 04:59:47,588 -> MF|app-20190518045442-0006|4|5|  END|306.22|G.Maximal disks found                             | 27.65| 20576|4
2019-05-18 04:59:47,588 -> MF|app-20190518045442-0006|4|5|START|306.22|H.Maximal disks prunned                           |  0.00|     0|4
2019-05-18 04:59:51,773 -> MF|app-20190518045442-0006|4|5|  END|310.41|H.Maximal disks prunned                           |  4.19| 13988|4
2019-05-18 04:59:52,255 -> FF|app-20190518045442-0006|4|5|  END|310.89|1.Maximal disks found                             | 35.86| 13988|4
2019-05-18 04:59:52,255 -> FF|app-20190518045442-0006|4|5|START|310.89|2.Join done                                       |  0.00|     0|4
2019-05-18 05:00:06,515 -> FF|app-20190518045442-0006|4|5|  END|325.15|2.Join done                                       | 14.26| 88746|4
2019-05-18 05:00:06,515 -> FF|app-20190518045442-0006|4|5|START|325.15|3.Flocks to report                                |  0.00|     0|4
2019-05-18 05:00:07,726 -> FF|app-20190518045442-0006|4|5|  END|326.36|3.Flocks to report                                |  1.21| 71624|4
2019-05-18 05:00:07,726 -> FF|app-20190518045442-0006|4|5|START|326.36|4.Flocks prunned by expansion                     |  0.00|     0|4
2019-05-18 05:00:07,757 -> FF|app-20190518045442-0006|4|5|START|326.39|4a.Making expansions                              |  0.00|     0|4
2019-05-18 05:00:08,882 -> FF|app-20190518045442-0006|4|5|  END|327.51|4a.Making expansions                              |  1.12|122706|4
2019-05-18 05:00:08,882 -> FF|app-20190518045442-0006|4|5|START|327.51|4b.Finding maximals                               |  0.00|     0|4
2019-05-18 05:00:48,190 -> FF|app-20190518045442-0006|4|5|  END|366.82|4b.Finding maximals                               | 39.31| 21941|4
2019-05-18 05:00:48,191 -> FF|app-20190518045442-0006|4|5|START|366.82|4c.Selecting and mapping                          |  0.00|     0|4
2019-05-18 05:00:49,714 -> FF|app-20190518045442-0006|4|5|  END|368.35|4c.Selecting and mapping                          |  1.52| 21941|4
2019-05-18 05:00:49,714 -> FF|app-20190518045442-0006|4|5|START|368.35|4d.Filtering and distinc                          |  0.00|     0|4
2019-05-18 05:00:49,794 -> FF|app-20190518045442-0006|4|5|  END|368.43|4d.Filtering and distinc                          |  0.08| 21941|4
2019-05-18 05:00:50,079 -> FF|app-20190518045442-0006|4|5|  END|368.71|4.Flocks prunned by expansion                     | 42.35| 13580|4
2019-05-18 05:00:50,080 -> FF|app-20190518045442-0006|4|5|START|368.71|5.Flocks reported                                 |  0.00|     0|4
2019-05-18 05:00:50,182 -> FF|app-20190518045442-0006|4|5|  END|368.81|5.Flocks reported                                 |  0.10| 13580|4
2019-05-18 05:00:50,182 -> FF|app-20190518045442-0006|4|5|START|368.81|6.Candidates indexed                              |  0.00|     0|4
2019-05-18 05:00:51,481 -> FF|app-20190518045442-0006|4|5|  END|370.11|6.Candidates indexed                              |  1.30| 31446|4
2019-05-18 05:00:51,482 -> FF|app-20190518045442-0006|4|5|START|370.11|1.Maximal disks found                             |  0.00|     0|5
2019-05-18 05:00:51,482 -> MF|app-20190518045442-0006|4|5|START|370.11|A.Points indexed                                  |  0.00|     0|5
2019-05-18 05:00:51,570 -> MF|app-20190518045442-0006|4|5|  END|370.20|A.Points indexed                                  |  0.09| 37108|5
2019-05-18 05:00:51,570 -> MF|app-20190518045442-0006|4|5|START|370.20|B.Pairs found                                     |  0.00|     0|5
2019-05-18 05:00:52,031 -> MF|app-20190518045442-0006|4|5|  END|370.66|B.Pairs found                                     |  0.46| 82438|5
2019-05-18 05:00:52,031 -> MF|app-20190518045442-0006|4|5|START|370.66|C.Centers found                                   |  0.00|     0|5
2019-05-18 05:00:52,095 -> MF|app-20190518045442-0006|4|5|  END|370.73|C.Centers found                                   |  0.06|164876|5
2019-05-18 05:00:52,095 -> MF|app-20190518045442-0006|4|5|START|370.73|D.Disks found                                     |  0.00|     0|5
2019-05-18 05:00:53,463 -> MF|app-20190518045442-0006|4|5|  END|372.10|D.Disks found                                     |  1.37| 73972|5
2019-05-18 05:00:53,463 -> MF|app-20190518045442-0006|4|5|START|372.10|E.Disks indexed                                   |  0.00|     0|5
2019-05-18 05:00:53,715 -> MF|app-20190518045442-0006|4|5|  END|372.35|E.Disks indexed                                   |  0.25| 73972|5
2019-05-18 05:00:53,715 -> MF|app-20190518045442-0006|4|5|START|372.35|F.Expansions gotten                               |  0.00|     0|5
2019-05-18 05:00:55,100 -> MF|app-20190518045442-0006|4|5|  END|373.73|F.Expansions gotten                               |  1.39|104430|5
2019-05-18 05:00:55,100 -> MF|app-20190518045442-0006|4|5|START|373.73|G.Maximal disks found                             |  0.00|     0|5
2019-05-18 05:01:20,608 -> MF|app-20190518045442-0006|4|5|  END|399.24|G.Maximal disks found                             | 25.51| 20580|5
2019-05-18 05:01:20,608 -> MF|app-20190518045442-0006|4|5|START|399.24|H.Maximal disks prunned                           |  0.00|     0|5
2019-05-18 05:01:23,168 -> MF|app-20190518045442-0006|4|5|  END|401.80|H.Maximal disks prunned                           |  2.56| 14026|5
2019-05-18 05:01:23,390 -> FF|app-20190518045442-0006|4|5|  END|402.02|1.Maximal disks found                             | 31.91| 14026|5
2019-05-18 05:01:23,390 -> FF|app-20190518045442-0006|4|5|START|402.02|2.Join done                                       |  0.00|     0|5
2019-05-18 05:01:44,864 -> FF|app-20190518045442-0006|4|5|  END|423.50|2.Join done                                       | 21.47| 99824|5
2019-05-18 05:01:44,864 -> FF|app-20190518045442-0006|4|5|START|423.50|3.Flocks to report                                |  0.00|     0|5
2019-05-18 05:01:45,807 -> FF|app-20190518045442-0006|4|5|  END|424.44|3.Flocks to report                                |  0.94| 88372|5
2019-05-18 05:01:45,807 -> FF|app-20190518045442-0006|4|5|START|424.44|4.Flocks prunned by expansion                     |  0.00|     0|5
2019-05-18 05:01:45,837 -> FF|app-20190518045442-0006|4|5|START|424.47|4a.Making expansions                              |  0.00|     0|5
2019-05-18 05:01:47,012 -> FF|app-20190518045442-0006|4|5|  END|425.64|4a.Making expansions                              |  1.18|147108|5
2019-05-18 05:01:47,012 -> FF|app-20190518045442-0006|4|5|START|425.64|4b.Finding maximals                               |  0.00|     0|5
2019-05-18 05:03:07,330 -> FF|app-20190518045442-0006|4|5|  END|505.96|4b.Finding maximals                               | 80.32| 22376|5
2019-05-18 05:03:07,331 -> FF|app-20190518045442-0006|4|5|START|505.96|4c.Selecting and mapping                          |  0.00|     0|5
2019-05-18 05:03:08,447 -> FF|app-20190518045442-0006|4|5|  END|507.08|4c.Selecting and mapping                          |  1.12| 22376|5
2019-05-18 05:03:08,448 -> FF|app-20190518045442-0006|4|5|START|507.08|4d.Filtering and distinc                          |  0.00|     0|5
2019-05-18 05:03:08,522 -> FF|app-20190518045442-0006|4|5|  END|507.15|4d.Filtering and distinc                          |  0.07| 22376|5
2019-05-18 05:03:09,161 -> FF|app-20190518045442-0006|4|5|  END|507.79|4.Flocks prunned by expansion                     | 83.35| 13838|5
2019-05-18 05:03:09,161 -> FF|app-20190518045442-0006|4|5|START|507.79|5.Flocks reported                                 |  0.00|     0|5
2019-05-18 05:03:09,256 -> FF|app-20190518045442-0006|4|5|  END|507.89|5.Flocks reported                                 |  0.10| 13838|5
2019-05-18 05:03:09,256 -> FF|app-20190518045442-0006|4|5|START|507.89|6.Candidates indexed                              |  0.00|     0|5
2019-05-18 05:03:10,633 -> FF|app-20190518045442-0006|4|5|  END|509.27|6.Candidates indexed                              |  1.38| 25916|5
2019-05-18 05:03:11,286 -> Number of flocks: 53966
2019-05-18 05:03:11,489 -> PFLOCK|app-20190518045442-0006|5|4|110.0|3|3|505.01|53966
2019-05-18 05:03:11,699 -> FF|app-20190518045442-0006|4|5|  END|510.33|Flock Finder run                                  |505.42| 53966|5
2019-05-18 05:03:11,699 -> FF|app-20190518045442-0006|4|5|START|510.33|Session closed                                    |  0.00|     0|5
2019-05-18 05:06:37,978 -> FF|app-20190518045442-0006|4|5|  END|716.61|Session closed                                    |206.28|     0|5
spark-submit --class FF /home/ubuntu/Research/GeoSpark/target/scala-2.11/pflock_2.11-0.1.jar --input /home/ubuntu/Research/Datasets/Berlin/SideBySide/B2.tsv --epsilon 110 --mu 3 --delta 3 --distance 100 --master driver --cores 5 --executors 8 --spatial CUSTOM --mfcustomy 30 --mfcustomx 60 --ffcustomy 35 --ffcustomx 70 --dcustomy 40 --dcustomx 80 --fftimestamp 6 --portui 4040
2019-05-18 05:06:39,606 -> FF|app-00000000000000-0000|8|5|START|  0.09|Session start                                     |  0.00|     0|-1
2019-05-18 05:06:40,483 -> FF|app-20190518050640-0007|8|5|  END|  0.86|Session start                                     |  0.88|     0|-1
2019-05-18 05:06:40,484 -> FF|app-20190518050640-0007|8|5|START|  0.86|Data read                                         |  0.00|     0|-1
2019-05-18 05:06:44,665 -> FF|app-20190518050640-0007|8|5|  END|  5.05|Data read                                         |  4.18|441576|-1
2019-05-18 05:06:44,665 -> FF|app-20190518050640-0007|8|5|START|  5.05|Flock Finder run                                  |  0.00|     0|-1
2019-05-18 05:06:44,681 -> FF|app-20190518050640-0007|8|5|START|  5.06|1.Maximal disks found                             |  0.00|     0|0
2019-05-18 05:06:44,686 -> MF|app-20190518050640-0007|8|5|START|  5.07|A.Points indexed                                  |  0.00|     0|0
2019-05-18 05:06:45,001 -> MF|app-20190518050640-0007|8|5|  END|  5.38|A.Points indexed                                  |  0.32| 72384|0
2019-05-18 05:06:45,001 -> MF|app-20190518050640-0007|8|5|START|  5.38|B.Pairs found                                     |  0.00|     0|0
2019-05-18 05:06:46,013 -> MF|app-20190518050640-0007|8|5|  END|  6.39|B.Pairs found                                     |  1.01|157628|0
2019-05-18 05:06:46,013 -> MF|app-20190518050640-0007|8|5|START|  6.39|C.Centers found                                   |  0.00|     0|0
2019-05-18 05:06:46,215 -> MF|app-20190518050640-0007|8|5|  END|  6.60|C.Centers found                                   |  0.20|315256|0
2019-05-18 05:06:46,215 -> MF|app-20190518050640-0007|8|5|START|  6.60|D.Disks found                                     |  0.00|     0|0
2019-05-18 05:06:48,436 -> MF|app-20190518050640-0007|8|5|  END|  8.82|D.Disks found                                     |  2.22|140920|0
2019-05-18 05:06:48,436 -> MF|app-20190518050640-0007|8|5|START|  8.82|E.Disks indexed                                   |  0.00|     0|0
2019-05-18 05:06:48,855 -> MF|app-20190518050640-0007|8|5|  END|  9.24|E.Disks indexed                                   |  0.42|140920|0
2019-05-18 05:06:48,855 -> MF|app-20190518050640-0007|8|5|START|  9.24|F.Expansions gotten                               |  0.00|     0|0
2019-05-18 05:06:50,847 -> MF|app-20190518050640-0007|8|5|  END| 11.23|F.Expansions gotten                               |  1.99|198512|0
2019-05-18 05:06:50,848 -> MF|app-20190518050640-0007|8|5|START| 11.23|G.Maximal disks found                             |  0.00|     0|0
2019-05-18 05:07:13,304 -> MF|app-20190518050640-0007|8|5|  END| 33.69|G.Maximal disks found                             | 22.46| 39121|0
2019-05-18 05:07:13,305 -> MF|app-20190518050640-0007|8|5|START| 33.69|H.Maximal disks prunned                           |  0.00|     0|0
2019-05-18 05:07:20,018 -> MF|app-20190518050640-0007|8|5|  END| 40.40|H.Maximal disks prunned                           |  6.71| 26592|0
2019-05-18 05:07:20,224 -> FF|app-20190518050640-0007|8|5|  END| 40.61|1.Maximal disks found                             | 35.54| 26592|0
2019-05-18 05:07:20,224 -> FF|app-20190518050640-0007|8|5|START| 40.61|1.Maximal disks found                             |  0.00|     0|1
2019-05-18 05:07:20,224 -> MF|app-20190518050640-0007|8|5|START| 40.61|A.Points indexed                                  |  0.00|     0|1
2019-05-18 05:07:20,390 -> MF|app-20190518050640-0007|8|5|  END| 40.77|A.Points indexed                                  |  0.17| 72992|1
2019-05-18 05:07:20,390 -> MF|app-20190518050640-0007|8|5|START| 40.77|B.Pairs found                                     |  0.00|     0|1
2019-05-18 05:07:20,990 -> MF|app-20190518050640-0007|8|5|  END| 41.37|B.Pairs found                                     |  0.60|160008|1
2019-05-18 05:07:20,991 -> MF|app-20190518050640-0007|8|5|START| 41.37|C.Centers found                                   |  0.00|     0|1
2019-05-18 05:07:21,104 -> MF|app-20190518050640-0007|8|5|  END| 41.49|C.Centers found                                   |  0.11|320016|1
2019-05-18 05:07:21,104 -> MF|app-20190518050640-0007|8|5|START| 41.49|D.Disks found                                     |  0.00|     0|1
2019-05-18 05:07:22,846 -> MF|app-20190518050640-0007|8|5|  END| 43.23|D.Disks found                                     |  1.74|143400|1
2019-05-18 05:07:22,846 -> MF|app-20190518050640-0007|8|5|START| 43.23|E.Disks indexed                                   |  0.00|     0|1
2019-05-18 05:07:23,186 -> MF|app-20190518050640-0007|8|5|  END| 43.57|E.Disks indexed                                   |  0.34|143400|1
2019-05-18 05:07:23,186 -> MF|app-20190518050640-0007|8|5|START| 43.57|F.Expansions gotten                               |  0.00|     0|1
2019-05-18 05:07:24,670 -> MF|app-20190518050640-0007|8|5|  END| 45.05|F.Expansions gotten                               |  1.48|201810|1
2019-05-18 05:07:24,670 -> MF|app-20190518050640-0007|8|5|START| 45.05|G.Maximal disks found                             |  0.00|     0|1
2019-05-18 05:07:48,073 -> MF|app-20190518050640-0007|8|5|  END| 68.45|G.Maximal disks found                             | 23.40| 39587|1
2019-05-18 05:07:48,073 -> MF|app-20190518050640-0007|8|5|START| 68.45|H.Maximal disks prunned                           |  0.00|     0|1
2019-05-18 05:07:50,058 -> MF|app-20190518050640-0007|8|5|  END| 70.44|H.Maximal disks prunned                           |  1.98| 26888|1
2019-05-18 05:07:50,240 -> FF|app-20190518050640-0007|8|5|  END| 70.62|1.Maximal disks found                             | 30.02| 26888|1
2019-05-18 05:07:50,240 -> FF|app-20190518050640-0007|8|5|START| 70.62|2.Join done                                       |  0.00|     0|1
2019-05-18 05:07:55,376 -> FF|app-20190518050640-0007|8|5|  END| 75.76|2.Join done                                       |  5.14| 85828|1
2019-05-18 05:07:55,376 -> FF|app-20190518050640-0007|8|5|START| 75.76|3.Flocks to report                                |  0.00|     0|1
2019-05-18 05:07:55,964 -> FF|app-20190518050640-0007|8|5|  END| 76.35|3.Flocks to report                                |  0.59|     0|1
2019-05-18 05:07:55,964 -> FF|app-20190518050640-0007|8|5|START| 76.35|4.Flocks prunned by expansion                     |  0.00|     0|1
2019-05-18 05:07:56,006 -> FF|app-20190518050640-0007|8|5|  END| 76.39|4.Flocks prunned by expansion                     |  0.04|     0|1
2019-05-18 05:07:56,006 -> FF|app-20190518050640-0007|8|5|START| 76.39|5.Flocks reported                                 |  0.00|     0|1
2019-05-18 05:07:56,009 -> FF|app-20190518050640-0007|8|5|  END| 76.39|5.Flocks reported                                 |  0.00|     0|1
2019-05-18 05:07:56,010 -> FF|app-20190518050640-0007|8|5|START| 76.39|6.Candidates indexed                              |  0.00|     0|1
2019-05-18 05:07:57,572 -> FF|app-20190518050640-0007|8|5|  END| 77.95|6.Candidates indexed                              |  1.56| 88236|1
