1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;521;2018-05-14 09:37:36,199;5.Updating times...;1.78;250;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;522;2018-05-14 09:37:38,920;6.Filter phase...;2.72;274;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;523;2018-05-14 09:37:44,421;Reporting locations...;5.5;18548;points
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;539;2018-05-14 09:38:21,141;1.Set of disks for t_i...;36.72;234;disks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;540;2018-05-14 09:38:30,106;2.Distance Join phase...;8.97;1035;combinations
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;541;2018-05-14 09:38:35,874;3.Getting candidates...;5.77;240;candidates
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;542;2018-05-14 09:38:37,140;4.Found flocks...;1.27;213;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;543;2018-05-14 09:38:43,146;5.Updating times...;1.97;240;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;544;2018-05-14 09:38:46,216;6.Filter phase...;3.07;267;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;545;2018-05-14 09:38:51,648;Reporting locations...;5.43;18546;points
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;561;2018-05-14 09:39:27,292;1.Set of disks for t_i...;35.64;222;disks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;562;2018-05-14 09:39:36,914;2.Distance Join phase...;9.62;894;combinations
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;563;2018-05-14 09:39:42,698;3.Getting candidates...;5.78;252;candidates
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;564;2018-05-14 09:39:43,966;4.Found flocks...;1.27;218;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;565;2018-05-14 09:39:50,710;5.Updating times...;1.76;252;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;566;2018-05-14 09:39:53,499;6.Filter phase...;2.79;272;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;567;2018-05-14 09:39:58,991;Reporting locations...;5.49;18546;points
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;583;2018-05-14 09:40:34,380;1.Set of disks for t_i...;35.39;231;disks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;584;2018-05-14 09:40:43,797;2.Distance Join phase...;9.42;934;combinations
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;585;2018-05-14 09:40:49,285;3.Getting candidates...;5.49;239;candidates
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;586;2018-05-14 09:40:50,697;4.Found flocks...;1.41;216;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;587;2018-05-14 09:40:58,583;5.Updating times...;2.07;239;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;588;2018-05-14 09:41:01,663;6.Filter phase...;3.08;270;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;589;2018-05-14 09:41:07,026;Reporting locations...;5.36;18546;points
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;605;2018-05-14 09:41:36,678;1.Set of disks for t_i...;29.65;219;disks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;606;2018-05-14 09:41:46,911;2.Distance Join phase...;10.23;811;combinations
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;607;2018-05-14 09:41:52,785;3.Getting candidates...;5.87;226;candidates
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;608;2018-05-14 09:41:56,234;4.Found flocks...;3.45;197;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;609;2018-05-14 09:42:04,827;5.Updating times...;2.18;226;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;610;2018-05-14 09:42:08,676;6.Filter phase...;3.85;247;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;611;2018-05-14 09:42:13,976;Reporting locations...;5.3;18546;points
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;627;2018-05-14 09:42:51,597;1.Set of disks for t_i...;37.62;210;disks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;628;2018-05-14 09:43:02,282;2.Distance Join phase...;10.69;637;combinations
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;629;2018-05-14 09:43:08,782;3.Getting candidates...;6.5;219;candidates
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;630;2018-05-14 09:43:11,007;4.Found flocks...;2.23;199;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;631;2018-05-14 09:43:21,965;5.Updating times...;2.74;219;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;632;2018-05-14 09:43:25,959;6.Filter phase...;3.99;239;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;633;2018-05-14 09:43:31,299;Reporting locations...;5.34;18546;points
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;649;2018-05-14 09:44:10,022;1.Set of disks for t_i...;38.72;211;disks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;650;2018-05-14 09:44:22,684;2.Distance Join phase...;12.66;598;combinations
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;651;2018-05-14 09:44:29,600;3.Getting candidates...;6.92;213;candidates
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;652;2018-05-14 09:44:31,336;4.Found flocks...;1.74;196;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;653;2018-05-14 09:44:42,118;5.Updating times...;2.54;213;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;654;2018-05-14 09:44:45,067;6.Filter phase...;2.95;237;flocks
1;2018-05-14 09:44:52,251;SpatialJoin;28;30.0;4;3;682.821;659;2018-05-14 09:44:52,251;Running SpatialJoin...;682.82;1868;flocks
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;692;2018-05-14 09:47:50,676;1.Getting disks;178.37;443;disks
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;693;2018-05-14 09:48:01,659;2.Joining timestams;10.98;299;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;712;2018-05-14 09:48:39,044;3.Distance Join phase...;7.82;1604;combinations
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;713;2018-05-14 09:48:45,206;4.Getting candidates...;6.16;191;candidates
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;733;2018-05-14 09:49:28,711;3.Distance Join phase...;11.27;811;combinations
2;2018-05-14 10:26:02,273;MergeLast;28;30.0;4;5;2470.021;734;2018-05-14 09:49:38,495;4.Getting candidates...;9.78;191;candidates
