2023-11-02 14:51:26,129|214|mr-hn|TIME|0|35341884060758549|1|T320_cell12|14.0|3|5|PSI|Total     |0.059239611
2023-11-02 14:51:27,570|209|mr-hn|TIME|0|35341885476014412|1|T320_cell12|16.0|3|5|BFE|Total     |0.170381408
2023-11-02 14:51:27,657|296|mr-hn|TIME|0|35341885476014412|1|T320_cell12|16.0|3|5|PSI|Total     |0.06219235
2023-11-02 14:51:28,963|156|mr-hn|TIME|0|35341886950397398|1|T320_cell12|18.0|3|5|BFE|Total     |0.122644316
2023-11-02 14:51:29,044|237|mr-hn|TIME|0|35341886950397398|1|T320_cell12|18.0|3|5|PSI|Total     |0.06288165600000001
2023-11-02 14:51:30,240|165|mr-hn|TIME|0|35341888221597874|1|T320_cell12|20.0|3|5|BFE|Total     |0.13274751699999998
2023-11-02 14:51:30,329|254|mr-hn|TIME|0|35341888221597874|1|T320_cell12|20.0|3|5|PSI|Total     |0.071780017
2023-11-02 14:51:31,614|186|mr-hn|TIME|0|35341889569478205|1|T320_cell13|10.0|3|5|BFE|Total     |0.154164325
2023-11-02 14:51:31,714|286|mr-hn|TIME|0|35341889569478205|1|T320_cell13|10.0|3|5|PSI|Total     |0.083611519
2023-11-02 14:51:32,931|212|mr-hn|TIME|0|35341890861672359|1|T320_cell13|12.0|3|5|BFE|Total     |0.17871903900000002
2023-11-02 14:51:33,044|325|mr-hn|TIME|0|35341890861672359|1|T320_cell13|12.0|3|5|PSI|Total     |0.09473248500000002
2023-11-02 14:51:34,312|253|mr-hn|TIME|0|35341892197922316|1|T320_cell13|14.0|3|5|BFE|Total     |0.214398466
2023-11-02 14:51:34,463|404|mr-hn|TIME|0|35341892197922316|1|T320_cell13|14.0|3|5|PSI|Total     |0.119318972
2023-11-02 14:51:35,723|240|mr-hn|TIME|0|35341893624947933|1|T320_cell13|16.0|3|5|BFE|Total     |0.20729672799999999
2023-11-02 14:51:35,854|371|mr-hn|TIME|0|35341893624947933|1|T320_cell13|16.0|3|5|PSI|Total     |0.110584809
2023-11-02 14:51:37,154|272|mr-hn|TIME|0|35341895021812536|1|T320_cell13|18.0|3|5|BFE|Total     |0.23868320199999998
2023-11-02 14:51:37,295|413|mr-hn|TIME|0|35341895021812536|1|T320_cell13|18.0|3|5|PSI|Total     |0.118378004
2023-11-02 14:51:38,749|281|mr-hn|TIME|0|35341896606940457|1|T320_cell13|20.0|3|5|BFE|Total     |0.247431119
2023-11-02 14:51:38,893|425|mr-hn|TIME|0|35341896606940457|1|T320_cell13|20.0|3|5|PSI|Total     |0.120829078
2023-11-02 14:51:40,125|202|mr-hn|TIME|0|35341898058858548|1|T320_cell13|10.0|3|5|BFE|Total     |0.16650490899999998
2023-11-02 14:51:40,230|307|mr-hn|TIME|0|35341898058858548|1|T320_cell13|10.0|3|5|PSI|Total     |0.086534676
2023-11-02 14:51:41,514|209|mr-hn|TIME|0|35341899446905491|1|T320_cell13|12.0|3|5|BFE|Total     |0.17589988399999998
2023-11-02 14:51:41,629|324|mr-hn|TIME|0|35341899446905491|1|T320_cell13|12.0|3|5|PSI|Total     |0.09609806
2023-11-02 14:51:42,901|234|mr-hn|TIME|0|35341900804245872|1|T320_cell13|14.0|3|5|BFE|Total     |0.200841812
2023-11-02 14:51:43,020|353|mr-hn|TIME|0|35341900804245872|1|T320_cell13|14.0|3|5|PSI|Total     |0.100306586
2023-11-02 14:51:44,251|244|mr-hn|TIME|0|35341902147975801|1|T320_cell13|16.0|3|5|BFE|Total     |0.210232619
2023-11-02 14:51:44,424|417|mr-hn|TIME|0|35341902147975801|1|T320_cell13|16.0|3|5|PSI|Total     |0.144441001
2023-11-02 14:51:45,755|271|mr-hn|TIME|0|35341903624939176|1|T320_cell13|18.0|3|5|BFE|Total     |0.23678454999999998
2023-11-02 14:51:45,897|413|mr-hn|TIME|0|35341903624939176|1|T320_cell13|18.0|3|5|PSI|Total     |0.11900394600000001
2023-11-02 14:51:47,216|285|mr-hn|TIME|0|35341905071116743|1|T320_cell13|20.0|3|5|BFE|Total     |0.25020013
2023-11-02 14:51:47,359|428|mr-hn|TIME|0|35341905071116743|1|T320_cell13|20.0|3|5|PSI|Total     |0.12119888100000001
2023-11-02 14:51:48,718|183|mr-hn|TIME|0|35341906676214406|1|T320_cell13|10.0|3|5|BFE|Total     |0.15232210200000001
2023-11-02 14:51:48,818|283|mr-hn|TIME|0|35341906676214406|1|T320_cell13|10.0|3|5|PSI|Total     |0.083155715
2023-11-02 14:51:50,027|215|mr-hn|TIME|0|35341907950582254|1|T320_cell13|12.0|3|5|BFE|Total     |0.181343975
2023-11-02 14:51:50,148|336|mr-hn|TIME|0|35341907950582254|1|T320_cell13|12.0|3|5|PSI|Total     |0.101589857
2023-11-02 14:51:51,485|231|mr-hn|TIME|0|35341909395377437|1|T320_cell13|14.0|3|5|BFE|Total     |0.19838920399999999
2023-11-02 14:51:51,607|353|mr-hn|TIME|0|35341909395377437|1|T320_cell13|14.0|3|5|PSI|Total     |0.102766561
2023-11-02 14:51:52,875|259|mr-hn|TIME|0|35341910755156945|1|T320_cell13|16.0|3|5|BFE|Total     |0.225237701
2023-11-02 14:51:53,007|391|mr-hn|TIME|0|35341910755156945|1|T320_cell13|16.0|3|5|PSI|Total     |0.110884449
2023-11-02 14:51:54,307|295|mr-hn|TIME|0|35341912151994709|1|T320_cell13|18.0|3|5|BFE|Total     |0.26145471
2023-11-02 14:51:54,465|453|mr-hn|TIME|0|35341912151994709|1|T320_cell13|18.0|3|5|PSI|Total     |0.133812035
2023-11-02 14:51:55,806|287|mr-hn|TIME|0|35341913656897600|1|T320_cell13|20.0|3|5|BFE|Total     |0.249353035
2023-11-02 14:51:55,951|432|mr-hn|TIME|0|35341913656897600|1|T320_cell13|20.0|3|5|PSI|Total     |0.12184860800000001
2023-11-02 14:51:57,139|128|mr-hn|TIME|0|35341915150749048|1|T320_cell14|10.0|3|5|BFE|Total     |0.094541722
2023-11-02 14:51:57,212|201|mr-hn|TIME|0|35341915150749048|1|T320_cell14|10.0|3|5|PSI|Total     |0.057667192
2023-11-02 14:51:58,506|151|mr-hn|TIME|0|35341916497195614|1|T320_cell14|12.0|3|5|BFE|Total     |0.120477902
2023-11-02 14:51:58,575|220|mr-hn|TIME|0|35341916497195614|1|T320_cell14|12.0|3|5|PSI|Total     |0.055537999000000005
2023-11-02 14:51:59,710|144|mr-hn|TIME|0|35341917710392497|1|T320_cell14|14.0|3|5|BFE|Total     |0.114157568
