3;13;1597;SpatialJoin;30.0;4;5;K.Finding maximal disks...;0.245;232;18394;5701;227;28.27
3;13;1598;SpatialJoin;30.0;4;5;L.Prunning duplicates and subsets...;2.201;227;18394;5701;227;28.27
3;14;1610;SpatialJoin;30.0;4;5;B.Indexing points...;6.873;0;18548;5768;225;41.92
3;14;1611;SpatialJoin;30.0;4;5;C.Getting pairs...;13.844;5768;18548;5768;225;41.92
3;14;1612;SpatialJoin;30.0;4;5;D.Computing centers...;1.430;11536;18548;5768;225;41.92
3;14;1613;SpatialJoin;30.0;4;5;E.Indexing centers...;1.652;11536;18548;5768;225;41.92
3;14;1614;SpatialJoin;30.0;4;5;F.Getting disks...;7.953;11536;18548;5768;225;41.92
3;14;1615;SpatialJoin;30.0;4;5;G.Filtering less-than-mu disks...;0.255;1349;18548;5768;225;41.92
3;14;1616;SpatialJoin;30.0;4;5;H.Prunning duplicate candidates...;6.435;675;18548;5768;225;41.92
3;14;1617;SpatialJoin;30.0;4;5;I.Indexing candidates...;6.817;675;18548;5768;225;41.92
3;14;1618;SpatialJoin;30.0;4;5;J.Getting expansions...;0.205;1875;18548;5768;225;41.92
3;14;1619;SpatialJoin;30.0;4;5;K.Finding maximal disks...;0.145;230;18548;5768;225;41.92
3;14;1620;SpatialJoin;30.0;4;5;L.Prunning duplicates and subsets...;2.745;225;18548;5768;225;41.92
3;15;1632;SpatialJoin;30.0;4;5;B.Indexing points...;6.690;0;18548;5775;238;39.86
3;15;1633;SpatialJoin;30.0;4;5;C.Getting pairs...;12.949;5775;18548;5775;238;39.86
3;15;1634;SpatialJoin;30.0;4;5;D.Computing centers...;1.392;11550;18548;5775;238;39.86
3;15;1635;SpatialJoin;30.0;4;5;E.Indexing centers...;1.375;11550;18548;5775;238;39.86
3;15;1636;SpatialJoin;30.0;4;5;F.Getting disks...;7.790;11550;18548;5775;238;39.86
3;15;1637;SpatialJoin;30.0;4;5;G.Filtering less-than-mu disks...;0.284;1369;18548;5775;238;39.86
3;15;1638;SpatialJoin;30.0;4;5;H.Prunning duplicate candidates...;6.880;694;18548;5775;238;39.86
3;15;1639;SpatialJoin;30.0;4;5;I.Indexing candidates...;7.234;694;18548;5775;238;39.86
3;15;1640;SpatialJoin;30.0;4;5;J.Getting expansions...;0.200;1914;18548;5775;238;39.86
3;15;1641;SpatialJoin;30.0;4;5;K.Finding maximal disks...;0.146;245;18548;5775;238;39.86
3;15;1642;SpatialJoin;30.0;4;5;L.Prunning duplicates and subsets...;1.802;238;18548;5775;238;39.86
3;16;1654;SpatialJoin;30.0;4;5;B.Indexing points...;8.131;0;18548;5765;234;40.43
3;16;1655;SpatialJoin;30.0;4;5;C.Getting pairs...;12.822;5765;18548;5765;234;40.43
3;16;1656;SpatialJoin;30.0;4;5;D.Computing centers...;1.480;11530;18548;5765;234;40.43
3;16;1657;SpatialJoin;30.0;4;5;E.Indexing centers...;1.035;11530;18548;5765;234;40.43
3;16;1658;SpatialJoin;30.0;4;5;F.Getting disks...;8.857;11530;18548;5765;234;40.43
3;16;1659;SpatialJoin;30.0;4;5;G.Filtering less-than-mu disks...;0.277;1362;18548;5765;234;40.43
3;16;1660;SpatialJoin;30.0;4;5;H.Prunning duplicate candidates...;4.967;686;18548;5765;234;40.43
3;16;1661;SpatialJoin;30.0;4;5;I.Indexing candidates...;5.375;686;18548;5765;234;40.43
