Dataset=sample87 Epsilon=6 Mu=4
2023-02-16 16:29:26,266|972|EACH|6|4|1676593766265|1676593766266|1|TIME2|centers
2023-02-16 16:29:26,266|972|EACH|6|4|1676593765192|1676593766266|1074|INFO2|ncenters=56
2023-02-16 16:29:26,267|973|EACH|6|4|1676593766266|1676593766267|1|TIME2|disks
2023-02-16 16:29:26,268|974|EACH|6|4|1676593765192|1676593766268|1076|INFO2|ndisks=39
2023-02-16 16:29:26,275|981|EACH|6|4|1676593766267|1676593766275|8|TIME2|prune
2023-02-16 16:29:26,276|982|EACH|6|4|1676593765192|1676593766276|1084|INFO2|nmaximals=4
2023-02-16 16:29:26,276|982|EACH|6|4|1676593765192|1676593766276|1084|INFO2|n=9
2023-02-16 16:29:26,277|983|EACH|6|4|1676593766276|1676593766277|1|TIME2|pairs
2023-02-16 16:29:26,277|983|EACH|6|4|1676593765192|1676593766277|1085|INFO2|npairs=36
2023-02-16 16:29:26,277|983|EACH|6|4|1676593766277|1676593766277|0|TIME2|centers
2023-02-16 16:29:26,278|984|EACH|6|4|1676593765192|1676593766278|1086|INFO2|ncenters=72
2023-02-16 16:29:26,279|985|EACH|6|4|1676593766277|1676593766279|2|TIME2|disks
2023-02-16 16:29:26,279|985|EACH|6|4|1676593765192|1676593766279|1087|INFO2|ndisks=54
2023-02-16 16:29:26,297|1003|EACH|6|4|1676593766279|1676593766297|18|TIME2|prune
2023-02-16 16:29:26,297|1003|EACH|6|4|1676593765192|1676593766297|1105|INFO2|nmaximals=3
2023-02-16 16:29:26,298|1004|EACH|6|4|1676593765192|1676593766298|1106|INFO2|n=7
2023-02-16 16:29:26,298|1004|EACH|6|4|1676593766298|1676593766298|0|TIME2|pairs
2023-02-16 16:29:26,298|1004|EACH|6|4|1676593765192|1676593766298|1106|INFO2|npairs=21
2023-02-16 16:29:26,299|1005|EACH|6|4|1676593766298|1676593766298|0|TIME2|centers
2023-02-16 16:29:26,299|1005|EACH|6|4|1676593765192|1676593766299|1107|INFO2|ncenters=42
2023-02-16 16:29:26,300|1006|EACH|6|4|1676593766298|1676593766300|2|TIME2|disks
2023-02-16 16:29:26,300|1006|EACH|6|4|1676593765192|1676593766300|1108|INFO2|ndisks=27
2023-02-16 16:29:26,306|1012|EACH|6|4|1676593766300|1676593766305|5|TIME2|prune
2023-02-16 16:29:26,306|1012|EACH|6|4|1676593765192|1676593766306|1114|INFO2|nmaximals=3
2023-02-16 16:29:26,306|1012|EACH|6|4|1676593765192|1676593766306|1114|INFO2|n=5
2023-02-16 16:29:26,307|1013|EACH|6|4|1676593766307|1676593766307|0|TIME2|pairs
2023-02-16 16:29:26,307|1013|EACH|6|4|1676593765192|1676593766307|1115|INFO2|npairs=10
2023-02-16 16:29:26,307|1013|EACH|6|4|1676593766307|1676593766307|0|TIME2|centers
2023-02-16 16:29:26,308|1014|EACH|6|4|1676593765192|1676593766308|1116|INFO2|ncenters=20
2023-02-16 16:29:26,308|1014|EACH|6|4|1676593766307|1676593766308|1|TIME2|disks
2023-02-16 16:29:26,309|1015|EACH|6|4|1676593765192|1676593766309|1117|INFO2|ndisks=7
2023-02-16 16:29:26,322|1028|EACH|6|4|1676593766308|1676593766322|14|TIME2|prune
2023-02-16 16:29:26,323|1029|EACH|6|4|1676593765192|1676593766323|1131|INFO2|nmaximals=3
2023-02-16 16:29:26,323|1029|EACH|6|4|1676593765192|1676593766323|1131|TIME|NotEnclosedByMBC
2023-02-16 16:29:26,434|1140|EACH|6|4|1676593765192|1676593766434|1242|TIME|Prune
2023-02-16 16:29:26,434|1140|EACH|6|4|1676593765192|1676593766434|1242|INFO|flocks=119
2023-02-16 16:29:26,435|1141|EACH|6|4|1676593765192|1676593766435|1243|INFO|End
2023-02-16 16:29:27,348|0|COLLECT|6|4|1676593767214|1676593767343|129|COMMAND|scala.tools.nsc.MainGenericRunner -cp /home/acald013/Spark/2.4/jars/geospark-1.3.1.jar:/home/acald013/Spark/2.4/jars/commons-numbers-fraction-1.0-beta1.jar:/home/acald013/Spark/2.4/jars/commons-numbers-core-1.0-beta1.jar:/home/acald013/Spark/2.4/jars/scallop_2.11-4.0.1.jar:/home/acald013/Spark/2.4/jars/spark-core_2.11-2.4.0.jar:/home/acald013/Spark/2.4/jars/jgrapht-core-1.4.0.jar:/home/acald013/Spark/2.4/jars/commons-geometry-core-1.0-beta1.jar:/home/acald013/Spark/2.4/jars/commons-geometry-enclosing-1.0-beta1.jar:/home/acald013/Spark/2.4/jars/commons-geometry-euclidean-1.0-beta1.jar:/home/acald013/Spark/2.4/jars/commons-numbers-fraction-1.0-beta1.jar:/home/acald013/Spark/2.4/jars/commons-numbers-core-1.0-beta1.jar:/home/acald013/Spark/2.4/jars/commons-numbers-arrays-1.0-beta1.jar:/home/acald013/Spark/2.4/jars/slf4j-api-1.7.25.jar:/home/acald013/Spark/2.4/jars/slf4j-log4j12-1.7.25.jar:/home/acald013/Spark/2.4/jars/log4j-1.2.17.jar:/home/acald013/Research/Scripts/Scala/PFlocks/target/scala-2.11/pflocks_2.11-0.1.jar -Dlog4j.configuration=file:/home/acald013/Spark/2.4/conf/log4j.properties edu.ucr.dblab.pflock.MF_CMBC_COLLECT --tolerance 0.001 --input /home/acald013/Research/Meetings/next/figures/datasets/sample87.tsv --epsilon 6 --mu 4 --tag COLLECT --threshold 5
2023-02-16 16:29:27,358|10|COLLECT|6|4|1676593767214|1676593767357|143|INFO|Start
2023-02-16 16:29:27,401|53|COLLECT|6|4|1676593767214|1676593767400|186|INFO|points=477
2023-02-16 16:29:27,401|53|COLLECT|6|4|1676593767214|1676593767401|187|TIME|Read
2023-02-16 16:29:27,518|170|COLLECT|6|4|1676593767214|1676593767518|304|TIME|Graph
2023-02-16 16:29:27,878|530|COLLECT|6|4|1676593767214|1676593767877|663|TIME|Cliques
2023-02-16 16:29:27,885|537|COLLECT|6|4|1676593767214|1676593767885|671|TIME|MBC
2023-02-16 16:29:28,006|658|COLLECT|6|4|1676593767214|1676593768006|792|INFO|mode=1;min=4;max=14;avg=7.02;sd=2.41;ncliques=97;uniquePoints=251;replicatedPoints=681
2023-02-16 16:29:28,008|660|COLLECT|6|4|1676593767214|1676593768008|794|INFO|mode=2;min=4;max=11;avg=7.25;sd=1.52;ncliques=16;uniquePoints=48;replicatedPoints=116
2023-02-16 16:29:28,009|661|COLLECT|6|4|1676593767214|1676593768009|795|TIME|Stats
