partitionId	taskId	grid_id	wkt	jobId	jobGroup	stageId	index	launchTime	finishTime	duration	schedulerDelay	executorId	host	taskLocality	speculative	gettingResultTime	successful	executorRunTime	executorCpuTime	executorDeserializeTime	executorDeserializeCpuTime	resultSerializationTime	jvmGCTime	resultSize	numUpdatedBlockStatuses	diskBytesSpilled	memoryBytesSpilled	peakExecutionMemory	recordsRead	bytesRead	recordsWritten	bytesWritten	shuffleFetchWaitTime	shuffleTotalBytesRead	shuffleTotalBlocksFetched	shuffleLocalBlocksFetched	shuffleRemoteBlocksFetched	shuffleWriteTime	shuffleBytesWritten	shuffleRecordsWritten	appId	phaseName
472	23846	472	POLYGON ((1964856.6436 561450.2781, 1964856.6436 562083.2864, 1965358.0123 562083.2864, 1965358.0123 561450.2781, 1964856.6436 561450.2781))	12		41	23846	1594744776297	1594744776366	69	21	12	mr-09	0	false	0	true	28	19	20	16	0	0	967	0	0	0	0	0	0	0	0	0	2958	32	10	22	0	0	0	0626	Disks phase
2577	25951	2577	POLYGON ((1969368.9626 542143.525, 1969368.9626 542460.0292, 1969619.647 542460.0292, 1969619.647 542143.525, 1969368.9626 542143.525))	12		41	25951	1594744781339	1594744781385	46	5	4	mr-12	0	false	0	true	24	17	17	14	0	0	967	0	0	0	0	0	0	0	0	0	3606	40	6	34	0	0	0	0626	Disks phase
40	23414	40	POLYGON ((1965859.3811 570945.4025, 1965859.3811 571103.6546, 1965984.7233 571103.6546, 1965984.7233 570945.4025, 1965859.3811 570945.4025))	12		41	23414	1594744775522	1594744775779	257	14	2	mr-10	0	false	0	true	156	29	87	30	0	0	967	0	0	0	0	0	0	0	0	1	1784	20	2	18	0	0	0	0626	Disks phase
13	23387	13	POLYGON ((1965859.3811 573477.4357, 1965859.3811 574110.444, 1966360.7499 574110.444, 1966360.7499 573477.4357, 1965859.3811 573477.4357))	12		41	23387	1594744775517	1594744775815	298	22	7	mr-08	0	false	0	true	175	42	101	21	0	0	967	0	0	0	0	0	0	0	0	1	3212	36	8	28	0	0	0	0626	Disks phase
3276	26650	3276	POLYGON ((1991679.8734 549739.6246, 1991679.8734 550056.1287, 1991930.5577 550056.1287, 1991930.5577 549739.6246, 1991679.8734 549739.6246))	12		41	26650	1594744782246	1594744782419	173	13	6	mr-07	0	false	0	true	144	19	16	14	0	0	967	0	0	0	0	0	0	0	0	125	3252	36	4	32	0	0	0	0626	Disks phase
1800	25174	1800	POLYGON ((1986916.8699 553854.1785, 1986916.8699 555120.1951, 1987919.6075 555120.1951, 1987919.6075 553854.1785, 1986916.8699 553854.1785))	12		41	25174	1594744779411	1594744779732	321	4	1	mr-03	0	false	0	true	298	22	19	18	0	0	967	0	0	0	0	0	0	0	0	274	4946	54	4	50	0	0	0	0626	Disks phase
1096	24470	1096	POLYGON ((1976889.4943 553854.1785, 1976889.4943 554487.1868, 1977390.8631 554487.1868, 1977390.8631 553854.1785, 1976889.4943 553854.1785))	12		41	24470	1594744776960	1594744777261	301	6	10	mr-11	0	false	0	true	277	45	18	17	0	0	967	0	0	0	0	0	0	0	0	228	1618	18	4	14	0	0	0	0626	Disks phase
3763	27137	3763	POLYGON ((1986854.1988 538582.8533, 1986854.1988 538661.9794, 1986916.8699 538661.9794, 1986916.8699 538582.8533, 1986854.1988 538582.8533))	12		41	27137	1594744782931	1594744783117	186	9	4	mr-12	0	false	0	true	160	24	17	16	0	0	967	0	0	0	0	0	0	0	0	135	4756	52	2	50	0	0	0	0626	Disks phase
2886	26260	2886	POLYGON ((1972878.5441 542460.0292, 1972878.5441 543726.0457, 1973881.2816 543726.0457, 1973881.2816 542460.0292, 1972878.5441 542460.0292))	12		41	26260	1594744781693	1594744781942	249	9	2	mr-10	0	false	0	true	222	24	18	17	0	0	967	0	0	0	0	0	0	0	0	197	7216	80	12	68	0	0	0	0626	Disks phase
2657	26031	2657	POLYGON ((1967112.8031 537712.4669, 1967112.8031 538028.9711, 1967363.4875 538028.9711, 1967363.4875 537712.4669, 1967112.8031 537712.4669))	12		41	26031	1594744781382	1594744781441	59	4	11	mr-06	0	false	0	true	38	30	17	18	0	0	967	0	0	0	0	0	0	0	0	4	1982	22	2	20	0	0	0	0626	Disks phase
3681	27055	3681	POLYGON ((1979897.707 534863.9296, 1979897.707 536129.9462, 1980900.4446 536129.9462, 1980900.4446 534863.9296, 1979897.707 534863.9296))	12		41	27055	1594744782682	1594744782941	259	4	10	mr-11	0	false	0	true	239	20	16	15	0	0	967	0	0	0	0	0	0	0	0	216	5958	66	2	64	0	0	0	0626	Disks phase
4072	27446	4072	POLYGON ((1991679.8734 536683.8284, 1991679.8734 536762.9545, 1991742.5445 536762.9545, 1991742.5445 536683.8284, 1991679.8734 536683.8284))	12		41	27446	1594744783358	1594744783409	51	5	11	mr-06	0	false	0	true	28	24	18	18	0	0	967	0	0	0	0	0	0	0	0	0	2952	32	0	32	0	0	0	0626	Disks phase
1740	25114	1740	POLYGON ((1986415.5012 558918.2449, 1986415.5012 559551.2532, 1986916.8699 559551.2532, 1986916.8699 558918.2449, 1986415.5012 558918.2449))	12		41	25114	1594744779101	1594744779421	320	3	1	mr-03	0	false	0	true	302	19	15	14	0	0	967	0	0	0	0	0	0	0	0	280	4152	46	4	42	0	0	0	0626	Disks phase
1607	24981	1607	POLYGON ((1981903.1821 561766.7822, 1981903.1821 561806.3452, 1981934.5177 561806.3452, 1981934.5177 561766.7822, 1981903.1821 561766.7822))	12		41	24981	1594744777689	1594744779793	2104	6	8	mr-04	0	false	0	true	2084	1280	14	14	0	779	1010	0	0	0	0	0	0	0	0	0	23210	252	22	230	0	0	0	0626	Disks phase
2673	26047	2673	POLYGON ((1967112.8031 537395.9628, 1967112.8031 537554.2149, 1967238.1453 537554.2149, 1967238.1453 537395.9628, 1967112.8031 537395.9628))	12		41	26047	1594744781389	1594744781431	42	4	1	mr-03	0	false	0	true	25	19	13	13	0	0	967	0	0	0	0	0	0	0	0	2	6922	76	8	68	0	0	0	0626	Disks phase
1238	24612	1238	POLYGON ((1981903.1821 563982.3112, 1981903.1821 565248.3278, 1982905.9197 565248.3278, 1982905.9197 563982.3112, 1981903.1821 563982.3112))	12		41	24612	1594744777247	1594744777290	43	5	9	mr-02	0	false	0	true	23	21	15	14	0	0	967	0	0	0	0	0	0	0	0	0	4934	54	2	52	0	0	0	0626	Disks phase
2760	26134	2760	POLYGON ((1967363.4875 534863.9296, 1967363.4875 535180.4337, 1967614.1719 535180.4337, 1967614.1719 534863.9296, 1967363.4875 534863.9296))	12		41	26134	1594744781431	1594744781478	47	3	11	mr-06	0	false	0	true	28	25	16	14	0	0	967	0	0	0	0	0	0	0	0	0	3428	38	2	36	0	0	0	0626	Disks phase
2100	25474	2100	POLYGON ((1965608.6967 547207.5914, 1965608.6967 547524.0955, 1965859.3811 547524.0955, 1965859.3811 547207.5914, 1965608.6967 547207.5914))	12		41	25474	1594744780058	1594744780180	122	3	3	mr-01	0	false	0	true	104	17	15	14	0	0	967	0	0	0	0	0	0	0	0	85	3608	40	2	38	0	0	0	0626	Disks phase
820	24194	820	POLYGON ((1976889.4943 562083.2864, 1976889.4943 562716.2947, 1977390.8631 562716.2947, 1977390.8631 562083.2864, 1976889.4943 562083.2864))	12		41	24194	1594744776459	1594744776511	52	10	12	mr-09	0	false	0	true	23	18	19	14	0	0	967	0	0	0	0	0	0	0	0	0	2162	24	0	24	0	0	0	0626	Disks phase
3306	26680	3306	POLYGON ((1995440.1392 551322.1453, 1995440.1392 551955.1536, 1995941.508 551955.1536, 1995941.508 551322.1453, 1995440.1392 551322.1453))	12		41	26680	1594744782393	1594744782452	59	5	11	mr-06	0	false	0	true	36	29	18	18	0	0	967	0	0	0	0	0	0	0	0	0	8802	96	6	90	0	0	0	0626	Disks phase
4029	27403	4029	POLYGON ((1994938.7704 538661.9794, 1994938.7704 539294.9877, 1995440.1392 539294.9877, 1995440.1392 538661.9794, 1994938.7704 538661.9794))	12		41	27403	1594744783327	1594744783386	59	16	9	mr-02	0	false	0	true	25	24	18	17	0	0	967	0	0	0	0	0	0	0	0	0	3608	40	2	38	0	0	0	0626	Disks phase
2113	25487	2113	POLYGON ((1966862.1187 546258.0789, 1966862.1187 546891.0872, 1967363.4875 546891.0872, 1967363.4875 546258.0789, 1966862.1187 546258.0789))	12		41	25487	1594744780139	1594744780192	53	8	5	mr-05	0	false	0	true	29	27	16	14	0	0	967	0	0	0	0	0	0	0	0	1	5232	58	4	54	0	0	0	0626	Disks phase
1584	24958	1584	POLYGON ((1981942.3516 561845.9082, 1981942.3516 561855.799, 1981950.1854 561855.799, 1981950.1854 561845.9082, 1981942.3516 561845.9082))	12		41	24958	1594744777642	1594744778760	1118	4	12	mr-09	0	false	0	true	1099	751	15	14	0	329	1010	0	0	0	0	0	0	0	0	0	11424	126	4	122	0	0	0	0626	Disks phase
1455	24829	1455	POLYGON ((1994938.7704 567147.3527, 1994938.7704 567780.361, 1995440.1392 567780.361, 1995440.1392 567147.3527, 1994938.7704 567147.3527))	12		41	24829	1594744777495	1594744777608	113	15	5	mr-05	0	false	0	true	81	19	17	14	0	0	967	0	0	0	0	0	0	0	0	0	1986	22	4	18	0	0	0	0626	Disks phase
1504	24878	1504	POLYGON ((1981809.1755 561727.2192, 1981809.1755 561747.0007, 1981824.8433 561747.0007, 1981824.8433 561727.2192, 1981809.1755 561727.2192))	12		41	24878	1594744777593	1594744780199	2606	7	11	mr-06	0	false	0	true	2579	1974	20	19	0	534	1010	0	0	0	0	0	0	0	0	0	10792	118	10	108	0	0	0	0626	Disks phase
1547	24921	1547	POLYGON ((1982012.8565 561944.8158, 1982012.8565 561954.7065, 1982020.6904 561954.7065, 1982020.6904 561944.8158, 1982012.8565 561944.8158))	12		41	24921	1594744777611	1594744777908	297	3	9	mr-02	0	false	0	true	273	255	21	17	0	0	967	0	0	0	0	0	0	0	0	0	13996	154	6	148	0	0	0	0626	Disks phase
3083	26457	3083	POLYGON ((1983407.2885 550689.137, 1983407.2885 551322.1453, 1983908.6572 551322.1453, 1983908.6572 550689.137, 1983407.2885 550689.137))	12		41	26457	1594744782025	1594744782202	177	12	11	mr-06	0	false	0	true	151	23	14	14	0	0	967	0	0	0	0	0	0	0	0	124	6926	76	6	70	0	0	0	0626	Disks phase
3644	27018	3644	POLYGON ((1987104.8832 538741.1054, 1987104.8832 538820.2314, 1987167.5543 538820.2314, 1987167.5543 538741.1054, 1987104.8832 538741.1054))	12		41	27018	1594744782669	1594744782943	274	5	11	mr-06	0	false	0	true	250	21	19	18	0	0	967	0	0	0	0	0	0	0	0	225	2342	26	0	26	0	0	0	0626	Disks phase
1125	24499	1125	POLYGON ((1982404.5509 569046.3776, 1982404.5509 569679.3859, 1982905.9197 569679.3859, 1982905.9197 569046.3776, 1982404.5509 569046.3776))	12		41	24499	1594744776985	1594744777243	258	17	4	mr-12	0	false	0	true	226	14	15	14	0	0	967	0	0	0	0	0	0	0	0	210	1978	22	0	22	0	0	0	0626	Disks phase
2852	26226	2852	POLYGON ((1968115.5406 534230.9213, 1968115.5406 534547.4254, 1968366.225 534547.4254, 1968366.225 534230.9213, 1968115.5406 534230.9213))	12		41	26226	1594744781681	1594744781941	260	9	4	mr-12	0	false	0	true	234	26	17	16	0	0	967	0	0	0	0	0	0	0	0	203	7216	80	12	68	0	0	0	0626	Disks phase
828	24202	828	POLYGON ((1977014.8365 561608.5301, 1977014.8365 561766.7822, 1977140.1787 561766.7822, 1977140.1787 561608.5301, 1977014.8365 561608.5301))	12		41	24202	1594744776463	1594744776514	51	11	9	mr-02	0	false	0	true	22	16	18	14	0	0	967	0	0	0	0	0	0	0	0	1	2884	32	2	30	0	0	0	0626	Disks phase
2522	25896	2522	POLYGON ((1966862.1187 540877.5084, 1966862.1187 541194.0126, 1967112.8031 541194.0126, 1967112.8031 540877.5084, 1966862.1187 540877.5084))	12		41	25896	1594744781280	1594744781321	41	3	5	mr-05	0	false	0	true	19	18	18	17	1	0	1010	0	0	0	0	0	0	0	0	0	3320	36	8	28	0	0	0	0626	Disks phase
3355	26729	3355	POLYGON ((1987982.2786 547009.7763, 1987982.2786 547049.3393, 1988013.6141 547049.3393, 1988013.6141 547009.7763, 1987982.2786 547009.7763))	12		41	26729	1594744782413	1594744782451	38	4	9	mr-02	0	false	0	true	17	15	17	16	0	0	967	0	0	0	0	0	0	0	0	0	1082	12	4	8	0	0	0	0626	Disks phase
245	23619	245	POLYGON ((1969870.3314 564615.3195, 1969870.3314 565248.3278, 1970371.7002 565248.3278, 1970371.7002 564615.3195, 1969870.3314 564615.3195))	12		41	23619	1594744775908	1594744776067	159	8	7	mr-08	0	false	0	true	137	28	14	14	0	0	967	0	0	0	0	0	0	0	0	107	6130	68	2	66	0	0	0	0626	Disks phase
3609	26983	3609	POLYGON ((1985914.1324 540877.5084, 1985914.1324 541194.0126, 1986164.8168 541194.0126, 1986164.8168 540877.5084, 1985914.1324 540877.5084))	12		41	26983	1594744782532	1594744782927	395	4	6	mr-07	0	false	0	true	377	68	14	14	0	192	1010	0	0	0	0	0	0	0	0	113	2704	30	2	28	0	0	0	0626	Disks phase
1503	24877	1503	POLYGON ((1981824.8433 561747.0007, 1981824.8433 561766.7822, 1981840.511 561766.7822, 1981840.511 561747.0007, 1981824.8433 561747.0007))	12		41	24877	1594744777592	1594744780100	2508	3	7	mr-08	0	false	0	true	2485	1783	20	19	0	658	1010	0	0	0	0	0	0	0	0	0	12130	132	10	122	0	0	0	0626	Disks phase
3617	26991	3617	POLYGON ((1985914.1324 539294.9877, 1985914.1324 539927.996, 1986415.5012 539927.996, 1986415.5012 539294.9877, 1985914.1324 539294.9877))	12		41	26991	1594744782546	1594744782703	157	3	3	mr-01	0	false	0	true	138	42	16	15	0	0	967	0	0	0	0	0	0	0	0	94	3970	44	2	42	0	0	0	0626	Disks phase
3255	26629	3255	POLYGON ((1987919.6075 551322.1453, 1987919.6075 552588.1619, 1988922.3451 552588.1619, 1988922.3451 551322.1453, 1987919.6075 551322.1453))	12		41	26629	1594744782239	1594744782270	31	3	5	mr-05	0	false	0	true	15	13	13	13	0	0	967	0	0	0	0	0	0	0	0	0	3068	34	2	32	0	0	0	0626	Disks phase
2058	25432	2058	POLYGON ((1969243.6204 549581.3725, 1969243.6204 549739.6246, 1969368.9626 549739.6246, 1969368.9626 549581.3725, 1969243.6204 549581.3725))	12		41	25432	1594744780012	1594744780203	191	4	9	mr-02	0	false	0	true	173	29	14	14	0	0	967	0	0	0	0	0	0	0	0	129	7536	82	4	78	0	0	0	0626	Disks phase
3369	26743	3369	POLYGON ((1987919.6075 546258.0789, 1987919.6075 546574.5831, 1988170.2919 546574.5831, 1988170.2919 546258.0789, 1987919.6075 546258.0789))	12		41	26743	1594744782417	1594744782461	44	4	6	mr-07	0	false	0	true	20	18	20	19	0	0	967	0	0	0	0	0	0	0	0	0	900	10	2	8	0	0	0	0626	Disks phase
981	24355	981	POLYGON ((1973630.5972 557889.6064, 1973630.5972 557968.7324, 1973693.2683 557968.7324, 1973693.2683 557889.6064, 1973630.5972 557889.6064))	12		41	24355	1594744776565	1594744776769	204	9	4	mr-12	0	false	0	true	180	16	15	14	0	0	967	0	0	0	0	0	0	0	0	163	1446	16	0	16	0	0	0	0626	Disks phase
714	24088	714	POLYGON ((1973129.2285 562716.2947, 1973129.2285 563032.7988, 1973379.9128 563032.7988, 1973379.9128 562716.2947, 1973129.2285 562716.2947))	12		41	24088	1594744776416	1594744776448	32	4	4	mr-12	0	false	0	true	13	11	15	14	0	0	967	0	0	0	0	0	0	0	0	0	2700	30	6	24	0	0	0	0626	Disks phase
710	24084	710	POLYGON ((1972878.5441 563032.7988, 1972878.5441 563191.0509, 1973003.8863 563191.0509, 1973003.8863 563032.7988, 1972878.5441 563032.7988))	12		41	24084	1594744776410	1594744776459	49	3	3	mr-01	0	false	0	true	32	27	14	14	0	0	967	0	0	0	0	0	0	0	0	0	1260	14	0	14	0	0	0	0626	Disks phase
2534	25908	2534	POLYGON ((1967238.1453 540561.0043, 1967238.1453 540719.2563, 1967363.4875 540719.2563, 1967363.4875 540561.0043, 1967238.1453 540561.0043))	12		41	25908	1594744781294	1594744781334	40	4	1	mr-03	0	false	0	true	20	19	16	15	0	0	967	0	0	0	0	0	0	0	0	0	3604	40	4	36	0	0	0	0626	Disks phase
1158	24532	1158	POLYGON ((1985914.1324 572844.4274, 1985914.1324 574110.444, 1986916.8699 574110.444, 1986916.8699 572844.4274, 1985914.1324 572844.4274))	12		41	24532	1594744777197	1594744777465	268	17	6	mr-07	0	false	0	true	232	30	19	18	0	0	967	0	0	0	0	0	0	0	0	198	7626	84	4	80	0	0	0	0626	Disks phase
1218	24592	1218	POLYGON ((1980900.4446 567147.3527, 1980900.4446 567780.361, 1981401.8133 567780.361, 1981401.8133 567147.3527, 1980900.4446 567147.3527))	12		41	24592	1594744777238	1594744777453	215	14	7	mr-08	0	false	0	true	187	15	14	13	0	0	967	0	0	0	0	0	0	0	0	171	3246	36	6	30	0	0	0	0626	Disks phase
1413	24787	1413	POLYGON ((1990927.8202 567780.361, 1990927.8202 569046.3776, 1991930.5577 569046.3776, 1991930.5577 567780.361, 1990927.8202 567780.361))	12		41	24787	1594744777471	1594744777513	42	10	4	mr-12	0	false	0	true	15	12	17	16	0	0	967	0	0	0	0	0	0	0	0	0	2334	26	4	22	0	0	0	0626	Disks phase
1986	25360	1986	POLYGON ((1967363.4875 551322.1453, 1967363.4875 551955.1536, 1967864.8562 551955.1536, 1967864.8562 551322.1453, 1967363.4875 551322.1453))	12		41	25360	1594744779970	1594744780019	49	4	8	mr-04	0	false	0	true	28	23	17	17	0	0	967	0	0	0	0	0	0	0	0	3	4514	50	2	48	0	0	0	0626	Disks phase
1298	24672	1298	POLYGON ((1989423.7138 571578.4108, 1989423.7138 572211.4191, 1989925.0826 572211.4191, 1989925.0826 571578.4108, 1989423.7138 571578.4108))	12		41	24672	1594744777293	1594744777458	165	14	4	mr-12	0	false	0	true	136	21	15	14	0	0	967	0	0	0	0	0	0	0	0	114	3066	34	2	32	0	0	0	0626	Disks phase
2542	25916	2542	POLYGON ((1966862.1187 539294.9877, 1966862.1187 539927.996, 1967363.4875 539927.996, 1967363.4875 539294.9877, 1966862.1187 539294.9877))	12		41	25916	1594744781316	1594744781359	43	3	5	mr-05	0	false	0	true	26	23	14	14	0	0	967	0	0	0	0	0	0	0	0	0	4870	54	6	48	0	0	0	0626	Disks phase
960	24334	960	POLYGON ((1976889.4943 558918.2449, 1976889.4943 560184.2615, 1977892.2319 560184.2615, 1977892.2319 558918.2449, 1976889.4943 558918.2449))	12		41	24334	1594744776550	1594744776947	397	4	8	mr-04	0	false	0	true	298	15	95	15	0	65	1010	0	0	0	0	0	0	0	0	280	6122	68	2	66	0	0	0	0626	Disks phase
3807	27181	3807	POLYGON ((1984410.026 534230.9213, 1984410.026 534547.4254, 1984660.7104 534547.4254, 1984660.7104 534230.9213, 1984410.026 534230.9213))	12		41	27181	1594744782952	1594744782982	30	2	6	mr-07	0	false	0	true	10	9	18	15	0	0	967	0	0	0	0	0	0	0	0	0	1798	20	2	18	0	0	0	0626	Disks phase
96	23470	96	POLYGON ((1968366.225 571578.4108, 1968366.225 572211.4191, 1968867.5938 572211.4191, 1968867.5938 571578.4108, 1968366.225 571578.4108))	12		41	23470	1594744775774	1594744775822	48	6	2	mr-10	0	false	0	true	26	20	16	15	0	0	967	0	0	0	0	0	0	0	0	0	5224	58	12	46	0	0	0	0626	Disks phase
711	24085	711	POLYGON ((1973003.8863 563032.7988, 1973003.8863 563191.0509, 1973129.2285 563191.0509, 1973129.2285 563032.7988, 1973003.8863 563032.7988))	12		41	24085	1594744776410	1594744776505	95	9	5	mr-05	0	false	0	true	65	24	21	15	0	15	1010	0	0	0	0	0	0	0	0	0	3606	40	4	36	0	0	0	0626	Disks phase
2108	25482	2108	POLYGON ((1966862.1187 547524.0955, 1966862.1187 548157.1038, 1967363.4875 548157.1038, 1967363.4875 547524.0955, 1966862.1187 547524.0955))	12		41	25482	1594744780100	1594744780187	87	7	7	mr-08	0	false	0	true	66	21	14	14	0	0	967	0	0	0	0	0	0	0	0	43	4332	48	4	44	0	0	0	0626	Disks phase
2538	25912	2538	POLYGON ((1965859.3811 539294.9877, 1965859.3811 539927.996, 1966360.7499 539927.996, 1966360.7499 539294.9877, 1965859.3811 539294.9877))	12		41	25912	1594744781310	1594744781355	45	6	6	mr-07	0	false	0	true	22	21	17	16	0	0	967	0	0	0	0	0	0	0	0	0	8696	94	6	88	0	0	0	0626	Disks phase
351	23725	351	POLYGON ((1974884.0192 563982.3112, 1974884.0192 565248.3278, 1975886.7567 565248.3278, 1975886.7567 563982.3112, 1974884.0192 563982.3112))	12		41	23725	1594744776092	1594744776267	175	4	5	mr-05	0	false	0	true	157	26	14	14	0	0	967	0	0	0	0	0	0	0	0	129	8012	88	8	80	0	0	0	0626	Disks phase
2570	25944	2570	POLYGON ((1969368.9626 542618.2812, 1969368.9626 542776.5333, 1969494.3048 542776.5333, 1969494.3048 542618.2812, 1969368.9626 542618.2812))	12		41	25944	1594744781336	1594744781372	36	3	6	mr-07	0	false	0	true	18	16	15	15	0	0	967	0	0	0	0	0	0	0	0	0	1084	12	0	12	0	0	0	0626	Disks phase
181	23555	181	POLYGON ((1967864.8562 566514.3444, 1967864.8562 567147.3527, 1968366.225 567147.3527, 1968366.225 566514.3444, 1967864.8562 566514.3444))	12		41	23555	1594744775826	1594744776060	234	8	9	mr-02	0	false	0	true	209	24	17	14	0	0	967	0	0	0	0	0	0	0	0	179	3784	42	0	42	0	0	0	0626	Disks phase
401	23775	401	POLYGON ((1964229.9326 563349.303, 1964229.9326 563507.555, 1964355.2748 563507.555, 1964355.2748 563349.303, 1964229.9326 563349.303))	12		41	23775	1594744776261	1594744776330	69	4	5	mr-05	0	false	0	true	48	44	17	15	0	0	967	0	0	0	0	0	0	0	0	0	9204	102	8	94	0	0	0	0626	Disks phase
831	24205	831	POLYGON ((1977140.1787 561450.2781, 1977140.1787 561766.7822, 1977390.8631 561766.7822, 1977390.8631 561450.2781, 1977140.1787 561450.2781))	12		41	24205	1594744776464	1594744776522	58	5	10	mr-11	0	false	0	true	39	36	14	14	0	0	967	0	0	0	0	0	0	0	0	0	5186	56	4	52	0	0	0	0626	Disks phase
1031	24405	1031	POLYGON ((1974382.6504 558285.2366, 1974382.6504 558443.4887, 1974507.9926 558443.4887, 1974507.9926 558285.2366, 1974382.6504 558285.2366))	12		41	24405	1594744776760	1594744776967	207	4	8	mr-04	0	false	0	true	185	24	18	17	0	0	967	0	0	0	0	0	0	0	0	159	4702	52	4	48	0	0	0	0626	Disks phase
60	23434	60	POLYGON ((1966360.7499 570312.3942, 1966360.7499 570945.4025, 1966862.1187 570945.4025, 1966862.1187 570312.3942, 1966360.7499 570312.3942))	12		41	23434	1594744775525	1594744775822	297	14	8	mr-04	0	false	0	true	182	38	101	20	0	0	967	0	0	0	0	0	0	0	0	0	1782	20	0	20	0	0	0	0626	Disks phase
631	24005	631	POLYGON ((1965859.3811 556386.2117, 1965859.3811 557652.2283, 1966862.1187 557652.2283, 1966862.1187 556386.2117, 1965859.3811 556386.2117))	12		41	24005	1594744776374	1594744776425	51	8	1	mr-03	0	false	0	true	29	22	14	13	0	0	967	0	0	0	0	0	0	0	0	0	3500	38	8	30	0	0	0	0626	Disks phase
3802	27176	3802	POLYGON ((1983908.6572 534863.9296, 1983908.6572 536129.9462, 1984911.3948 536129.9462, 1984911.3948 534863.9296, 1983908.6572 534863.9296))	12		41	27176	1594744782950	1594744783329	379	6	12	mr-09	0	false	0	true	356	50	17	17	0	187	1010	0	0	0	0	0	0	0	0	109	4150	46	2	44	0	0	0	0626	Disks phase
426	23800	426	POLYGON ((1964104.5904 562716.2947, 1964104.5904 562874.5467, 1964229.9326 562874.5467, 1964229.9326 562716.2947, 1964104.5904 562716.2947))	12		41	23800	1594744776279	1594744776320	41	3	4	mr-12	0	false	0	true	22	17	16	15	0	0	967	0	0	0	0	0	0	0	0	0	2884	32	4	28	0	0	0	0626	Disks phase
2247	25621	2247	POLYGON ((1968240.8828 544359.054, 1968240.8828 544517.3061, 1968366.225 544517.3061, 1968366.225 544359.054, 1968240.8828 544359.054))	12		41	25621	1594744780267	1594744780686	419	5	8	mr-04	0	false	0	true	400	30	14	14	0	0	967	0	0	0	0	0	0	0	0	366	2164	24	4	20	0	0	0	0626	Disks phase
1043	24417	1043	POLYGON ((1973881.2816 557019.22, 1973881.2816 557652.2283, 1974382.6504 557652.2283, 1974382.6504 557019.22, 1973881.2816 557019.22))	12		41	24417	1594744776771	1594744776964	193	4	2	mr-10	0	false	0	true	169	29	20	17	0	0	967	0	0	0	0	0	0	0	0	139	5384	58	0	58	0	0	0	0626	Disks phase
1919	25293	1919	POLYGON ((1989925.0826 553854.1785, 1989925.0826 555120.1951, 1990927.8202 555120.1951, 1990927.8202 553854.1785, 1989925.0826 553854.1785))	12		41	25293	1594744779748	1594744779980	232	15	12	mr-09	0	false	0	true	202	19	15	14	0	0	967	0	0	0	0	0	0	0	0	181	3800	42	4	38	0	0	0	0626	Disks phase
440	23814	440	POLYGON ((1964856.6436 563032.7988, 1964856.6436 563349.303, 1965107.328 563349.303, 1965107.328 563032.7988, 1964856.6436 563032.7988))	12		41	23814	1594744776284	1594744776349	65	11	1	mr-03	0	false	0	true	40	28	14	14	0	0	967	0	0	0	0	0	0	0	0	0	5588	62	4	58	0	0	0	0626	Disks phase
3495	26869	3495	POLYGON ((1993936.0329 545941.5748, 1993936.0329 546099.8269, 1994061.3751 546099.8269, 1994061.3751 545941.5748, 1993936.0329 545941.5748))	12		41	26869	1594744782473	1594744782524	51	4	9	mr-02	0	false	0	true	31	18	16	15	0	0	967	0	0	0	0	0	0	0	0	10	2888	32	4	28	0	0	0	0626	Disks phase
1325	24699	1325	POLYGON ((1989173.0295 571341.0327, 1989173.0295 571420.1587, 1989235.7006 571420.1587, 1989235.7006 571341.0327, 1989173.0295 571341.0327))	12		41	24699	1594744777437	1594744777502	65	9	11	mr-06	0	false	0	true	37	28	19	18	0	0	967	0	0	0	0	0	0	0	0	0	4578	50	4	46	0	0	0	0626	Disks phase
2593	25967	2593	POLYGON ((1970873.0689 543093.0375, 1970873.0689 543726.0458, 1971374.4377 543726.0458, 1971374.4377 543093.0375, 1970873.0689 543093.0375))	12		41	25967	1594744781346	1594744781405	59	3	8	mr-04	0	false	0	true	38	11	18	17	0	23	1010	0	0	0	0	0	0	0	0	0	2240	24	4	20	0	0	0	0626	Disks phase
1552	24926	1552	POLYGON ((1982059.8599 562043.7233, 1982059.8599 562083.2864, 1982091.1954 562083.2864, 1982091.1954 562043.7233, 1982059.8599 562043.7233))	12		41	24926	1594744777613	1594744779010	1397	4	8	mr-04	0	false	0	true	1373	909	20	17	0	411	1010	0	0	0	0	0	0	0	0	0	12648	138	12	126	0	0	0	0626	Disks phase
1603	24977	1603	POLYGON ((1981918.8499 561826.1267, 1981918.8499 561845.9082, 1981934.5177 561845.9082, 1981934.5177 561826.1267, 1981918.8499 561826.1267))	12		41	24977	1594744777682	1594744778640	958	4	2	mr-10	0	false	0	true	936	708	18	16	0	207	1010	0	0	0	0	0	0	0	0	2	16330	178	14	164	0	0	0	0626	Disks phase
875	24249	875	POLYGON ((1978393.6007 561450.2781, 1978393.6007 561608.5301, 1978518.9429 561608.5301, 1978518.9429 561450.2781, 1978393.6007 561450.2781))	12		41	24249	1594744776496	1594744776532	36	3	12	mr-09	0	false	0	true	20	14	13	14	0	0	967	0	0	0	0	0	0	0	0	0	1442	16	0	16	0	0	0	0626	Disks phase
