partitionId	taskId	grid_id	wkt	area	perimeter	jobId	jobGroup	stageId	index	launchTime	finishTime	duration	schedulerDelay	executorId	host	taskLocality	speculative	gettingResultTime	successful	executorRunTime	executorCpuTime	executorDeserializeTime	executorDeserializeCpuTime	resultSerializationTime	jvmGCTime	resultSize	numUpdatedBlockStatuses	diskBytesSpilled	memoryBytesSpilled	peakExecutionMemory	recordsRead	bytesRead	recordsWritten	bytesWritten	shuffleFetchWaitTime	shuffleTotalBytesRead	shuffleTotalBlocksFetched	shuffleLocalBlocksFetched	shuffleRemoteBlocksFetched	shuffleWriteTime	shuffleBytesWritten	shuffleRecordsWritten	appId	phaseName	epsilon
277	21059	277	POLYGON ((1975886.7567 571578.4108, 1975886.7567 572844.4274, 1976889.4943 572844.4274, 1976889.4943 571578.4108, 1975886.7567 571578.4108))	1269482.3933013363	4537.508312499849	12		41	21059	1594773025088	1594773025340	252	4	8	mr-11	0	false	0	true	235	68	13	12	0	0	967	0	0	0	0	0	0	0	0	163	6924	76	4	72	0	0	0	0627	Disks phase	10.0
2003	22785	2003	POLYGON ((1971875.8065 548790.1121, 1971875.8065 551322.1453, 1973881.2816 551322.1453, 1973881.2816 548790.1121, 1971875.8065 548790.1121))	5077929.573205345	9075.016624999698	12		41	22785	1594773029618	1594773029913	295	4	11	mr-03	0	false	0	true	279	38	12	12	0	31	1010	0	0	0	0	0	0	0	0	196	19864	216	30	186	0	0	0	0627	Disks phase	10.0
412	21194	412	POLYGON ((1963853.906 563032.7988, 1963853.906 563349.303, 1964104.5904 563349.303, 1964104.5904 563032.7988, 1963853.906 563032.7988))	79342.64958134083	1134.3770781250205	12		41	21194	1594773025284	1594773025486	202	10	4	mr-07	0	false	0	true	175	25	17	15	0	0	967	0	0	0	0	0	0	0	0	143	4692	52	2	50	0	0	0	0627	Disks phase	10.0
1034	21816	1034	POLYGON ((1983407.2885 567780.361, 1983407.2885 568413.3693, 1983908.6572 568413.3693, 1983908.6572 567780.361, 1983407.2885 567780.361))	317370.5983253633	2268.754156250041	12		41	21816	1594773026405	1594773026579	174	9	4	mr-07	0	false	0	true	150	18	15	14	0	0	967	0	0	0	0	0	0	0	0	124	2890	32	0	32	0	0	0	0627	Disks phase	10.0
1404	22186	1404	POLYGON ((1982153.8665 561806.3452, 1982153.8665 561826.1267, 1982169.5343 561826.1267, 1982169.5343 561806.3452, 1982153.8665 561806.3452))	309.9322249286175	70.89856738294475	12		41	22186	1594773027316	1594773027502	186	4	2	mr-12	0	false	0	true	171	167	11	11	0	0	967	0	0	0	0	0	0	0	0	0	6846	76	6	70	0	0	0	0627	Disks phase	10.0
709	21491	709	POLYGON ((1976952.1654 561450.2781, 1976952.1654 561529.4041, 1977014.8365 561529.4041, 1977014.8365 561450.2781, 1976952.1654 561450.2781))	4958.915598835625	283.59426953131333	12		41	21491	1594773025706	1594773025989	283	9	1	mr-01	0	false	0	true	260	29	14	13	0	0	967	0	0	0	0	0	0	0	0	222	4512	50	0	50	0	0	0	0627	Disks phase	10.0
1468	22250	1468	POLYGON ((1985914.1324 562716.2947, 1985914.1324 563349.303, 1986415.5012 563349.303, 1986415.5012 562716.2947, 1985914.1324 562716.2947))	317370.5983253633	2268.754156250041	12		41	22250	1594773028047	1594773028306	259	4	7	mr-02	0	false	0	true	242	12	13	13	0	0	967	0	0	0	0	0	0	0	0	227	4504	50	6	44	0	0	0	0627	Disks phase	10.0
1893	22675	1893	POLYGON ((1964104.5904 544675.5582, 1964104.5904 544992.0623, 1964355.2748 544992.0623, 1964355.2748 544675.5582, 1964104.5904 544675.5582))	79342.64958134083	1134.3770781250205	12		41	22675	1594773029424	1594773029591	167	7	12	mr-10	0	false	0	true	148	22	12	12	0	0	967	0	0	0	0	0	0	0	0	124	3608	40	4	36	0	0	0	0627	Disks phase	10.0
2816	23598	2816	POLYGON ((1984159.3416 545625.0706, 1984159.3416 545941.5748, 1984410.026 545941.5748, 1984410.026 545625.0706, 1984159.3416 545625.0706))	79342.64958134083	1134.3770781250205	12		41	23598	1594773031367	1594773031440	73	3	6	mr-04	0	false	0	true	58	15	12	12	0	0	967	0	0	0	0	0	0	0	0	0	904	10	0	10	0	0	0	0627	Disks phase	10.0
2207	22989	2207	POLYGON ((1967112.8031 540561.0043, 1967112.8031 540877.5084, 1967363.4875 540877.5084, 1967363.4875 540561.0043, 1967112.8031 540561.0043))	79342.64958134083	1134.3770781250205	12		41	22989	1594773029967	1594773030097	130	8	11	mr-03	0	false	0	true	109	27	13	12	0	0	967	0	0	0	0	0	0	0	0	80	6636	72	8	64	0	0	0	0627	Disks phase	10.0
2447	23229	2447	POLYGON ((1970121.0158 537079.4586, 1970121.0158 537395.9628, 1970371.7002 537395.9628, 1970371.7002 537079.4586, 1970121.0158 537079.4586))	79342.64958134083	1134.3770781250205	12		41	23229	1594773030566	1594773030602	36	3	9	mr-06	0	false	0	true	21	18	12	13	0	0	967	0	0	0	0	0	0	0	0	0	2346	26	0	26	0	0	0	0627	Disks phase	10.0
736	21518	736	POLYGON ((1978518.9429 561608.5301, 1978518.9429 561766.7822, 1978644.285 561766.7822, 1978644.285 561608.5301, 1978518.9429 561608.5301))	19835.66239532791	567.1885390623938	12		41	21518	1594773025722	1594773025750	28	3	3	mr-05	0	false	0	true	12	11	13	12	0	0	967	0	0	0	0	0	0	0	0	0	2334	26	2	24	0	0	0	0627	Disks phase	10.0
2558	23340	2558	POLYGON ((1978894.9694 542460.0292, 1978894.9694 543726.0457, 1979897.707 543726.0457, 1979897.707 542460.0292, 1978894.9694 542460.0292))	1269482.3933013363	4537.508312499849	12		41	23340	1594773030825	1594773031076	251	10	8	mr-11	0	false	0	true	228	13	13	12	0	0	967	0	0	0	0	0	0	0	0	213	4504	50	4	46	0	0	0	0627	Disks phase	10.0
1354	22136	1354	POLYGON ((1981903.1821 561766.7822, 1981903.1821 561786.5637, 1981918.8499 561786.5637, 1981918.8499 561766.7822, 1981903.1821 561766.7822))	309.9322249286175	70.89856738294475	12		41	22136	1594773026799	1594773027383	584	8	10	mr-09	0	false	0	true	562	189	14	12	0	332	1010	0	0	0	0	0	0	0	0	9	14588	158	14	144	0	0	0	0627	Disks phase	10.0
2166	22948	2166	POLYGON ((1965483.3545 543251.2895, 1965483.3545 543409.5416, 1965608.6967 543409.5416, 1965608.6967 543251.2895, 1965483.3545 543251.2895))	19835.66239532791	567.1885390623938	12		41	22948	1594773029898	1594773029931	33	3	2	mr-12	0	false	0	true	18	16	12	12	0	0	967	0	0	0	0	0	0	0	0	0	2706	30	2	28	0	0	0	0627	Disks phase	10.0
3369	24151	3369	POLYGON ((1992055.8999 539769.7439, 1992055.8999 539927.996, 1992181.2421 539927.996, 1992181.2421 539769.7439, 1992055.8999 539769.7439))	19835.66239532791	567.1885390623938	12		41	24151	1594773032245	1594773032552	307	4	10	mr-09	0	false	0	true	291	23	12	12	0	204	1010	0	0	0	0	0	0	0	0	29	5958	66	2	64	0	0	0	0627	Disks phase	10.0
3362	24144	3362	POLYGON ((1991930.5577 539927.996, 1991930.5577 540561.0043, 1992431.9265 540561.0043, 1992431.9265 539927.996, 1991930.5577 539927.996))	317370.5983253633	2268.754156250041	12		41	24144	1594773032223	1594773032333	110	4	1	mr-01	0	false	0	true	94	24	12	11	0	0	967	0	0	0	0	0	0	0	0	69	8304	92	2	90	0	0	0	0627	Disks phase	10.0
2649	23431	2649	POLYGON ((1980399.0758 552588.1619, 1980399.0758 553221.1702, 1980900.4446 553221.1702, 1980900.4446 552588.1619, 1980399.0758 552588.1619))	317370.5983253633	2268.754156250041	12		41	23431	1594773031087	1594773031310	223	15	7	mr-02	0	false	0	true	192	11	16	14	0	0	967	0	0	0	0	0	0	0	0	176	3930	42	0	42	0	0	0	0627	Disks phase	10.0
1882	22664	1882	POLYGON ((1964856.6436 545941.5748, 1964856.6436 546258.0789, 1965107.328 546258.0789, 1965107.328 545941.5748, 1964856.6436 545941.5748))	79342.64958134083	1134.3770781250205	12		41	22664	1594773029408	1594773029587	179	7	7	mr-02	0	false	0	true	158	19	14	13	0	0	967	0	0	0	0	0	0	0	0	138	2160	24	4	20	0	0	0	0627	Disks phase	10.0
2718	23500	2718	POLYGON ((1985412.7636 548790.1121, 1985412.7636 549423.1204, 1985914.1324 549423.1204, 1985914.1324 548790.1121, 1985412.7636 548790.1121))	317370.5983253633	2268.754156250041	12		41	23500	1594773031299	1594773031358	59	4	12	mr-10	0	false	0	true	40	37	15	14	0	0	967	0	0	0	0	0	0	0	0	0	720	8	2	6	0	0	0	0627	Disks phase	10.0
2756	23538	2756	POLYGON ((1982153.8665 545625.0706, 1982153.8665 545941.5748, 1982404.5509 545941.5748, 1982404.5509 545625.0706, 1982153.8665 545625.0706))	79342.64958134083	1134.3770781250205	12		41	23538	1594773031315	1594773031573	258	12	4	mr-07	0	false	0	true	234	10	12	12	0	0	967	0	0	0	0	0	0	0	0	220	1260	14	2	12	0	0	0	0627	Disks phase	10.0
1292	22074	1292	POLYGON ((1982091.1954 562083.2864, 1982091.1954 562162.4124, 1982153.8665 562162.4124, 1982153.8665 562083.2864, 1982091.1954 562083.2864))	4958.915598835625	283.59426953131333	12		41	22074	1594773026771	1594773026894	123	3	2	mr-12	0	false	0	true	105	93	15	15	0	0	967	0	0	0	0	0	0	0	0	0	15088	164	14	150	0	0	0	0627	Disks phase	10.0
130	20912	130	POLYGON ((1963853.906 565248.3278, 1963853.906 566514.3444, 1964856.6436 566514.3444, 1964856.6436 565248.3278, 1963853.906 565248.3278))	1269482.3933013363	4537.508312499849	12		41	20912	1594773024879	1594773025107	228	11	7	mr-02	0	false	0	true	203	29	14	13	0	20	1010	0	0	0	0	0	0	0	0	169	6510	72	2	70	0	0	0	0627	Disks phase	10.0
1545	22327	1545	POLYGON ((1985914.1324 555753.2034, 1985914.1324 556386.2117, 1986415.5012 556386.2117, 1986415.5012 555753.2034, 1985914.1324 555753.2034))	317370.5983253633	2268.754156250041	12		41	22327	1594773028600	1594773029044	444	6	9	mr-06	0	false	0	true	423	41	15	14	0	0	967	0	0	0	0	0	0	0	0	379	17598	192	14	178	0	0	0	0627	Disks phase	10.0
2721	23503	2721	POLYGON ((1985914.1324 548790.1121, 1985914.1324 550056.1287, 1986916.8699 550056.1287, 1986916.8699 548790.1121, 1985914.1324 548790.1121))	1269482.3933013363	4537.508312499849	12		41	23503	1594773031300	1594773031578	278	13	10	mr-09	0	false	0	true	251	16	14	13	0	0	967	0	0	0	0	0	0	0	0	233	4152	46	2	44	0	0	0	0627	Disks phase	10.0
1017	21799	1017	POLYGON ((1979897.707 567780.361, 1979897.707 569046.3776, 1980900.4446 569046.3776, 1980900.4446 567780.361, 1979897.707 567780.361))	1269482.3933013363	4537.508312499849	12		41	21799	1594773026307	1594773026479	172	3	6	mr-04	0	false	0	true	157	18	12	11	0	0	967	0	0	0	0	0	0	0	0	137	2164	24	0	24	0	0	0	0627	Disks phase	10.0
496	21278	496	POLYGON ((1969870.3314 562716.2947, 1969870.3314 563982.3112, 1970873.0689 563982.3112, 1970873.0689 562716.2947, 1969870.3314 562716.2947))	1269482.3933013363	4537.508312499849	12		41	21278	1594773025346	1594773025385	39	3	7	mr-02	0	false	0	true	23	21	13	12	0	0	967	0	0	0	0	0	0	0	0	0	4326	48	4	44	0	0	0	0627	Disks phase	10.0
1759	22541	1759	POLYGON ((1964355.2748 549739.6246, 1964355.2748 550056.1287, 1964605.9592 550056.1287, 1964605.9592 549739.6246, 1964355.2748 549739.6246))	79342.64958134083	1134.3770781250205	12		41	22541	1594773029155	1594773029379	224	8	8	mr-11	0	false	0	true	204	22	12	12	0	0	967	0	0	0	0	0	0	0	0	178	5414	60	2	58	0	0	0	0627	Disks phase	10.0
2602	23384	2602	POLYGON ((1975636.0724 538028.9711, 1975636.0724 538345.4752, 1975886.7567 538345.4752, 1975886.7567 538028.9711, 1975636.0724 538028.9711))	79342.64958134083	1134.3770781250205	12		41	23384	1594773031068	1594773031313	245	7	5	mr-08	0	false	0	true	226	23	12	12	0	0	967	0	0	0	0	0	0	0	0	198	5962	66	6	60	0	0	0	0627	Disks phase	10.0
1114	21896	1114	POLYGON ((1988420.9763 570312.3942, 1988420.9763 570945.4025, 1988922.3451 570945.4025, 1988922.3451 570312.3942, 1988420.9763 570312.3942))	317370.5983253633	2268.754156250041	12		41	21896	1594773026477	1594773026619	142	6	6	mr-04	0	false	0	true	124	26	12	12	0	0	967	0	0	0	0	0	0	0	0	92	10106	112	10	102	0	0	0	0627	Disks phase	10.0
533	21315	533	POLYGON ((1965859.3811 557652.2283, 1965859.3811 558918.2449, 1966862.1187 558918.2449, 1966862.1187 557652.2283, 1965859.3811 557652.2283))	1269482.3933013363	4537.508312499849	12		41	21315	1594773025461	1594773025730	269	12	7	mr-02	0	false	0	true	244	37	13	13	0	0	967	0	0	0	0	0	0	0	0	201	13270	144	12	132	0	0	0	0627	Disks phase	10.0
201	20983	201	POLYGON ((1968867.5938 565881.3361, 1968867.5938 566514.3444, 1969368.9626 566514.3444, 1969368.9626 565881.3361, 1968867.5938 565881.3361))	317370.5983253633	2268.754156250041	12		41	20983	1594773025005	1594773025096	91	8	2	mr-12	0	false	0	true	68	26	15	14	0	0	967	0	0	0	0	0	0	0	0	41	2890	32	2	30	0	0	0	0627	Disks phase	10.0
782	21564	782	POLYGON ((1977140.1787 561133.7739, 1977140.1787 561450.2781, 1977390.8631 561450.2781, 1977390.8631 561133.7739, 1977140.1787 561133.7739))	79342.64958134083	1134.3770781250205	12		41	21564	1594773025748	1594773026180	432	5	10	mr-09	0	false	0	true	415	22	12	12	0	186	1010	0	0	0	0	0	0	0	0	187	1802	20	2	18	0	0	0	0627	Disks phase	10.0
971	21753	971	POLYGON ((1986164.8168 571894.915, 1986164.8168 572211.4191, 1986415.5012 572211.4191, 1986415.5012 571894.915, 1986164.8168 571894.915))	79342.64958134083	1134.3770781250205	12		41	21753	1594773026244	1594773026481	237	3	2	mr-12	0	false	0	true	219	18	15	14	0	182	1010	0	0	0	0	0	0	0	0	198	3788	42	2	40	0	0	0	0627	Disks phase	10.0
617	21399	617	POLYGON ((1974884.0192 563349.303, 1974884.0192 563982.3113, 1975385.388 563982.3113, 1975385.388 563349.303, 1974884.0192 563349.303))	317370.5983253633	2268.754156250041	12		41	21399	1594773025525	1594773025641	116	4	10	mr-09	0	false	0	true	99	11	13	11	0	0	967	0	0	0	0	0	0	0	0	87	2166	24	2	22	0	0	0	0627	Disks phase	10.0
3321	24103	3321	POLYGON ((1991429.189 539927.996, 1991429.189 540244.5001, 1991679.8734 540244.5001, 1991679.8734 539927.996, 1991429.189 539927.996))	79342.64958134083	1134.3770781250205	12		41	24103	1594773032177	1594773032329	152	13	1	mr-01	0	false	0	true	127	28	12	11	0	0	967	0	0	0	0	0	0	0	0	95	6916	76	4	72	0	0	0	0627	Disks phase	10.0
611	21393	611	POLYGON ((1972878.5441 562083.2864, 1972878.5441 562399.7905, 1973129.2285 562399.7905, 1973129.2285 562083.2864, 1972878.5441 562083.2864))	79342.64958134083	1134.3770781250205	12		41	21393	1594773025511	1594773025650	139	3	6	mr-04	0	false	0	true	124	20	12	12	0	0	967	0	0	0	0	0	0	0	0	102	3432	38	2	36	0	0	0	0627	Disks phase	10.0
1157	21939	1157	POLYGON ((1992431.9265 571894.915, 1992431.9265 572211.4191, 1992682.6109 572211.4191, 1992682.6109 571894.915, 1992431.9265 571894.915))	79342.64958134083	1134.3770781250205	12		41	21939	1594773026565	1594773026796	231	8	1	mr-01	0	false	0	true	208	20	15	15	0	0	967	0	0	0	0	0	0	0	0	186	4508	50	4	46	0	0	0	0627	Disks phase	10.0
82	20864	82	POLYGON ((1969118.2782 571894.915, 1969118.2782 572211.4191, 1969368.9626 572211.4191, 1969368.9626 571894.915, 1969118.2782 571894.915))	79342.64958134083	1134.3770781250205	12		41	20864	1594773024619	1594773024889	270	26	8	mr-11	0	false	0	true	154	38	90	25	0	0	967	0	0	0	0	0	0	0	0	0	1448	16	2	14	0	0	0	0627	Disks phase	10.0
3196	23978	3196	POLYGON ((1983908.6572 536129.9462, 1983908.6572 537395.9628, 1984911.3948 537395.9628, 1984911.3948 536129.9462, 1983908.6572 536129.9462))	1269482.3933013363	4537.508312499849	12		41	23978	1594773032109	1594773032164	55	13	3	mr-05	0	false	0	true	27	24	15	14	0	0	967	0	0	0	0	0	0	0	0	0	10962	120	6	114	0	0	0	0627	Disks phase	10.0
2863	23645	2863	POLYGON ((1994938.7704 552588.1619, 1994938.7704 553854.1785, 1995941.508 553854.1785, 1995941.508 552588.1619, 1994938.7704 552588.1619))	1269482.3933013363	4537.508312499849	12		41	23645	1594773031573	1594773031761	188	24	11	mr-03	0	false	0	true	147	31	17	16	0	0	967	0	0	0	0	0	0	0	0	114	12492	136	12	124	0	0	0	0627	Disks phase	10.0
1381	22163	1381	POLYGON ((1982216.5376 562004.1603, 1982216.5376 562083.2864, 1982279.2087 562083.2864, 1982279.2087 562004.1603, 1982216.5376 562004.1603))	4958.915598835625	283.59426953131333	12		41	22163	1594773027058	1594773027287	229	4	8	mr-11	0	false	0	true	211	19	14	13	0	0	967	0	0	0	0	0	0	0	0	188	1448	16	0	16	0	0	0	0627	Disks phase	10.0
385	21167	385	POLYGON ((1977641.5475 564298.8154, 1977641.5475 564615.3195, 1977892.2319 564615.3195, 1977892.2319 564298.8154, 1977641.5475 564298.8154))	79342.64958134083	1134.3770781250205	12		41	21167	1594773025168	1594773025207	39	4	9	mr-06	0	false	0	true	23	21	12	12	0	0	967	0	0	0	0	0	0	0	0	0	4326	48	8	40	0	0	0	0627	Disks phase	10.0
802	21584	802	POLYGON ((1978393.6007 560184.2615, 1978393.6007 560817.2698, 1978894.9694 560817.2698, 1978894.9694 560184.2615, 1978393.6007 560184.2615))	317370.5983253633	2268.754156250041	12		41	21584	1594773025782	1594773025979	197	9	7	mr-02	0	false	0	true	175	22	13	13	0	0	967	0	0	0	0	0	0	0	0	151	1984	22	0	22	0	0	0	0627	Disks phase	10.0
149	20931	149	POLYGON ((1965859.3811 565881.3361, 1965859.3811 566514.3444, 1966360.7499 566514.3444, 1966360.7499 565881.3361, 1965859.3811 565881.3361))	317370.5983253633	2268.754156250041	12		41	20931	1594773024887	1594773025088	201	7	7	mr-02	0	false	0	true	181	13	13	13	0	20	1010	0	0	0	0	0	0	0	0	165	2530	28	0	28	0	0	0	0627	Disks phase	10.0
565	21347	565	POLYGON ((1970873.0689 557652.2283, 1970873.0689 558918.2449, 1971875.8065 558918.2449, 1971875.8065 557652.2283, 1970873.0689 557652.2283))	1269482.3933013363	4537.508312499849	12		41	21347	1594773025479	1594773025721	242	11	3	mr-05	0	false	0	true	218	22	13	13	0	0	967	0	0	0	0	0	0	0	0	192	4872	54	4	50	0	0	0	0627	Disks phase	10.0
1684	22466	1684	POLYGON ((1993936.0329 555120.1951, 1993936.0329 556386.2117, 1994938.7704 556386.2117, 1994938.7704 555120.1951, 1993936.0329 555120.1951))	1269482.3933013363	4537.508312499849	12		41	22466	1594773029071	1594773029141	70	7	3	mr-05	0	false	0	true	51	15	12	12	0	0	967	0	0	0	0	0	0	0	0	32	6902	76	6	70	0	0	0	0627	Disks phase	10.0
2450	23232	2450	POLYGON ((1970371.7002 536762.9545, 1970371.7002 537395.9628, 1970873.0689 537395.9628, 1970873.0689 536762.9545, 1970371.7002 536762.9545))	317370.5983253633	2268.754156250041	12		41	23232	1594773030571	1594773030810	239	12	1	mr-01	0	false	0	true	216	30	11	11	0	0	967	0	0	0	0	0	0	0	0	183	9820	108	12	96	0	0	0	0627	Disks phase	10.0
284	21066	284	POLYGON ((1976889.4943 570312.3942, 1976889.4943 571578.4108, 1977892.2319 571578.4108, 1977892.2319 570312.3942, 1976889.4943 570312.3942))	1269482.3933013363	4537.508312499849	12		41	21066	1594773025090	1594773025315	225	6	12	mr-10	0	false	0	true	206	23	13	12	0	0	967	0	0	0	0	0	0	0	0	176	3670	40	2	38	0	0	0	0627	Disks phase	10.0
2427	23209	2427	POLYGON ((1968616.9094 536129.9462, 1968616.9094 536446.4503, 1968867.5938 536446.4503, 1968867.5938 536129.9462, 1968616.9094 536129.9462))	79342.64958134083	1134.3770781250205	12		41	23209	1594773030556	1594773030813	257	4	2	mr-12	0	false	0	true	240	40	13	12	0	0	967	0	0	0	0	0	0	0	0	199	8298	92	4	88	0	0	0	0627	Disks phase	10.0
188	20970	188	POLYGON ((1969870.3314 566830.8486, 1969870.3314 567147.3527, 1970121.0158 567147.3527, 1970121.0158 566830.8486, 1969870.3314 566830.8486))	79342.64958134083	1134.3770781250205	12		41	20970	1594773024925	1594773025094	169	10	11	mr-03	0	false	0	true	146	21	13	12	0	0	967	0	0	0	0	0	0	0	0	116	1982	22	2	20	0	0	0	0627	Disks phase	10.0
1100	21882	1100	POLYGON ((1988922.3451 571578.4108, 1988922.3451 571736.6629, 1989047.6873 571736.6629, 1989047.6873 571578.4108, 1988922.3451 571578.4108))	19835.66239532791	567.1885390623938	12		41	21882	1594773026465	1594773026620	155	6	8	mr-11	0	false	0	true	138	26	11	11	0	0	967	0	0	0	0	0	0	0	0	109	3616	40	8	32	0	0	0	0627	Disks phase	10.0
2267	23049	2267	POLYGON ((1969368.9626 541194.0126, 1969368.9626 541827.0209, 1969870.3314 541827.0209, 1969870.3314 541194.0126, 1969368.9626 541194.0126))	317370.5983253633	2268.754156250041	12		41	23049	1594773030088	1594773030529	441	8	9	mr-06	0	false	0	true	418	23	15	14	0	0	967	0	0	0	0	0	0	0	0	392	3960	44	0	44	0	0	0	0627	Disks phase	10.0
3305	24087	3305	POLYGON ((1990927.8202 540561.0043, 1990927.8202 540719.2563, 1991053.1624 540719.2563, 1991053.1624 540561.0043, 1990927.8202 540561.0043))	19835.66239532791	567.1885390623938	12		41	24087	1594773032168	1594773032203	35	3	7	mr-02	0	false	0	true	20	18	12	12	0	0	967	0	0	0	0	0	0	0	0	0	3962	44	4	40	0	0	0	0627	Disks phase	10.0
653	21435	653	POLYGON ((1975385.388 560817.2698, 1975385.388 561450.2781, 1975886.7567 561450.2781, 1975886.7567 560817.2698, 1975385.388 560817.2698))	317370.5983253633	2268.754156250041	12		41	21435	1594773025657	1594773025699	42	6	11	mr-03	0	false	0	true	22	19	14	13	0	0	967	0	0	0	0	0	0	0	0	0	4148	46	6	40	0	0	0	0627	Disks phase	10.0
1787	22569	1787	POLYGON ((1966862.1187 548790.1121, 1966862.1187 550056.1287, 1967864.8562 550056.1287, 1967864.8562 548790.1121, 1966862.1187 548790.1121))	1269482.3933013363	4537.508312499849	12		41	22569	1594773029189	1594773029382	193	7	7	mr-02	0	false	0	true	173	21	13	12	0	0	967	0	0	0	0	0	0	0	0	151	7366	80	2	78	0	0	0	0627	Disks phase	10.0
1838	22620	1838	POLYGON ((1969494.3048 549423.1204, 1969494.3048 549581.3725, 1969619.647 549581.3725, 1969619.647 549423.1204, 1969494.3048 549423.1204))	19835.66239532791	567.1885390623938	12		41	22620	1594773029376	1594773029600	224	3	3	mr-05	0	false	0	true	207	33	14	13	0	0	967	0	0	0	0	0	0	0	0	170	6382	70	6	64	0	0	0	0627	Disks phase	10.0
2865	23647	2865	POLYGON ((1994938.7704 551955.1536, 1994938.7704 552588.1619, 1995440.1392 552588.1619, 1995440.1392 551955.1536, 1994938.7704 551955.1536))	317370.5983253633	2268.754156250041	12		41	23647	1594773031574	1594773031737	163	12	11	mr-03	0	false	0	true	135	16	16	15	0	0	967	0	0	0	0	0	0	0	0	116	3242	36	6	30	0	0	0	0627	Disks phase	10.0
2234	23016	2234	POLYGON ((1969368.9626 542776.5333, 1969368.9626 542934.7854, 1969494.3048 542934.7854, 1969494.3048 542776.5333, 1969368.9626 542776.5333))	19835.66239532791	567.1885390623938	12		41	23016	1594773030073	1594773030526	453	8	6	mr-04	0	false	0	true	432	23	13	14	0	0	967	0	0	0	0	0	0	0	0	404	3610	40	2	38	0	0	0	0627	Disks phase	10.0
994	21776	994	POLYGON ((1985224.7503 571499.2848, 1985224.7503 571578.4108, 1985287.4214 571578.4108, 1985287.4214 571499.2848, 1985224.7503 571499.2848))	4958.915598835625	283.59426953131333	12		41	21776	1594773026261	1594773026487	226	4	2	mr-12	0	false	0	true	19	18	203	13	0	182	1010	0	0	0	0	0	0	0	0	0	1806	20	0	20	0	0	0	0627	Disks phase	10.0
2724	23506	2724	POLYGON ((1980900.4446 547524.0955, 1980900.4446 548790.1121, 1981903.1821 548790.1121, 1981903.1821 547524.0955, 1980900.4446 547524.0955))	1269482.3933013363	4537.508312499849	12		41	23506	1594773031302	1594773031580	278	13	2	mr-12	0	false	0	true	251	18	14	13	0	0	967	0	0	0	0	0	0	0	0	228	9630	106	4	102	0	0	0	0627	Disks phase	10.0
3090	23872	3090	POLYGON ((1986791.5277 538978.4835, 1986791.5277 539136.7356, 1986916.8699 539136.7356, 1986916.8699 538978.4835, 1986791.5277 538978.4835))	19835.66239532791	567.1885390623938	12		41	23872	1594773031806	1594773032130	324	11	5	mr-08	0	false	0	true	300	23	13	12	0	0	967	0	0	0	0	0	0	0	0	274	4518	50	6	44	0	0	0	0627	Disks phase	10.0
416	21198	416	POLYGON ((1964229.9326 563191.0509, 1964229.9326 563270.1769, 1964292.6037 563270.1769, 1964292.6037 563191.0509, 1964229.9326 563191.0509))	4958.915598835625	283.59426953131333	12		41	21198	1594773025295	1594773025481	186	8	10	mr-09	0	false	0	true	164	23	14	13	0	0	967	0	0	0	0	0	0	0	0	134	2712	30	2	28	0	0	0	0627	Disks phase	10.0
3029	23811	3029	POLYGON ((1980900.4446 541194.0126, 1980900.4446 542460.0292, 1981903.1821 542460.0292, 1981903.1821 541194.0126, 1980900.4446 541194.0126))	1269482.3933013363	4537.508312499849	12		41	23811	1594773031766	1594773032115	349	4	3	mr-05	0	false	0	true	333	24	12	12	0	304	1010	0	0	0	0	0	0	0	0	0	8006	88	4	84	0	0	0	0627	Disks phase	10.0
2535	23317	2535	POLYGON ((1972878.5441 539611.4918, 1972878.5441 539769.7439, 1973003.8863 539769.7439, 1973003.8863 539611.4918, 1972878.5441 539611.4918))	19835.66239532791	567.1885390623938	12		41	23317	1594773030810	1594773031077	267	10	12	mr-10	0	false	0	true	243	12	14	14	0	0	967	0	0	0	0	0	0	0	0	230	902	10	0	10	0	0	0	0627	Disks phase	10.0
606	21388	606	POLYGON ((1972377.1753 562083.2864, 1972377.1753 562716.2947, 1972878.5441 562716.2947, 1972878.5441 562083.2864, 1972377.1753 562083.2864))	317370.5983253633	2268.754156250041	12		41	21388	1594773025499	1594773025709	210	12	2	mr-12	0	false	0	true	187	7	11	11	0	0	967	0	0	0	0	0	0	0	0	178	1618	18	0	18	0	0	0	0627	Disks phase	10.0
2175	22957	2175	POLYGON ((1964355.2748 541194.0126, 1964355.2748 541827.0209, 1964856.6436 541827.0209, 1964856.6436 541194.0126, 1964355.2748 541194.0126))	317370.5983253633	2268.754156250041	12		41	22957	1594773029902	1594773029935	33	2	11	mr-03	0	false	0	true	18	15	13	12	0	0	967	0	0	0	0	0	0	0	0	0	4684	52	6	46	0	0	0	0627	Disks phase	10.0
1848	22630	1848	POLYGON ((1969870.3314 550056.1287, 1969870.3314 551322.1453, 1970873.0689 551322.1453, 1970873.0689 550056.1287, 1969870.3314 550056.1287))	1269482.3933013363	4537.508312499849	12		41	22630	1594773029380	1594773029586	206	6	5	mr-08	0	false	0	true	186	21	14	13	0	0	967	0	0	0	0	0	0	0	0	164	5412	60	10	50	0	0	0	0627	Disks phase	10.0
