coreId	host	taskId	launchTime	finishTime	duration
3	mr-01	7378	1594236401192	1594236401756	564
5	mr-01	7379	1594236401198	1594236401767	569
1	mr-01	7382	1594236401205	1594236401764	559
7	mr-01	7385	1594236401217	1594236401755	538
2	mr-01	7386	1594236401230	1594236401753	523
2	mr-01	7498	1594236401753	1594236401990	237
7	mr-01	7503	1594236401755	1594236401782	27
3	mr-01	7504	1594236401756	1594236401891	135
1	mr-01	7508	1594236401764	1594236401890	126
5	mr-01	7509	1594236401767	1594236401990	223
7	mr-01	7511	1594236401782	1594236401995	213
1	mr-01	7540	1594236401889	1594236402162	273
3	mr-01	7542	1594236401890	1594236402168	278
2	mr-01	7560	1594236401989	1594236402141	152
5	mr-01	7561	1594236401990	1594236402186	196
7	mr-01	7574	1594236401995	1594236402183	188
2	mr-01	7606	1594236402141	1594236402184	43
1	mr-01	7628	1594236402162	1594236402206	44
3	mr-01	7641	1594236402168	1594236402210	42
7	mr-01	7671	1594236402183	1594236402233	50
2	mr-01	7672	1594236402183	1594236402237	54
5	mr-01	7676	1594236402185	1594236402231	46
1	mr-01	7721	1594236402206	1594236402245	39
3	mr-01	7731	1594236402210	1594236402274	64
5	mr-01	7763	1594236402231	1594236402265	34
7	mr-01	7767	1594236402233	1594236402288	55
2	mr-01	7774	1594236402236	1594236402275	39
1	mr-01	7794	1594236402245	1594236402294	49
5	mr-01	7835	1594236402265	1594236402297	32
3	mr-01	7850	1594236402274	1594236402305	31
2	mr-01	7852	1594236402275	1594236402338	63
7	mr-01	7865	1594236402288	1594236402332	44
1	mr-01	7877	1594236402294	1594236402346	52
5	mr-01	7882	1594236402296	1594236402351	55
3	mr-01	7899	1594236402305	1594236402518	213
7	mr-01	7948	1594236402332	1594236402383	51
2	mr-01	7952	1594236402338	1594236402364	26
1	mr-01	7961	1594236402346	1594236402382	36
5	mr-01	7965	1594236402351	1594236402532	181
2	mr-01	7975	1594236402363	1594236402387	24
1	mr-01	7984	1594236402382	1594236402516	134
7	mr-01	7983	1594236402382	1594236402421	39
2	mr-01	7989	1594236402387	1594236402411	24
2	mr-01	7996	1594236402410	1594236402446	36
7	mr-01	7997	1594236402420	1594236402533	113
2	mr-01	8002	1594236402446	1594236402537	91
1	mr-01	8005	1594236402516	1594236402561	45
3	mr-01	8008	1594236402517	1594236402760	243
5	mr-01	8036	1594236402530	1594236402758	228
7	mr-01	8041	1594236402531	1594236402730	199
2	mr-01	8053	1594236402537	1594236402777	240
1	mr-01	8067	1594236402560	1594236402583	23
4	mr-01	8073	1594236402578	1594236402753	175
1	mr-01	8075	1594236402583	1594236402760	177
7	mr-01	8079	1594236402730	1594236402767	37
4	mr-01	8105	1594236402753	1594236402782	29
5	mr-01	8115	1594236402758	1594236402971	213
1	mr-01	8118	1594236402759	1594236402794	35
3	mr-01	8119	1594236402760	1594236402999	239
7	mr-01	8133	1594236402767	1594236402797	30
2	mr-01	8148	1594236402777	1594236403013	236
4	mr-01	8155	1594236402781	1594236402819	38
1	mr-01	8168	1594236402793	1594236402986	193
7	mr-01	8172	1594236402797	1594236402823	26
4	mr-01	8185	1594236402819	1594236402854	35
7	mr-01	8188	1594236402822	1594236403000	178
4	mr-01	8198	1594236402854	1594236403020	166
5	mr-01	8205	1594236402971	1594236403022	51
1	mr-01	8230	1594236402985	1594236403020	35
3	mr-01	8260	1594236402999	1594236403031	32
7	mr-01	8261	1594236403000	1594236403039	39
2	mr-01	8287	1594236403011	1594236403054	43
1	mr-01	8304	1594236403019	1594236403075	56
4	mr-01	8306	1594236403020	1594236403078	58
5	mr-01	8310	1594236403022	1594236403333	311
3	mr-01	8332	1594236403030	1594236403077	47
7	mr-01	8355	1594236403039	1594236403302	263
2	mr-01	8367	1594236403053	1594236403080	27
1	mr-01	8401	1594236403074	1594236403336	262
3	mr-01	8403	1594236403077	1594236403335	258
4	mr-01	8406	1594236403078	1594236403114	36
2	mr-01	8407	1594236403079	1594236403337	258
4	mr-01	8421	1594236403114	1594236403140	26
4	mr-01	8429	1594236403139	1594236403164	25
4	mr-01	8431	1594236403164	1594236403189	25
4	mr-01	8433	1594236403189	1594236403336	147
7	mr-01	8439	1594236403302	1594236403791	489
5	mr-01	8499	1594236403333	1594236403793	460
3	mr-01	8501	1594236403334	1594236403801	467
1	mr-01	8503	1594236403335	1594236403383	48
4	mr-01	8504	1594236403336	1594236403781	445
2	mr-01	8507	1594236403337	1594236403803	466
1	mr-01	8533	1594236403382	1594236403419	37
1	mr-01	8539	1594236403419	1594236403782	363
6	mr-01	8540	1594236403452	1594236403481	29
6	mr-01	8541	1594236403481	1594236403804	323
4	mr-01	8702	1594236403780	1594236403817	37
1	mr-01	8705	1594236403782	1594236404037	255
7	mr-01	8721	1594236403790	1594236404028	238
5	mr-01	8727	1594236403793	1594236403818	25
3	mr-01	8751	1594236403801	1594236403829	28
2	mr-01	8755	1594236403803	1594236404022	219
6	mr-01	8759	1594236403804	1594236404029	225
4	mr-01	8786	1594236403816	1594236403841	25
5	mr-01	8787	1594236403818	1594236403953	135
3	mr-01	8791	1594236403828	1594236403854	26
4	mr-01	8806	1594236403841	1594236403870	29
3	mr-01	8811	1594236403853	1594236404029	176
4	mr-01	8812	1594236403870	1594236404036	166
5	mr-01	8821	1594236403953	1594236404037	84
2	mr-01	8880	1594236404022	1594236404167	145
7	mr-01	8889	1594236404028	1594236404060	32
3	mr-01	8888	1594236404028	1594236404060	32
6	mr-01	8890	1594236404029	1594236404061	32
4	mr-01	8903	1594236404036	1594236404062	26
1	mr-01	8904	1594236404036	1594236404166	130
5	mr-01	8905	1594236404037	1594236404168	131
3	mr-01	8942	1594236404060	1594236404085	25
7	mr-01	8941	1594236404060	1594236404170	110
6	mr-01	8944	1594236404061	1594236404091	30
4	mr-01	8946	1594236404062	1594236404191	129
3	mr-01	8963	1594236404085	1594236404169	84
6	mr-01	8967	1594236404091	1594236404116	25
6	mr-01	8972	1594236404115	1594236404195	80
1	mr-01	8975	1594236404165	1594236404210	45
2	mr-01	8977	1594236404167	1594236404404	237
5	mr-01	8979	1594236404168	1594236404402	234
3	mr-01	8981	1594236404169	1594236404401	232
7	mr-01	8984	1594236404170	1594236404396	226
4	mr-01	9019	1594236404191	1594236404227	36
6	mr-01	9026	1594236404195	1594236404383	188
1	mr-01	9059	1594236404210	1594236404400	190
4	mr-01	9078	1594236404226	1594236404401	175
6	mr-01	9141	1594236404382	1594236404863	481
7	mr-01	9174	1594236404396	1594236404867	471
1	mr-01	9182	1594236404400	1594236404425	25
3	mr-01	9185	1594236404401	1594236404428	27
4	mr-01	9184	1594236404401	1594236404429	28
5	mr-01	9186	1594236404402	1594236404425	23
2	mr-01	9190	1594236404404	1594236404601	197
1	mr-01	9209	1594236404425	1594236404866	441
5	mr-01	9210	1594236404425	1594236404867	442
3	mr-01	9213	1594236404428	1594236404453	25
4	mr-01	9215	1594236404429	1594236404875	446
3	mr-01	9222	1594236404453	1594236404869	416
2	mr-01	9238	1594236404600	1594236404627	27
2	mr-01	9248	1594236404626	1594236404660	34
2	mr-01	9256	1594236404660	1594236404869	209
6	mr-01	9279	1594236404862	1594236404898	36
1	mr-01	9284	1594236404865	1594236405097	232
5	mr-01	9286	1594236404866	1594236405121	255
7	mr-01	9288	1594236404867	1594236405117	250
2	mr-01	9291	1594236404868	1594236405117	249
3	mr-01	9292	1594236404869	1594236405116	247
4	mr-01	9302	1594236404874	1594236404914	40
6	mr-01	9363	1594236404898	1594236405126	228
4	mr-01	9378	1594236404914	1594236404948	34
0	mr-01	9389	1594236404934	1594236405127	193
4	mr-01	9399	1594236404948	1594236404971	23
4	mr-01	9406	1594236404970	1594236405122	152
1	mr-01	9419	1594236405097	1594236405142	45
3	mr-01	9456	1594236405115	1594236405154	39
2	mr-01	9459	1594236405117	1594236405155	38
7	mr-01	9460	1594236405117	1594236405158	41
5	mr-01	9467	1594236405119	1594236405348	229
4	mr-01	9470	1594236405120	1594236405351	231
6	mr-01	9475	1594236405123	1594236405349	226
0	mr-01	9484	1594236405126	1594236405154	28
1	mr-01	9525	1594236405142	1594236405348	206
0	mr-01	9544	1594236405153	1594236405355	202
3	mr-01	9545	1594236405154	1594236405177	23
2	mr-01	9547	1594236405155	1594236405353	198
0	mr-02	4882	1594236394047	1594236394106	59
1	mr-02	4894	1594236394049	1594236394105	56
2	mr-02	4906	1594236394051	1594236394106	55
3	mr-02	4918	1594236394053	1594236394106	53
4	mr-02	4930	1594236394054	1594236394106	52
5	mr-02	4942	1594236394056	1594236394106	50
6	mr-02	4954	1594236394059	1594236394106	47
7	mr-02	4966	1594236394061	1594236394106	45
0	mr-02	4973	1594236394275	1594236394550	275
1	mr-02	4985	1594236394277	1594236394551	274
2	mr-02	4997	1594236394279	1594236394484	205
3	mr-02	5009	1594236394281	1594236394481	200
4	mr-02	5021	1594236394283	1594236394551	268
