"","appId","taskId","Time.x","P","stageId","Stage","nTasks","Host","Locality","Time.y","rRead","bRead","rWritten","bWritten","rShuffleRead","rShuffleWritten","jobId"
"1","0736",9,1.29,1,6,"count at GeoTesterRDD.scala:101",184,"mr-06:5","PROCESS_LOCAL",1.29,0,0,0,0,0,0,0
"2","0736",6,0.251,2,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.251,0,0,0,0,694,0,0
"3","0736",7,0.249,3,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.249,0,0,0,0,588,0,0
"4","0736",8,0.246,4,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.246,0,0,0,0,508,0,0
"5","0736",74,0.135,5,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.135,0,0,0,0,378,0,0
"6","0736",75,0.128,6,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.128,0,0,0,0,401,0,0
"7","0736",76,0.117,7,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.117,0,0,0,0,384,0,0
"8","0736",67,0.091,8,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.091,0,0,0,0,361,0,0
"9","0736",73,0.09,9,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.09,0,0,0,0,314,0,0
"10","0736",126,0.086,10,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.086,0,0,0,0,1537,0,0
"11","0736",41,0.08,11,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.08,0,0,0,0,616,0,0
"12","0736",57,0.07,12,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.07,0,0,0,0,869,0,0
"13","0736",24,0.065,13,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.065,0,0,0,0,539,0,0
"14","0736",42,0.062,14,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.062,0,0,0,0,355,0,0
"15","0736",95,0.062,15,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.062,0,0,0,0,946,0,0
"16","0736",10,0.061,16,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.061,0,0,0,0,317,0,0
"17","0736",77,0.059,17,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.059,0,0,0,0,193,0,0
"18","0736",15,0.057,18,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.057,0,0,0,0,763,0,0
"19","0736",43,0.056,19,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.056,0,0,0,0,429,0,0
"20","0736",96,0.055,20,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.055,0,0,0,0,719,0,0
"21","0736",16,0.053,21,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.053,0,0,0,0,624,0,0
"22","0736",54,0.053,22,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.053,0,0,0,0,800,0,0
"23","0736",35,0.05,23,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.05,0,0,0,0,632,0,0
"24","0736",109,0.047,24,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.047,0,0,0,0,819,0,0
"25","0736",166,0.047,25,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.047,0,0,0,0,962,0,0
"26","0736",48,0.046,26,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.046,0,0,0,0,460,0,0
"27","0736",72,0.046,27,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.046,0,0,0,0,146,0,0
"28","0736",70,0.045,28,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.045,0,0,0,0,138,0,0
"29","0736",12,0.044,29,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.044,0,0,0,0,244,0,0
"30","0736",13,0.044,30,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.044,0,0,0,0,356,0,0
"31","0736",120,0.044,31,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.044,0,0,0,0,330,0,0
"32","0736",131,0.044,32,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.044,0,0,0,0,728,0,0
"33","0736",146,0.044,33,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.044,0,0,0,0,742,0,0
"34","0736",52,0.043,34,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.043,0,0,0,0,391,0,0
"35","0736",36,0.042,35,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.042,0,0,0,0,589,0,0
"36","0736",49,0.041,36,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.041,0,0,0,0,428,0,0
"37","0736",106,0.041,37,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.041,0,0,0,0,360,0,0
"38","0736",14,0.04,38,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.04,0,0,0,0,325,0,0
"39","0736",11,0.039,39,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.039,0,0,0,0,101,0,0
"40","0736",45,0.039,40,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.039,0,0,0,0,250,0,0
"41","0736",78,0.039,41,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.039,0,0,0,0,86,0,0
"42","0736",133,0.039,42,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.039,0,0,0,0,661,0,0
"43","0736",40,0.038,43,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.038,0,0,0,0,367,0,0
"44","0736",44,0.038,44,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.038,0,0,0,0,139,0,0
"45","0736",55,0.038,45,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.038,0,0,0,0,469,0,0
"46","0736",56,0.038,46,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.038,0,0,0,0,523,0,0
"47","0736",111,0.038,47,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.038,0,0,0,0,548,0,0
"48","0736",165,0.038,48,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.038,0,0,0,0,393,0,0
"49","0736",28,0.037,49,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.037,0,0,0,0,306,0,0
"50","0736",87,0.037,50,6,"count at GeoTesterRDD.scala:101",184,"mr-11:4","NODE_LOCAL",0.037,0,0,0,0,623,0,0
"51","0815",6,1.638,1,6,"count at GeoTesterRDD.scala:101",160,"mr-11:10","NODE_LOCAL",1.638,0,0,0,0,694,0,0
"52","0815",8,1.572,2,6,"count at GeoTesterRDD.scala:101",160,"mr-11:10","NODE_LOCAL",1.572,0,0,0,0,508,0,0
"53","0815",10,1.477,3,6,"count at GeoTesterRDD.scala:101",160,"mr-11:10","NODE_LOCAL",1.477,0,0,0,0,101,0,0
"54","0815",12,1.247,4,6,"count at GeoTesterRDD.scala:101",160,"mr-08:18","PROCESS_LOCAL",1.247,0,0,0,0,0,0,0
"55","0815",9,0.351,5,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.351,0,0,0,0,317,0,0
"56","0815",7,0.349,6,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.349,0,0,0,0,588,0,0
"57","0815",11,0.247,7,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.247,0,0,0,0,244,0,0
"58","0815",109,0.166,8,6,"count at GeoTesterRDD.scala:101",160,"mr-11:10","NODE_LOCAL",0.166,0,0,0,0,1380,0,0
"59","0815",65,0.149,9,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.149,0,0,0,0,378,0,0
"60","0815",66,0.141,10,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.141,0,0,0,0,401,0,0
"61","0815",93,0.134,11,6,"count at GeoTesterRDD.scala:101",160,"mr-11:10","NODE_LOCAL",0.134,0,0,0,0,575,0,0
"62","0815",103,0.123,12,6,"count at GeoTesterRDD.scala:101",160,"mr-11:10","NODE_LOCAL",0.123,0,0,0,0,380,0,0
"63","0815",67,0.118,13,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.118,0,0,0,0,384,0,0
"64","0815",13,0.117,14,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.117,0,0,0,0,356,0,0
"65","0815",58,0.107,15,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.107,0,0,0,0,361,0,0
"66","0815",107,0.104,16,6,"count at GeoTesterRDD.scala:101",160,"mr-11:10","NODE_LOCAL",0.104,0,0,0,0,314,0,0
"67","0815",64,0.103,17,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.103,0,0,0,0,314,0,0
"68","0815",104,0.095,18,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.095,0,0,0,0,1195,0,0
"69","0815",138,0.091,19,6,"count at GeoTesterRDD.scala:101",160,"mr-11:10","NODE_LOCAL",0.091,0,0,0,0,707,0,0
"70","0815",18,0.09,20,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.09,0,0,0,0,539,0,0
"71","0815",123,0.09,21,6,"count at GeoTesterRDD.scala:101",160,"mr-11:10","NODE_LOCAL",0.09,0,0,0,0,762,0,0
"72","0815",15,0.085,22,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.085,0,0,0,0,763,0,0
"73","0815",37,0.082,23,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.082,0,0,0,0,826,0,0
"74","0815",92,0.073,24,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.073,0,0,0,0,908,0,0
"75","0815",102,0.072,25,6,"count at GeoTesterRDD.scala:101",160,"mr-11:10","NODE_LOCAL",0.072,0,0,0,0,145,0,0
"76","0815",68,0.07,26,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.07,0,0,0,0,193,0,0
"77","0815",35,0.068,27,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.068,0,0,0,0,616,0,0
"78","0815",53,0.068,28,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.068,0,0,0,0,562,0,0
"79","0815",106,0.067,29,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.067,0,0,0,0,764,0,0
"80","0815",17,0.066,30,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.066,0,0,0,0,580,0,0
"81","0815",26,0.066,31,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.066,0,0,0,0,632,0,0
"82","0815",16,0.065,32,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.065,0,0,0,0,624,0,0
"83","0815",134,0.065,33,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.065,0,0,0,0,526,0,0
"84","0815",142,0.064,34,6,"count at GeoTesterRDD.scala:101",160,"mr-11:10","NODE_LOCAL",0.064,0,0,0,0,487,0,0
"85","0815",87,0.062,35,6,"count at GeoTesterRDD.scala:101",160,"mr-11:10","NODE_LOCAL",0.062,0,0,0,0,102,0,0
"86","0815",162,0.061,36,6,"count at GeoTesterRDD.scala:101",160,"mr-11:10","NODE_LOCAL",0.061,0,0,0,0,424,0,0
"87","0815",116,0.06,37,6,"count at GeoTesterRDD.scala:101",160,"mr-11:10","NODE_LOCAL",0.06,0,0,0,0,317,0,0
"88","0815",25,0.059,38,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.059,0,0,0,0,491,0,0
"89","0815",75,0.059,39,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.059,0,0,0,0,623,0,0
"90","0815",110,0.058,40,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.058,0,0,0,0,728,0,0
"91","0815",14,0.057,41,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.057,0,0,0,0,325,0,0
"92","0815",94,0.056,42,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.056,0,0,0,0,819,0,0
"93","0815",96,0.056,43,6,"count at GeoTesterRDD.scala:101",160,"mr-11:10","NODE_LOCAL",0.056,0,0,0,0,110,0,0
"94","0815",144,0.056,44,6,"count at GeoTesterRDD.scala:101",160,"mr-11:10","NODE_LOCAL",0.056,0,0,0,0,279,0,0
"95","0815",161,0.056,45,6,"count at GeoTesterRDD.scala:101",160,"mr-11:10","NODE_LOCAL",0.056,0,0,0,0,247,0,0
"96","0815",63,0.055,46,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.055,0,0,0,0,146,0,0
"97","0815",119,0.054,47,6,"count at GeoTesterRDD.scala:101",160,"mr-11:10","NODE_LOCAL",0.054,0,0,0,0,181,0,0
"98","0815",127,0.054,48,6,"count at GeoTesterRDD.scala:101",160,"mr-11:10","NODE_LOCAL",0.054,0,0,0,0,114,0,0
"99","0815",73,0.053,49,6,"count at GeoTesterRDD.scala:101",160,"mr-11:14","NODE_LOCAL",0.053,0,0,0,0,532,0,0
"100","0815",135,0.053,50,6,"count at GeoTesterRDD.scala:101",160,"mr-11:10","NODE_LOCAL",0.053,0,0,0,0,182,0,0
"101","0894",7,1.566,1,6,"count at GeoTesterRDD.scala:101",157,"mr-03:10","NODE_LOCAL",1.566,0,0,0,0,268,0,0
"102","0894",9,1.565,2,6,"count at GeoTesterRDD.scala:101",157,"mr-03:10","NODE_LOCAL",1.565,0,0,0,0,278,0,0
"103","0894",11,1.565,3,6,"count at GeoTesterRDD.scala:101",157,"mr-03:10","NODE_LOCAL",1.565,0,0,0,0,508,0,0
"104","0894",64,0.258,4,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.258,0,0,0,0,1657,0,0
"105","0894",10,0.235,5,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.235,0,0,0,0,588,0,0
"106","0894",6,0.198,6,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.198,0,0,0,0,111,0,0
"107","0894",123,0.194,7,6,"count at GeoTesterRDD.scala:101",157,"mr-03:10","NODE_LOCAL",0.194,0,0,0,0,762,0,0
"108","0894",8,0.192,8,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.192,0,0,0,0,52,0,0
"109","0894",159,0.131,9,6,"count at GeoTesterRDD.scala:101",157,"mr-03:10","NODE_LOCAL",0.131,0,0,0,0,424,0,0
"110","0894",128,0.115,10,6,"count at GeoTesterRDD.scala:101",157,"mr-03:10","NODE_LOCAL",0.115,0,0,0,0,166,0,0
"111","0894",129,0.113,11,6,"count at GeoTesterRDD.scala:101",157,"mr-03:10","NODE_LOCAL",0.113,0,0,0,0,254,0,0
"112","0894",110,0.107,12,6,"count at GeoTesterRDD.scala:101",157,"mr-03:10","NODE_LOCAL",0.107,0,0,0,0,290,0,0
"113","0894",63,0.104,13,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.104,0,0,0,0,361,0,0
"114","0894",140,0.104,14,6,"count at GeoTesterRDD.scala:101",157,"mr-03:10","NODE_LOCAL",0.104,0,0,0,0,247,0,0
"115","0894",88,0.1,15,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.1,0,0,0,0,819,0,0
"116","0894",158,0.096,16,6,"count at GeoTesterRDD.scala:101",157,"mr-03:10","NODE_LOCAL",0.096,0,0,0,0,247,0,0
"117","0894",109,0.095,17,6,"count at GeoTesterRDD.scala:101",157,"mr-03:10","NODE_LOCAL",0.095,0,0,0,0,142,0,0
"118","0894",87,0.091,18,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.091,0,0,0,0,575,0,0
"119","0894",149,0.091,19,6,"count at GeoTesterRDD.scala:101",157,"mr-03:10","NODE_LOCAL",0.091,0,0,0,0,203,0,0
"120","0894",111,0.089,20,6,"count at GeoTesterRDD.scala:101",157,"mr-03:10","NODE_LOCAL",0.089,0,0,0,0,76,0,0
"121","0894",157,0.088,21,6,"count at GeoTesterRDD.scala:101",157,"mr-03:10","NODE_LOCAL",0.088,0,0,0,0,277,0,0
"122","0894",42,0.085,22,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.085,0,0,0,0,826,0,0
"123","0894",118,0.084,23,6,"count at GeoTesterRDD.scala:101",157,"mr-03:10","NODE_LOCAL",0.084,0,0,0,0,121,0,0
"124","0894",147,0.081,24,6,"count at GeoTesterRDD.scala:101",157,"mr-03:10","NODE_LOCAL",0.081,0,0,0,0,261,0,0
"125","0894",119,0.08,25,6,"count at GeoTesterRDD.scala:101",157,"mr-03:10","NODE_LOCAL",0.08,0,0,0,0,80,0,0
"126","0894",95,0.078,26,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.078,0,0,0,0,638,0,0
"127","0894",146,0.075,27,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.075,0,0,0,0,1005,0,0
"128","0894",23,0.072,28,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.072,0,0,0,0,539,0,0
"129","0894",85,0.069,29,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.069,0,0,0,0,360,0,0
"130","0894",12,0.067,30,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.067,0,0,0,0,317,0,0
"131","0894",77,0.067,31,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.067,0,0,0,0,946,0,0
"132","0894",58,0.066,32,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.066,0,0,0,0,562,0,0
"133","0894",142,0.065,33,6,"count at GeoTesterRDD.scala:101",157,"mr-03:10","NODE_LOCAL",0.065,0,0,0,0,73,0,0
"134","0894",138,0.064,34,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.064,0,0,0,0,707,0,0
"135","0894",31,0.063,35,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.063,0,0,0,0,632,0,0
"136","0894",32,0.059,36,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.059,0,0,0,0,589,0,0
"137","0894",103,0.059,37,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.059,0,0,0,0,468,0,0
"138","0894",17,0.058,38,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.058,0,0,0,0,763,0,0
"139","0894",152,0.058,39,6,"count at GeoTesterRDD.scala:101",157,"mr-03:10","NODE_LOCAL",0.058,0,0,0,0,66,0,0
"140","0894",30,0.057,40,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.057,0,0,0,0,491,0,0
"141","0894",104,0.057,41,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.057,0,0,0,0,314,0,0
"142","0894",143,0.057,42,6,"count at GeoTesterRDD.scala:101",157,"mr-03:10","NODE_LOCAL",0.057,0,0,0,0,52,0,0
"143","0894",41,0.056,43,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.056,0,0,0,0,355,0,0
"144","0894",44,0.056,44,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.056,0,0,0,0,460,0,0
"145","0894",134,0.056,45,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.056,0,0,0,0,526,0,0
"146","0894",115,0.055,46,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.055,0,0,0,0,661,0,0
"147","0894",89,0.054,47,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.054,0,0,0,0,459,0,0
"148","0894",154,0.053,48,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.053,0,0,0,0,921,0,0
"149","0894",78,0.052,49,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.052,0,0,0,0,719,0,0
"150","0894",125,0.051,50,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.051,0,0,0,0,742,0,0
"151","0894",144,0.051,51,6,"count at GeoTesterRDD.scala:101",157,"mr-03:17","NODE_LOCAL",0.051,0,0,0,0,302,0,0
"152","0974",9,1.556,1,6,"count at GeoTesterRDD.scala:101",163,"mr-03:14","NODE_LOCAL",1.556,0,0,0,0,278,0,0
"153","0974",7,1.555,2,6,"count at GeoTesterRDD.scala:101",163,"mr-03:14","NODE_LOCAL",1.555,0,0,0,0,268,0,0
"154","0974",11,1.554,3,6,"count at GeoTesterRDD.scala:101",163,"mr-03:14","NODE_LOCAL",1.554,0,0,0,0,508,0,0
"155","0974",12,1.29,4,6,"count at GeoTesterRDD.scala:101",163,"mr-12:8","PROCESS_LOCAL",1.29,0,0,0,0,0,0,0
"156","0974",10,0.417,5,6,"count at GeoTesterRDD.scala:101",163,"mr-03:5","NODE_LOCAL",0.417,0,0,0,0,588,0,0
"157","0974",6,0.405,6,6,"count at GeoTesterRDD.scala:101",163,"mr-03:5","NODE_LOCAL",0.405,0,0,0,0,111,0,0
"158","0974",8,0.399,7,6,"count at GeoTesterRDD.scala:101",163,"mr-03:5","NODE_LOCAL",0.399,0,0,0,0,52,0,0
"159","0974",90,0.172,8,6,"count at GeoTesterRDD.scala:101",163,"mr-03:14","NODE_LOCAL",0.172,0,0,0,0,548,0,0
"160","0974",59,0.142,9,6,"count at GeoTesterRDD.scala:101",163,"mr-03:5","NODE_LOCAL",0.142,0,0,0,0,378,0,0
"161","0974",60,0.137,10,6,"count at GeoTesterRDD.scala:101",163,"mr-03:5","NODE_LOCAL",0.137,0,0,0,0,401,0,0
"162","0974",61,0.11,11,6,"count at GeoTesterRDD.scala:101",163,"mr-03:5","NODE_LOCAL",0.11,0,0,0,0,384,0,0
"163","0974",126,0.108,12,6,"count at GeoTesterRDD.scala:101",163,"mr-03:14","NODE_LOCAL",0.108,0,0,0,0,583,0,0
"164","0974",91,0.106,13,6,"count at GeoTesterRDD.scala:101",163,"mr-03:14","NODE_LOCAL",0.106,0,0,0,0,336,0,0
"165","0974",92,0.106,14,6,"count at GeoTesterRDD.scala:101",163,"mr-03:14","NODE_LOCAL",0.106,0,0,0,0,284,0,0
"166","0974",133,0.102,15,6,"count at GeoTesterRDD.scala:101",163,"mr-03:14","NODE_LOCAL",0.102,0,0,0,0,1007,0,0
"167","0974",131,0.1,16,6,"count at GeoTesterRDD.scala:101",163,"mr-03:14","NODE_LOCAL",0.1,0,0,0,0,742,0,0
"168","0974",58,0.099,17,6,"count at GeoTesterRDD.scala:101",163,"mr-03:5","NODE_LOCAL",0.099,0,0,0,0,314,0,0
"169","0974",52,0.095,18,6,"count at GeoTesterRDD.scala:101",163,"mr-03:5","NODE_LOCAL",0.095,0,0,0,0,361,0,0
"170","0974",113,0.093,19,6,"count at GeoTesterRDD.scala:101",163,"mr-03:14","NODE_LOCAL",0.093,0,0,0,0,314,0,0
"171","0974",21,0.091,20,6,"count at GeoTesterRDD.scala:101",163,"mr-03:5","NODE_LOCAL",0.091,0,0,0,0,954,0,0
"172","0974",116,0.089,21,6,"count at GeoTesterRDD.scala:101",163,"mr-03:14","NODE_LOCAL",0.089,0,0,0,0,421,0,0
"173","0974",125,0.089,22,6,"count at GeoTesterRDD.scala:101",163,"mr-03:14","NODE_LOCAL",0.089,0,0,0,0,317,0,0
"174","0974",47,0.088,23,6,"count at GeoTesterRDD.scala:101",163,"mr-03:5","NODE_LOCAL",0.088,0,0,0,0,562,0,0
"175","0974",36,0.081,24,6,"count at GeoTesterRDD.scala:101",163,"mr-03:5","NODE_LOCAL",0.081,0,0,0,0,1223,0,0
"176","0974",121,0.075,25,6,"count at GeoTesterRDD.scala:101",163,"mr-03:14","NODE_LOCAL",0.075,0,0,0,0,238,0,0
"177","0974",115,0.074,26,6,"count at GeoTesterRDD.scala:101",163,"mr-03:14","NODE_LOCAL",0.074,0,0,0,0,367,0,0
"178","0974",62,0.07,27,6,"count at GeoTesterRDD.scala:101",163,"mr-03:5","NODE_LOCAL",0.07,0,0,0,0,193,0,0
"179","0974",145,0.069,28,6,"count at GeoTesterRDD.scala:101",163,"mr-03:5","NODE_LOCAL",0.069,0,0,0,0,962,0,0
"180","0974",83,0.068,29,6,"count at GeoTesterRDD.scala:101",163,"mr-03:5","NODE_LOCAL",0.068,0,0,0,0,908,0,0
"181","0974",34,0.067,30,6,"count at GeoTesterRDD.scala:101",163,"mr-03:5","NODE_LOCAL",0.067,0,0,0,0,826,0,0
"182","0974",136,0.066,31,6,"count at GeoTesterRDD.scala:101",163,"mr-03:14","NODE_LOCAL",0.066,0,0,0,0,308,0,0
"183","0974",148,0.066,32,6,"count at GeoTesterRDD.scala:101",163,"mr-03:14","NODE_LOCAL",0.066,0,0,0,0,182,0,0
"184","0974",39,0.065,33,6,"count at GeoTesterRDD.scala:101",163,"mr-03:5","NODE_LOCAL",0.065,0,0,0,0,800,0,0
"185","0974",78,0.065,34,6,"count at GeoTesterRDD.scala:101",163,"mr-03:5","NODE_LOCAL",0.065,0,0,0,0,719,0,0
"186","0974",143,0.064,35,6,"count at GeoTesterRDD.scala:101",163,"mr-03:14","NODE_LOCAL",0.064,0,0,0,0,211,0,0
"187","0974",32,0.062,36,6,"count at GeoTesterRDD.scala:101",163,"mr-03:5","NODE_LOCAL",0.062,0,0,0,0,616,0,0
"188","0974",107,0.062,37,6,"count at GeoTesterRDD.scala:101",163,"mr-03:14","NODE_LOCAL",0.062,0,0,0,0,167,0,0
"189","0974",112,0.061,38,6,"count at GeoTesterRDD.scala:101",163,"mr-03:5","NODE_LOCAL",0.061,0,0,0,0,764,0,0
"190","0974",153,0.061,39,6,"count at GeoTesterRDD.scala:101",163,"mr-03:14","NODE_LOCAL",0.061,0,0,0,0,176,0,0
"191","0974",132,0.06,40,6,"count at GeoTesterRDD.scala:101",163,"mr-03:5","NODE_LOCAL",0.06,0,0,0,0,913,0,0
"192","0974",51,0.059,41,6,"count at GeoTesterRDD.scala:101",163,"mr-03:5","NODE_LOCAL",0.059,0,0,0,0,478,0,0
"193","0974",106,0.058,42,6,"count at GeoTesterRDD.scala:101",163,"mr-03:14","NODE_LOCAL",0.058,0,0,0,0,35,0,0
