spark-submit --class FF /home/acald013/Research/GeoSpark/target/scala-2.11/pflock_2.11-0.1.jar --input /home/acald013/Research/Datasets/Berlin/SideBySide/B1.tsv --epsilon 110 --mu 3 --delta 3 --distance 100 --master 169.235.27.138 --cores 4 --executors 1 --spatial CUSTOM --customymf 30 --customxmf 30 --customy 30 --customx 30 --fftimestamp 5
2019-05-09 17:08:49,997|FF|app-20190509165931-0102|1|4|  END|559.62|4.Flocks prunned by expansion                     | 51.67| 13580|4
2019-05-09 17:08:49,997|FF|app-20190509165931-0102|1|4|START|559.62|5.Flocks reported                                 |  0.00|     0|4
2019-05-09 17:08:50,341|FF|app-20190509165931-0102|1|4|  END|559.96|5.Flocks reported                                 |  0.34| 13580|4
2019-05-09 17:08:50,341|FF|app-20190509165931-0102|1|4|START|559.96|6.Candidates indexed                              |  0.00|     0|4
2019-05-09 17:09:01,198|FF|app-20190509165931-0102|1|4|  END|570.82|6.Candidates indexed                              | 10.86| 31446|4
2019-05-09 17:09:02,686|Number of flocks: 40128
2019-05-09 17:09:03,040|PFLOCK|app-20190509165931-0102|4|1|110.0|3|3|560.09|40128
2019-05-09 17:09:03,488|EXECUTORS|4|0|29538|53406|453.91s|4643.87MB|169.235.27.135:42263|app-20190509165931-0102
2019-05-09 17:09:21,768|STAGES|4804|count at FF.scala:250                |2019-05-10T00:09:02.697GMT|2019-05-10T00:09:03.038GMT| 600|111|107211157|14901696|40128|0|0|app-20190509165931-0102
2019-05-09 17:09:21,769|STAGES|4711|count at FF.scala:247                |2019-05-10T00:09:01.214GMT|2019-05-10T00:09:02.685GMT| 600|4556|3523739110|14901696|40128|0|0|app-20190509165931-0102
2019-05-09 17:09:21,769|STAGES|4618|count at FF.scala:242                |2019-05-10T00:09:00.918GMT|2019-05-10T00:09:01.197GMT| 431|85|83634681|13215784|31446|0|0|app-20190509165931-0102
2019-05-09 17:09:21,769|STAGES|4523|collect at SpatialRDD.java:247       |2019-05-10T00:09:00.606GMT|2019-05-10T00:09:00.902GMT| 431|105|93821073|13215784|31446|0|0|app-20190509165931-0102
2019-05-09 17:09:21,769|STAGES|4428|aggregate at SpatialRDD.java:515     |2019-05-10T00:09:00.210GMT|2019-05-10T00:09:00.587GMT| 431|92|91052763|13215784|31446|0|0|app-20190509165931-0102
2019-05-09 17:09:21,769|STAGES|4333|aggregate at SpatialRDD.java:515     |2019-05-10T00:08:56.823GMT|2019-05-10T00:09:00.195GMT| 431|12205|10870072996|0|0|9790140|31446|app-20190509165931-0102
2019-05-09 17:09:21,770|STAGES|4332|distinct at FF.scala:231             |2019-05-10T00:08:52.028GMT|2019-05-10T00:08:56.786GMT| 431|17571|16271399108|0|0|11921257|44690|app-20190509165931-0102
2019-05-09 17:09:21,770|STAGES|4331|map at FF.scala:228                  |2019-05-10T00:08:50.378GMT|2019-05-10T00:08:51.987GMT| 431|5096|4771666592|21855480|44690|0|0|app-20190509165931-0102
2019-05-09 17:09:21,770|STAGES|4238|count at FF.scala:215                |2019-05-10T00:08:50.009GMT|2019-05-10T00:08:50.339GMT| 200|866|685502298|2232952|13580|0|0|app-20190509165931-0102
2019-05-09 17:09:21,770|STAGES|4145|count at FF.scala:198                |2019-05-10T00:08:49.468GMT|2019-05-10T00:08:49.995GMT| 200|1625|1052212262|0|0|1310610|13580|app-20190509165931-0102
2019-05-09 17:09:21,770|STAGES|4144|distinct at FF.scala:444             |2019-05-10T00:08:49.083GMT|2019-05-10T00:08:49.454GMT| 200|538|533804039|7558024|19747|0|0|app-20190509165931-0102
2019-05-09 17:09:21,770|STAGES|4052|count at FF.scala:445                |2019-05-10T00:08:48.849GMT|2019-05-10T00:08:49.070GMT| 200|42|39285888|7558024|19747|0|0|app-20190509165931-0102
