partitionId	taskId	grid_id	wkt	jobId	jobGroup	stageId	index	launchTime	finishTime	duration	schedulerDelay	executorId	host	taskLocality	speculative	gettingResultTime	successful	executorRunTime	executorCpuTime	executorDeserializeTime	executorDeserializeCpuTime	resultSerializationTime	jvmGCTime	resultSize	numUpdatedBlockStatuses	diskBytesSpilled	memoryBytesSpilled	peakExecutionMemory	recordsRead	bytesRead	recordsWritten	bytesWritten	shuffleFetchWaitTime	shuffleTotalBytesRead	shuffleTotalBlocksFetched	shuffleLocalBlocksFetched	shuffleRemoteBlocksFetched	shuffleWriteTime	shuffleBytesWritten	shuffleRecordsWritten	appId	phaseName
630	10732	630	POLYGON ((1968369.1 536133.4462, 1968369.1 536766.3295, 1968870.3438 536766.3295, 1968870.3438 536133.4462, 1968369.1 536133.4462))	12		41	10732	1594667755363	1594667755609	246	5	10	mr-01	0	false	0	true	237	32	4	4	0	0	967	0	0	0	0	0	0	0	0	199	12652	138	12	126	0	0	0	0624	Disks phase
868	10970	868	POLYGON ((1991927.5577 536449.8878, 1991927.5577 536766.3295, 1992178.1796 536766.3295, 1992178.1796 536449.8878, 1991927.5577 536449.8878))	12		41	10970	1594667755981	1594667756176	195	4	4	mr-02	0	false	0	true	186	38	5	4	0	0	967	0	0	0	0	0	0	0	0	144	13422	148	20	128	0	0	0	0624	Disks phase
186	10288	186	POLYGON ((1975887.7567 560815.8948, 1975887.7567 561448.7781, 1976389.0005 561448.7781, 1976389.0005 560815.8948, 1975887.7567 560815.8948))	12		41	10288	1594667754256	1594667754495	239	4	7	mr-09	0	false	0	true	232	69	3	3	0	0	967	0	0	0	0	0	0	0	0	150	19838	216	16	200	0	0	0	0624	Disks phase
172	10274	172	POLYGON ((1976890.2443 562081.6614, 1976890.2443 562714.5447, 1977391.4881 562714.5447, 1977391.4881 562081.6614, 1976890.2443 562081.6614))	12		41	10274	1594667754237	1594667754309	72	5	3	mr-04	0	false	0	true	63	58	4	5	0	0	967	0	0	0	0	0	0	0	0	0	1804	20	2	18	0	0	0	0624	Disks phase
474	10576	474	POLYGON ((1969872.8314 550056.8787, 1969872.8314 551322.6453, 1970875.3189 551322.6453, 1970875.3189 550056.8787, 1969872.8314 550056.8787))	12		41	10576	1594667754964	1594667755315	351	3	4	mr-02	0	false	0	true	345	23	3	4	0	0	967	0	0	0	0	0	0	0	0	319	5412	60	6	54	0	0	0	0624	Disks phase
223	10325	223	POLYGON ((1974634.6473 558284.3616, 1974634.6473 558600.8032, 1974885.2692 558600.8032, 1974885.2692 558284.3616, 1974634.6473 558284.3616))	12		41	10325	1594667754434	1594667754467	33	5	4	mr-02	0	false	0	true	23	17	5	4	0	0	967	0	0	0	0	0	0	0	0	0	1980	22	6	16	0	0	0	0624	Disks phase
778	10880	778	POLYGON ((1979897.707 538664.9794, 1979897.707 541196.5126, 1981902.6821 541196.5126, 1981902.6821 538664.9794, 1979897.707 538664.9794))	12		41	10880	1594667755839	1594667755939	100	6	7	mr-09	0	false	0	true	90	29	4	4	0	0	967	0	0	0	0	0	0	0	0	53	7650	84	8	76	0	0	0	0624	Disks phase
830	10932	830	POLYGON ((1987917.6075 539930.746, 1987917.6075 541196.5126, 1988920.0951 541196.5126, 1988920.0951 539930.746, 1987917.6075 539930.746))	12		41	10932	1594667755935	1594667756310	375	2	11	mr-12	0	false	0	true	367	35	6	3	0	93	1010	0	0	0	0	0	0	0	0	206	11042	120	6	114	0	0	0	0624	Disks phase
863	10965	863	POLYGON ((1989922.5826 533601.913, 1989922.5826 536133.4462, 1991927.5577 536133.4462, 1991927.5577 533601.913, 1989922.5826 533601.913))	12		41	10965	1594667755973	1594667756204	231	2	4	mr-02	0	false	0	true	224	76	5	4	0	0	967	0	0	0	0	0	0	0	0	140	36052	384	30	354	0	0	0	0624	Disks phase
710	10812	710	POLYGON ((1982905.1697 546259.5789, 1982905.1697 546892.4622, 1983406.4135 546892.4622, 1983406.4135 546259.5789, 1982905.1697 546259.5789))	12		41	10812	1594667755614	1594667755942	328	4	5	mr-11	0	false	0	true	320	23	4	3	0	0	967	0	0	0	0	0	0	0	0	268	6138	68	4	64	0	0	0	0624	Disks phase
646	10748	646	POLYGON ((1971877.8065 538664.9794, 1971877.8065 541196.5126, 1973882.7816 541196.5126, 1973882.7816 538664.9794, 1971877.8065 538664.9794))	12		41	10748	1594667755451	1594667755636	185	4	3	mr-04	0	false	0	true	177	82	4	4	0	0	967	0	0	0	0	0	0	0	0	92	38234	402	36	366	0	0	0	0624	Disks phase
119	10221	119	POLYGON ((1967867.8562 558917.2449, 1967867.8562 561448.7781, 1969872.8314 561448.7781, 1969872.8314 558917.2449, 1967867.8562 558917.2449))	12		41	10221	1594667754178	1594667754488	310	3	11	mr-12	0	false	0	true	298	80	9	3	0	0	967	0	0	0	0	0	0	0	0	193	28648	308	20	288	0	0	0	0624	Disks phase
16	10118	16	POLYGON ((1967867.8562 572840.6774, 1967867.8562 574106.444, 1968870.3438 574106.444, 1968870.3438 572840.6774, 1967867.8562 572840.6774))	12		41	10118	1594667753892	1594667754296	404	15	4	mr-02	0	false	0	true	299	149	90	17	0	37	1010	0	0	0	0	0	0	0	0	0	13902	154	10	144	0	0	0	0624	Disks phase
284	10386	284	POLYGON ((1988418.8513 570942.0275, 1988418.8513 571574.9108, 1988920.0951 571574.9108, 1988920.0951 570942.0275, 1988418.8513 570942.0275))	12		41	10386	1594667754486	1594667754722	236	4	12	mr-05	0	false	0	true	225	63	7	4	0	0	967	0	0	0	0	0	0	0	0	140	17180	188	8	180	0	0	0	0624	Disks phase
387	10489	387	POLYGON ((1983907.6572 558917.2449, 1983907.6572 561448.7781, 1985912.6324 561448.7781, 1985912.6324 558917.2449, 1983907.6572 558917.2449))	12		41	10489	1594667754691	1594667754743	52	4	1	mr-07	0	false	0	true	40	37	8	4	0	0	967	0	0	0	0	0	0	0	0	0	15986	174	10	164	0	0	0	0624	Disks phase
162	10264	162	POLYGON ((1975386.513 558917.2449, 1975386.513 559550.1282, 1975887.7567 559550.1282, 1975887.7567 558917.2449, 1975386.513 558917.2449))	12		41	10264	1594667754223	1594667754474	251	4	11	mr-12	0	false	0	true	242	26	5	4	0	0	967	0	0	0	0	0	0	0	0	200	7572	84	2	82	0	0	0	0624	Disks phase
539	10641	539	POLYGON ((1965361.6373 542462.2792, 1965361.6373 543095.1625, 1965862.8811 543095.1625, 1965862.8811 542462.2792, 1965361.6373 542462.2792))	12		41	10641	1594667755256	1594667755591	335	5	9	mr-10	0	false	0	true	326	23	4	4	0	224	1010	0	0	0	0	0	0	0	0	47	5550	60	0	60	0	0	0	0624	Disks phase
857	10959	857	POLYGON ((1988920.0951 536133.4462, 1988920.0951 537399.2128, 1989922.5826 537399.2128, 1989922.5826 536133.4462, 1988920.0951 536133.4462))	12		41	10959	1594667755960	1594667756187	227	5	9	mr-10	0	false	0	true	218	54	4	4	0	0	967	0	0	0	0	0	0	0	0	164	30494	326	34	292	0	0	0	0624	Disks phase
326	10428	326	POLYGON ((1993932.5329 569043.3776, 1993932.5329 570309.1442, 1994935.0204 570309.1442, 1994935.0204 569043.3776, 1993932.5329 569043.3776))	12		41	10428	1594667754520	1594667754701	181	5	3	mr-04	0	false	0	true	171	43	5	4	0	0	967	0	0	0	0	0	0	0	0	124	18964	204	28	176	0	0	0	0624	Disks phase
368	10470	368	POLYGON ((1981965.3376 561686.1093, 1981965.3376 561765.2197, 1982027.9931 561765.2197, 1982027.9931 561686.1093, 1981965.3376 561686.1093))	12		41	10470	1594667754672	1594667754967	295	6	4	mr-02	0	false	0	true	284	42	5	4	0	230	1010	0	0	0	0	0	0	0	0	2	5832	64	2	62	0	0	0	0624	Disks phase
556	10658	556	POLYGON ((1966865.3687 538664.9794, 1966865.3687 539930.746, 1967867.8562 539930.746, 1967867.8562 538664.9794, 1966865.3687 538664.9794))	12		41	10658	1594667755300	1594667755363	63	4	10	mr-01	0	false	0	true	55	46	4	4	0	0	967	0	0	0	0	0	0	0	0	0	22834	250	16	234	0	0	0	0624	Disks phase
46	10148	46	POLYGON ((1969872.8314 566511.8444, 1969872.8314 569043.3776, 1971877.8065 569043.3776, 1971877.8065 566511.8444, 1969872.8314 566511.8444))	12		41	10148	1594667753896	1594667754225	329	14	5	mr-11	0	false	0	true	237	129	78	8	0	0	967	0	0	0	0	0	0	0	0	0	22842	250	10	240	0	0	0	0624	Disks phase
621	10723	621	POLYGON ((1967617.2344 533601.913, 1967617.2344 533918.3546, 1967867.8562 533918.3546, 1967867.8562 533601.913, 1967617.2344 533601.913))	12		41	10723	1594667755357	1594667755601	244	5	10	mr-01	0	false	0	true	233	19	6	4	0	0	967	0	0	0	0	0	0	0	0	207	3786	42	0	42	0	0	0	0624	Disks phase
282	10384	282	POLYGON ((1989922.5826 571574.9108, 1989922.5826 574106.444, 1991927.5577 574106.444, 1991927.5577 571574.9108, 1989922.5826 571574.9108))	12		41	10384	1594667754484	1594667754964	480	10	4	mr-02	0	false	0	true	456	61	14	5	0	230	1010	0	0	0	0	0	0	0	0	152	18480	198	6	192	0	0	0	0624	Disks phase
218	10320	218	POLYGON ((1974634.6473 558600.8032, 1974634.6473 558917.2449, 1974885.2692 558917.2449, 1974885.2692 558600.8032, 1974634.6473 558600.8032))	12		41	10320	1594667754431	1594667754651	220	4	1	mr-07	0	false	0	true	211	33	5	5	0	136	1010	0	0	0	0	0	0	0	0	0	4480	48	4	44	0	0	0	0624	Disks phase
525	10627	525	POLYGON ((1973882.7816 546259.5789, 1973882.7816 548791.1121, 1975887.7567 548791.1121, 1975887.7567 546259.5789, 1973882.7816 546259.5789))	12		41	10627	1594667755103	1594667755359	256	3	11	mr-12	0	false	0	true	249	44	4	4	0	0	967	0	0	0	0	0	0	0	0	193	25090	274	32	242	0	0	0	0624	Disks phase
838	10940	838	POLYGON ((1991927.5577 542462.2792, 1991927.5577 543728.0457, 1992930.0453 543728.0457, 1992930.0453 542462.2792, 1991927.5577 542462.2792))	12		41	10940	1594667755939	1594667756126	187	5	9	mr-10	0	false	0	true	177	28	5	4	0	0	967	0	0	0	0	0	0	0	0	144	4520	50	8	42	0	0	0	0624	Disks phase
476	10578	476	POLYGON ((1969872.8314 548791.1121, 1969872.8314 550056.8787, 1970875.3189 550056.8787, 1970875.3189 548791.1121, 1969872.8314 548791.1121))	12		41	10578	1594667754964	1594667755307	343	4	12	mr-05	0	false	0	true	333	17	6	6	0	0	967	0	0	0	0	0	0	0	0	308	4952	54	0	54	0	0	0	0624	Disks phase
468	10570	468	POLYGON ((1969371.5876 549423.9954, 1969371.5876 550056.8787, 1969872.8314 550056.8787, 1969872.8314 549423.9954, 1969371.5876 549423.9954))	12		41	10570	1594667754876	1594667755330	454	4	3	mr-04	0	false	0	true	446	41	4	3	0	0	967	0	0	0	0	0	0	0	0	405	18700	200	22	178	0	0	0	0624	Disks phase
764	10866	764	POLYGON ((1992930.0453 546259.5789, 1992930.0453 546576.0206, 1993180.6672 546576.0206, 1993180.6672 546259.5789, 1992930.0453 546259.5789))	12		41	10866	1594667755798	1594667755839	41	2	7	mr-09	0	false	0	true	35	24	4	3	0	0	967	0	0	0	0	0	0	0	0	0	5668	62	10	52	0	0	0	0624	Disks phase
206	10308	206	POLYGON ((1971877.8065 557651.4783, 1971877.8065 558917.2449, 1972880.2941 558917.2449, 1972880.2941 557651.4783, 1971877.8065 557651.4783))	12		41	10308	1594667754423	1594667754494	71	7	8	mr-03	0	false	0	true	57	36	6	5	1	0	1010	0	0	0	0	0	0	0	0	0	8294	92	8	84	0	0	0	0624	Disks phase
262	10364	262	POLYGON ((1985912.6324 569043.3776, 1985912.6324 570309.1442, 1986915.1199 570309.1442, 1986915.1199 569043.3776, 1985912.6324 569043.3776))	12		41	10364	1594667754470	1594667754653	183	4	3	mr-04	0	false	0	true	174	39	5	4	0	0	967	0	0	0	0	0	0	0	0	128	12240	134	12	122	0	0	0	0624	Disks phase
21	10123	21	POLYGON ((1968870.3438 571891.3525, 1968870.3438 572207.7941, 1969120.9657 572207.7941, 1969120.9657 571891.3525, 1968870.3438 571891.3525))	12		41	10123	1594667753893	1594667754426	533	16	8	mr-03	0	false	0	true	438	39	79	7	0	205	1010	0	0	0	0	0	0	0	0	0	4172	46	6	40	0	0	0	0624	Disks phase
364	10466	364	POLYGON ((1981902.6821 561725.6645, 1981902.6821 561765.2197, 1981934.0099 561765.2197, 1981934.0099 561725.6645, 1981902.6821 561725.6645))	12		41	10466	1594667754662	1594667755865	1203	4	10	mr-01	0	false	0	true	1194	892	5	4	0	217	1010	0	0	0	0	0	0	0	0	0	22850	250	18	232	0	0	0	0624	Disks phase
435	10537	435	POLYGON ((1965862.8811 551322.6453, 1965862.8811 553854.1785, 1967867.8562 553854.1785, 1967867.8562 551322.6453, 1965862.8811 551322.6453))	12		41	10537	1594667754729	1594667755006	277	4	1	mr-07	0	false	0	true	270	54	3	4	0	0	967	0	0	0	0	0	0	0	0	205	32640	354	20	334	0	0	0	0624	Disks phase
644	10746	644	POLYGON ((1971877.8065 541196.5126, 1971877.8065 543728.0457, 1973882.7816 543728.0457, 1973882.7816 541196.5126, 1971877.8065 541196.5126))	12		41	10746	1594667755379	1594667755706	327	3	8	mr-03	0	false	0	true	319	125	5	3	0	0	967	0	0	0	0	0	0	0	0	172	50654	536	42	494	0	0	0	0624	Disks phase
593	10695	593	POLYGON ((1967366.6125 536766.3295, 1967366.6125 537399.2128, 1967867.8562 537399.2128, 1967867.8562 536766.3295, 1967366.6125 536766.3295))	12		41	10695	1594667755335	1594667755628	293	8	8	mr-03	0	false	0	true	281	46	4	4	0	0	967	0	0	0	0	0	0	0	0	212	10164	108	8	100	0	0	0	0624	Disks phase
494	10596	494	POLYGON ((1969872.8314 543728.0457, 1969872.8314 546259.5789, 1971877.8065 546259.5789, 1971877.8065 543728.0457, 1969872.8314 543728.0457))	12		41	10596	1594667754978	1594667755334	356	4	7	mr-09	0	false	0	true	343	45	9	5	0	0	967	0	0	0	0	0	0	0	0	290	20792	224	14	210	0	0	0	0624	Disks phase
9	10111	9	POLYGON ((1966364.1249 570309.1442, 1966364.1249 570942.0275, 1966865.3687 570942.0275, 1966865.3687 570309.1442, 1966364.1249 570309.1442))	12		41	10111	1594667753891	1594667754424	533	18	8	mr-03	0	false	0	true	436	71	79	10	0	205	1010	0	0	0	0	0	0	0	0	0	1782	20	0	20	0	0	0	0624	Disks phase
562	10664	562	POLYGON ((1969496.8985 542936.9416, 1969496.8985 543095.1625, 1969622.2095 543095.1625, 1969622.2095 542936.9416, 1969496.8985 542936.9416))	12		41	10664	1594667755309	1594667755591	282	5	4	mr-02	0	false	0	true	273	24	4	4	0	0	967	0	0	0	0	0	0	0	0	243	2526	28	2	26	0	0	0	0624	Disks phase
317	10419	317	POLYGON ((1992679.4234 571574.9108, 1992679.4234 571891.3525, 1992930.0453 571891.3525, 1992930.0453 571574.9108, 1992679.4234 571574.9108))	12		41	10419	1594667754513	1594667754727	214	15	8	mr-03	0	false	0	true	195	35	4	4	0	0	967	0	0	0	0	0	0	0	0	149	6732	74	12	62	0	0	0	0624	Disks phase
804	10906	804	POLYGON ((1979897.707 533601.913, 1979897.707 536133.4462, 1981902.6821 536133.4462, 1981902.6821 533601.913, 1979897.707 533601.913))	12		41	10906	1594667755918	1594667756140	222	6	3	mr-04	0	false	0	true	210	41	6	5	0	0	967	0	0	0	0	0	0	0	0	154	23306	248	8	240	0	0	0	0624	Disks phase
557	10659	557	POLYGON ((1967867.8562 542462.2792, 1967867.8562 543728.0457, 1968870.3438 543728.0457, 1968870.3438 542462.2792, 1967867.8562 542462.2792))	12		41	10659	1594667755304	1594667755341	37	5	8	mr-03	0	false	0	true	27	17	5	3	0	0	967	0	0	0	0	0	0	0	0	9	4510	50	2	48	0	0	0	0624	Disks phase
856	10958	856	POLYGON ((1987917.6075 536133.4462, 1987917.6075 537399.2128, 1988920.0951 537399.2128, 1988920.0951 536133.4462, 1987917.6075 536133.4462))	12		41	10958	1594667755960	1594667756140	180	4	12	mr-05	0	false	0	true	172	29	4	4	0	0	967	0	0	0	0	0	0	0	0	136	7950	88	10	78	0	0	0	0624	Disks phase
392	10494	392	POLYGON ((1983907.6572 555119.9451, 1983907.6572 556385.7117, 1984910.1448 556385.7117, 1984910.1448 555119.9451, 1983907.6572 555119.9451))	12		41	10494	1594667754695	1594667755014	319	4	9	mr-10	0	false	0	true	306	54	9	4	0	0	967	0	0	0	0	0	0	0	0	231	10528	116	12	104	0	0	0	0624	Disks phase
466	10568	466	POLYGON ((1969120.9657 549423.9954, 1969120.9657 549582.2162, 1969246.2766 549582.2162, 1969246.2766 549423.9954, 1969120.9657 549423.9954))	12		41	10568	1594667754807	1594667755279	472	4	8	mr-03	0	false	0	true	463	28	5	4	0	224	1010	0	0	0	0	0	0	0	0	142	4322	48	4	44	0	0	0	0624	Disks phase
521	10623	521	POLYGON ((1976890.2443 548791.1121, 1976890.2443 549423.9954, 1977391.4881 549423.9954, 1977391.4881 548791.1121, 1976890.2443 548791.1121))	12		41	10623	1594667755074	1594667755580	506	3	9	mr-10	0	false	0	true	500	38	3	4	0	224	1010	0	0	0	0	0	0	0	0	225	5052	56	2	54	0	0	0	0624	Disks phase
331	10433	331	POLYGON ((1988920.0951 565246.0778, 1988920.0951 566511.8444, 1989922.5826 566511.8444, 1989922.5826 565246.0778, 1988920.0951 565246.0778))	12		41	10433	1594667754524	1594667754690	166	3	12	mr-05	0	false	0	true	158	26	5	4	0	0	967	0	0	0	0	0	0	0	0	126	6920	76	10	66	0	0	0	0624	Disks phase
310	10412	310	POLYGON ((1992679.4234 572524.2358, 1992679.4234 572840.6774, 1992930.0453 572840.6774, 1992930.0453 572524.2358, 1992679.4234 572524.2358))	12		41	10412	1594667754504	1594667754534	30	4	3	mr-04	0	false	0	true	18	16	8	4	0	0	967	0	0	0	0	0	0	0	0	0	2346	26	4	22	0	0	0	0624	Disks phase
816	10918	816	POLYGON ((1984910.1448 537399.2128, 1984910.1448 538664.9794, 1985912.6324 538664.9794, 1985912.6324 537399.2128, 1984910.1448 537399.2128))	12		41	10918	1594667755927	1594667756144	217	4	7	mr-09	0	false	0	true	204	22	9	4	0	0	967	0	0	0	0	0	0	0	0	180	5952	66	4	62	0	0	0	0624	Disks phase
405	10507	405	POLYGON ((1987917.6075 561448.7781, 1987917.6075 562714.5447, 1988920.0951 562714.5447, 1988920.0951 561448.7781, 1987917.6075 561448.7781))	12		41	10507	1594667754701	1594667755337	636	7	5	mr-11	0	false	0	true	621	31	8	4	0	386	1010	0	0	0	0	0	0	0	0	569	8150	88	8	80	0	0	0	0624	Disks phase
301	10403	301	POLYGON ((1988920.0951 569676.2609, 1988920.0951 570309.1442, 1989421.3388 570309.1442, 1989421.3388 569676.2609, 1988920.0951 569676.2609))	12		41	10403	1594667754497	1594667754700	203	7	8	mr-03	0	false	0	true	189	23	7	4	0	0	967	0	0	0	0	0	0	0	0	163	2526	28	0	28	0	0	0	0624	Disks phase
566	10668	566	POLYGON ((1969496.8985 542818.276, 1969496.8985 542857.8312, 1969528.2263 542857.8312, 1969528.2263 542818.276, 1969496.8985 542818.276))	12		41	10668	1594667755314	1594667755588	274	4	8	mr-03	0	false	0	true	267	22	3	4	0	0	967	0	0	0	0	0	0	0	0	241	1806	20	0	20	0	0	0	0624	Disks phase
227	10329	227	POLYGON ((1973882.7816 556385.7117, 1973882.7816 557651.4783, 1974885.2692 557651.4783, 1974885.2692 556385.7117, 1973882.7816 556385.7117))	12		41	10329	1594667754438	1594667754711	273	3	1	mr-07	0	false	0	true	265	92	5	5	0	136	1010	0	0	0	0	0	0	0	0	0	24612	264	28	236	0	0	0	0624	Disks phase
600	10702	600	POLYGON ((1964359.1498 535500.5629, 1964359.1498 536133.4462, 1964860.3936 536133.4462, 1964860.3936 535500.5629, 1964359.1498 535500.5629))	12		41	10702	1594667755341	1594667755643	302	3	8	mr-03	0	false	0	true	295	57	4	4	0	0	967	0	0	0	0	0	0	0	0	213	10008	110	6	104	0	0	0	0624	Disks phase
536	10638	536	POLYGON ((1964860.3936 543095.1625, 1964860.3936 543728.0458, 1965361.6373 543728.0458, 1965361.6373 543095.1625, 1964860.3936 543095.1625))	12		41	10638	1594667755243	1594667755357	114	12	10	mr-01	0	false	0	true	98	42	4	4	0	0	967	0	0	0	0	0	0	0	0	32	19394	212	12	200	0	0	0	0624	Disks phase
221	10323	221	POLYGON ((1974384.0254 558284.3616, 1974384.0254 558442.5824, 1974509.3364 558442.5824, 1974509.3364 558284.3616, 1974384.0254 558284.3616))	12		41	10323	1594667754433	1594667754488	55	4	4	mr-02	0	false	0	true	40	34	11	5	0	0	967	0	0	0	0	0	0	0	0	0	3980	44	2	42	0	0	0	0624	Disks phase
36	10138	36	POLYGON ((1963857.906 563980.3112, 1963857.906 565246.0778, 1964860.3936 565246.0778, 1964860.3936 563980.3112, 1963857.906 563980.3112))	12		41	10138	1594667753895	1594667754223	328	12	11	mr-12	0	false	0	true	235	134	81	7	0	10	1010	0	0	0	0	0	0	0	0	0	21414	236	32	204	0	0	0	0624	Disks phase
589	10691	589	POLYGON ((1967241.3015 537399.2128, 1967241.3015 537557.4336, 1967366.6125 537557.4336, 1967366.6125 537399.2128, 1967241.3015 537399.2128))	12		41	10691	1594667755334	1594667755781	447	5	7	mr-09	0	false	0	true	435	36	7	5	0	173	1010	0	0	0	0	0	0	0	0	214	2344	26	4	22	0	0	0	0624	Disks phase
137	10239	137	POLYGON ((1971877.8065 561448.7781, 1971877.8065 562714.5447, 1972880.2941 562714.5447, 1972880.2941 561448.7781, 1971877.8065 561448.7781))	12		41	10239	1594667754188	1594667754505	317	3	4	mr-02	0	false	0	true	309	96	5	4	0	0	967	0	0	0	0	0	0	0	0	197	15262	166	6	160	0	0	0	0624	Disks phase
315	10417	315	POLYGON ((1992679.4234 571891.3525, 1992679.4234 572207.7941, 1992930.0453 572207.7941, 1992930.0453 571891.3525, 1992679.4234 571891.3525))	12		41	10417	1594667754508	1594667754716	208	4	11	mr-12	0	false	0	true	200	56	4	4	0	0	967	0	0	0	0	0	0	0	0	133	1806	20	2	18	0	0	0	0624	Disks phase
138	10240	138	POLYGON ((1972880.2941 561448.7781, 1972880.2941 562714.5447, 1973882.7816 562714.5447, 1973882.7816 561448.7781, 1972880.2941 561448.7781))	12		41	10240	1594667754188	1594667754483	295	3	11	mr-12	0	false	0	true	284	68	7	4	1	0	1010	0	0	0	0	0	0	0	0	200	18852	206	20	186	0	0	0	0624	Disks phase
92	10194	92	POLYGON ((1964359.1498 562714.5447, 1964359.1498 563347.428, 1964860.3936 563347.428, 1964860.3936 562714.5447, 1964359.1498 562714.5447))	12		41	10194	1594667753902	1594667754284	382	8	12	mr-05	0	false	0	true	295	192	79	65	0	0	967	0	0	0	0	0	0	0	0	0	32714	350	32	318	0	0	0	0624	Disks phase
277	10379	277	POLYGON ((1987917.6075 571574.9108, 1987917.6075 572840.6774, 1988920.0951 572840.6774, 1988920.0951 571574.9108, 1987917.6075 571574.9108))	12		41	10379	1594667754482	1594667754968	486	17	11	mr-12	0	false	0	true	462	51	6	4	1	192	1053	0	0	0	0	0	0	0	0	159	12586	138	10	128	0	0	0	0624	Disks phase
491	10593	491	POLYGON ((1967867.8562 546259.5789, 1967867.8562 548791.1121, 1969872.8314 548791.1121, 1969872.8314 546259.5789, 1967867.8562 546259.5789))	12		41	10593	1594667754976	1594667755347	371	4	4	mr-02	0	false	0	true	364	58	3	4	0	0	967	0	0	0	0	0	0	0	0	293	33928	368	18	350	0	0	0	0624	Disks phase
304	10406	304	POLYGON ((1989421.3388 569043.3776, 1989421.3388 569676.2609, 1989922.5826 569676.2609, 1989922.5826 569043.3776, 1989421.3388 569043.3776))	12		41	10406	1594667754500	1594667754702	202	10	9	mr-10	0	false	0	true	188	37	4	3	0	0	967	0	0	0	0	0	0	0	0	146	11046	122	12	110	0	0	0	0624	Disks phase
39	10141	39	POLYGON ((1967867.8562 567777.611, 1967867.8562 569043.3776, 1968870.3438 569043.3776, 1968870.3438 567777.611, 1967867.8562 567777.611))	12		41	10141	1594667753895	1594667754286	391	11	2	mr-08	0	false	0	true	310	195	70	7	0	0	967	0	0	0	0	0	0	0	0	0	19550	212	30	182	0	0	0	0624	Disks phase
486	10588	486	POLYGON ((1964860.3936 543728.0457, 1964860.3936 544993.8123, 1965862.8811 544993.8123, 1965862.8811 543728.0457, 1964860.3936 543728.0457))	12		41	10588	1594667754971	1594667755353	382	4	3	mr-04	0	false	0	true	373	59	5	4	0	0	967	0	0	0	0	0	0	0	0	302	33852	358	30	328	0	0	0	0624	Disks phase
175	10277	175	POLYGON ((1977391.4881 561448.7781, 1977391.4881 562081.6614, 1977892.7319 562081.6614, 1977892.7319 561448.7781, 1977391.4881 561448.7781))	12		41	10277	1594667754241	1594667754449	208	9	7	mr-09	0	false	0	true	183	21	16	5	0	0	967	0	0	0	0	0	0	0	0	157	4952	54	4	50	0	0	0	0624	Disks phase
358	10460	358	POLYGON ((1982121.9763 561883.8853, 1982121.9763 561923.4405, 1982153.304 561923.4405, 1982153.304 561883.8853, 1982121.9763 561883.8853))	12		41	10460	1594667754648	1594667755104	456	4	11	mr-12	0	false	0	true	448	181	4	5	0	192	1010	0	0	0	0	0	0	0	0	14	9894	110	10	100	0	0	0	0624	Disks phase
105	10207	105	POLYGON ((1966865.3687 561448.7781, 1966865.3687 562714.5447, 1967867.8562 562714.5447, 1967867.8562 561448.7781, 1966865.3687 561448.7781))	12		41	10207	1594667754161	1594667754452	291	7	10	mr-01	0	false	0	true	281	41	3	4	0	11	1010	0	0	0	0	0	0	0	0	220	9822	108	20	88	0	0	0	0624	Disks phase
187	10289	187	POLYGON ((1976389.0005 561132.3364, 1976389.0005 561448.7781, 1976639.6224 561448.7781, 1976639.6224 561132.3364, 1976389.0005 561132.3364))	12		41	10289	1594667754258	1594667754450	192	3	2	mr-08	0	false	0	true	182	20	6	4	1	0	1010	0	0	0	0	0	0	0	0	154	3612	40	6	34	0	0	0	0624	Disks phase
74	10176	74	POLYGON ((1977892.7319 569043.3776, 1977892.7319 571574.9108, 1979897.707 571574.9108, 1979897.707 569043.3776, 1977892.7319 569043.3776))	12		41	10176	1594667753900	1594667754268	368	8	3	mr-04	0	false	0	true	281	186	79	72	0	0	967	0	0	0	0	0	0	0	0	0	33260	358	26	332	0	0	0	0624	Disks phase
345	10447	345	POLYGON ((1981902.6821 562081.6614, 1981902.6821 562714.5447, 1982403.9259 562714.5447, 1982403.9259 562081.6614, 1981902.6821 562081.6614))	12		41	10447	1594667754580	1594667754865	285	6	5	mr-11	0	false	0	true	274	198	5	4	0	0	967	0	0	0	0	0	0	0	0	72	21186	230	16	214	0	0	0	0624	Disks phase
200	10302	200	POLYGON ((1976890.2443 560183.0115, 1976890.2443 560499.4531, 1977140.8662 560499.4531, 1977140.8662 560183.0115, 1976890.2443 560183.0115))	12		41	10302	1594667754308	1594667754452	144	6	4	mr-02	0	false	0	true	134	22	4	4	0	0	967	0	0	0	0	0	0	0	0	104	2588	28	2	26	0	0	0	0624	Disks phase
876	10978	876	POLYGON ((1993932.5329 536133.4462, 1993932.5329 537399.2128, 1994935.0204 537399.2128, 1994935.0204 536133.4462, 1993932.5329 536133.4462))	12		41	10978	1594667756044	1594667756179	135	3	6	mr-06	0	false	0	true	127	30	5	3	0	0	967	0	0	0	0	0	0	0	0	95	10656	118	10	108	0	0	0	0624	Disks phase
