tinstance	cellId	method	epsilon	time	n
320	57	BFE	18	0.0071503585	14
320	57	BFE	20	0.00832680282	19
320	57	PSI	10	0.0012002477800000001	3
320	57	PSI	12	0.00125762832	3
320	57	PSI	14	0.0016537050800000002	5
320	57	PSI	16	0.00242490818	14
320	57	PSI	18	0.0026636955599999997	14
320	57	PSI	20	0.0031834249	19
320	58	BFE	10	0.00359578102	0
320	58	BFE	12	0.003689892	0
320	58	BFE	14	0.003682182	0
320	58	BFE	16	0.0037746460599999998	0
320	58	BFE	18	0.0035886220000000005	0
320	58	BFE	20	0.00421420808	0
320	58	PSI	10	7.8290506e-4	0
320	58	PSI	12	7.658245600000001e-4	0
320	58	PSI	14	7.640962e-4	0
320	58	PSI	16	7.774793399999999e-4	0
320	58	PSI	18	7.7493384e-4	0
320	58	PSI	20	7.919734399999999e-4	0
320	59	BFE	10	0.00340545882	0
320	59	BFE	12	0.0032640468	0
320	59	BFE	14	0.0033317762399999997	0
320	59	BFE	16	0.0057627425	3
320	59	BFE	18	0.005769273	3
320	59	BFE	20	0.00576014242	3
320	59	PSI	10	7.1248594e-4	0
320	59	PSI	12	7.123146999999999e-4	0
320	59	PSI	14	7.3356164e-4	0
320	59	PSI	16	9.911538e-4	3
320	59	PSI	18	0.00103728696	3
320	59	PSI	20	0.00103564512	3
320	60	BFE	10	0.00522907888	0
320	60	BFE	12	0.00776695512	5
320	60	BFE	14	0.00777336458	11
320	60	BFE	16	0.0087268104	14
320	60	BFE	18	0.00918622088	21
320	60	BFE	20	0.00916028388	22
320	60	PSI	10	0.00156696126	0
320	60	PSI	12	0.0026641128	5
320	60	PSI	14	0.0026604457800000004	11
320	60	PSI	16	0.00283139892	14
320	60	PSI	18	0.00304969508	21
320	60	PSI	20	0.00303885674	22
320	61	BFE	10	0.00312310832	0
320	61	BFE	12	0.0030895999600000002	0
320	61	BFE	14	0.0031013592199999997	0
320	61	BFE	16	0.0031416353799999996	0
320	61	BFE	18	0.0030955643799999997	0
320	61	BFE	20	0.0031231106200000002	0
320	61	PSI	10	5.2075526e-4	0
320	61	PSI	12	5.378309e-4	0
320	61	PSI	14	5.194137e-4	0
320	61	PSI	16	5.2118334e-4	0
320	61	PSI	18	5.0773492e-4	0
320	61	PSI	20	5.1624514e-4	0
320	62	BFE	10	0.00423108498	0
320	62	BFE	12	0.00411547646	0
320	62	BFE	14	0.0067702093599999996	6
320	62	BFE	16	0.006952510439999999	11
320	62	BFE	18	0.007236318480000001	11
320	62	BFE	20	0.00727862626	11
320	62	PSI	10	0.0012654016399999998	0
320	62	PSI	12	0.00131626	0
320	62	PSI	14	0.0019383202799999999	6
320	62	PSI	16	0.00226716554	11
320	62	PSI	18	0.0023582689	11
320	62	PSI	20	0.0025008906	11
320	63	BFE	10	0.01025670914	28
320	63	BFE	12	0.01147902194	32
320	63	BFE	14	0.011310224240000001	44
320	63	BFE	16	0.01197054006	47
320	63	BFE	18	0.01177841588	59
320	63	BFE	20	0.013231611479999999	75
320	63	PSI	10	0.00448682108	28
320	63	PSI	12	0.005340310900000001	32
320	63	PSI	14	0.00473213374	44
320	63	PSI	16	0.00496757894	47
320	63	PSI	18	0.00542673018	59
320	63	PSI	20	0.00598014314	75
320	64	BFE	10	0.0030781266000000002	0
320	64	BFE	12	0.00302595988	0
320	64	BFE	14	0.00304687904	0
320	64	BFE	16	0.0031837037399999996	0
320	64	BFE	18	0.00311630882	0
320	64	BFE	20	0.00308721434	0
320	64	PSI	10	4.7046433999999997e-4	0
320	64	PSI	12	4.883939200000001e-4	0
320	64	PSI	14	4.7448918000000007e-4	0
320	64	PSI	16	4.782316e-4	0
320	64	PSI	18	4.6030969999999997e-4	0
320	64	PSI	20	4.7074222e-4	0
320	65	BFE	10	0.00307074022	0
320	65	BFE	12	0.0031689449199999997	0
320	65	BFE	14	0.00327677804	0
320	65	BFE	16	0.0032401062199999995	0
320	65	BFE	18	0.00344151476	0
320	65	BFE	20	0.00318232408	0
320	65	PSI	10	5.8108544e-4	0
320	65	PSI	12	6.5698934e-4	0
320	65	PSI	14	5.659259e-4	0
320	65	PSI	16	5.7684334e-4	0
320	65	PSI	18	5.7445706e-4	0
320	65	PSI	20	5.792684e-4	0
320	66	BFE	10	0.007736507639999999	6
320	66	BFE	12	0.00782363682	9
320	66	BFE	14	0.008138302279999999	10
320	66	BFE	16	0.00858524716	10
320	66	BFE	18	0.0082530025	14
320	66	BFE	20	0.00884438992	21
320	66	PSI	10	0.00239972234	6
320	66	PSI	12	0.0025346080199999997	9
320	66	PSI	14	0.0026956243200000002	10
320	66	PSI	16	0.0027491957	10
320	66	PSI	18	0.00293410084	14
320	66	PSI	20	0.00330258046	21
320	67	BFE	10	0.00394125628	0
320	67	BFE	12	0.0054541630599999995	0
320	67	BFE	14	0.0038479738	0
320	67	BFE	16	0.00394417012	0
320	67	BFE	18	0.00511016452	0
320	67	BFE	20	0.00399434816	0
320	67	PSI	10	0.00103722016	0
320	67	PSI	12	0.0010944022	0
320	67	PSI	14	9.9646106e-4	0
320	67	PSI	16	0.0010068154	0
320	67	PSI	18	0.0011636142199999999	0
320	67	PSI	20	0.00104256084	0
320	68	BFE	10	0.0031348683000000004	0
320	68	BFE	12	0.0031620072999999998	0
320	68	BFE	14	0.0031500572400000003	0
320	68	BFE	16	0.0031439566600000002	0
320	68	BFE	18	0.00399318838	0
320	68	BFE	20	0.00310913498	0
320	68	PSI	10	5.1184008e-4	0
320	68	PSI	12	5.6984858e-4	0
320	68	PSI	14	5.1104286e-4	0
320	68	PSI	16	5.035959e-4	0
320	68	PSI	18	5.5627318e-4	0
320	68	PSI	20	4.9211016e-4	0
320	69	BFE	10	0.00712203914	6
320	69	BFE	12	0.007491083579999999	9
320	69	BFE	14	0.008583100960000001	12
320	69	BFE	16	0.008185666979999999	15
320	69	BFE	18	0.00949635664	23
320	69	BFE	20	0.00986138636	27
320	69	PSI	10	0.00217574048	6
320	69	PSI	12	0.0024380180600000003	9
320	69	PSI	14	0.00276734168	12
320	69	PSI	16	0.00319406484	15
320	69	PSI	18	0.00367286892	23
320	69	PSI	20	0.00395858808	27
320	70	BFE	10	0.00297811306	0
320	70	BFE	12	0.0030998603	0
320	70	BFE	14	0.003271208	0
320	70	BFE	16	0.00314838464	0
320	70	BFE	18	0.0031045182	0
320	70	BFE	20	0.0030930259599999997	0
320	70	PSI	10	5.0769434e-4	0
320	70	PSI	12	5.3795514e-4	0
320	70	PSI	14	5.1782152e-4	0
320	70	PSI	16	5.3335402e-4	0
320	70	PSI	18	5.3246188e-4	0
320	70	PSI	20	5.3798508e-4	0
320	71	BFE	10	0.00841281252	14
320	71	BFE	12	0.00803852736	15
320	71	BFE	14	0.00882783514	16
320	71	BFE	16	0.00913947266	21
320	71	BFE	18	0.00959260868	25
320	71	BFE	20	0.009924120759999999	28
320	71	PSI	10	0.00300776888	14
320	71	PSI	12	0.0031067801400000003	15
320	71	PSI	14	0.0034415437199999998	16
320	71	PSI	16	0.00352255088	21
320	71	PSI	18	0.0036505397	25
320	71	PSI	20	0.0037835938200000002	28
320	72	BFE	10	0.00400491646	0
320	72	BFE	12	0.00639063228	3
320	72	BFE	14	0.006892633159999999	11
320	72	BFE	16	0.00742041322	15
320	72	BFE	18	0.00770855112	21
320	72	BFE	20	0.00795686216	23
320	72	PSI	10	0.0011243067	0
320	72	PSI	12	0.0014723296999999999	3
320	72	PSI	14	0.0021777612200000003	11
320	72	PSI	16	0.00263340178	15
320	72	PSI	18	0.0029488514599999996	21
320	72	PSI	20	0.0031586950599999998	23
320	73	BFE	10	0.00333847502	0
320	73	BFE	12	0.0034236283	0
320	73	BFE	14	0.00549943638	2
320	73	BFE	16	0.00598669	2
320	73	BFE	18	0.0053834048	2
320	73	BFE	20	0.00635688888	6
320	73	PSI	10	7.0861004e-4	0
320	73	PSI	12	7.2274898e-4	0
320	73	PSI	14	8.601665200000001e-4	2
320	73	PSI	16	9.9173404e-4	2
320	73	PSI	18	9.479325399999999e-4	2
320	73	PSI	20	0.0016621578	6
320	74	BFE	10	0.00336246354	0
320	74	BFE	12	0.0038264453400000003	0
320	74	BFE	14	0.0033785704999999997	0
320	74	BFE	16	0.00338295244	0
320	74	BFE	18	0.0034230825399999996	0
320	74	BFE	20	0.0033208808	0
320	74	PSI	10	6.0315218e-4	0
320	74	PSI	12	7.054285000000001e-4	0
320	74	PSI	14	6.107585e-4	0
320	74	PSI	16	6.0984092e-4	0
320	74	PSI	18	8.568472000000001e-4	0
320	74	PSI	20	6.004923000000001e-4	0
320	75	BFE	10	0.00388897878	0
320	75	BFE	12	0.00370752036	0
320	75	BFE	14	0.00370425712	0
320	75	BFE	16	0.00442129	0
320	75	BFE	18	0.0035924351	0
320	75	BFE	20	0.00422128218	0
320	75	PSI	10	8.1555134e-4	0
320	75	PSI	12	7.6919154e-4	0
320	75	PSI	14	7.6995386e-4	0
320	75	PSI	16	9.289307599999999e-4	0
320	75	PSI	18	8.3383598e-4	0
320	75	PSI	20	7.8067156e-4	0
320	76	BFE	10	0.00782792222	6
320	76	BFE	12	0.00933882814	12
320	76	BFE	14	0.00960397638	18
320	76	BFE	16	0.009458015680000001	28
320	76	BFE	18	0.0100302923	38
320	76	BFE	20	0.011367246000000001	42
320	76	PSI	10	0.00287377344	6
320	76	PSI	12	0.00334210174	12
320	76	PSI	14	0.00351468608	18
320	76	PSI	16	0.00394311638	28
320	76	PSI	18	0.0043530405000000005	38
320	76	PSI	20	0.0045802051	42
320	77	BFE	10	0.0045672759	0
320	77	BFE	12	0.0046855091000000005	0
320	77	BFE	14	0.0047813649	0
320	77	BFE	16	0.00460099664	0
320	77	BFE	18	0.00465425116	0
320	77	BFE	20	0.00474529026	0
320	77	PSI	10	0.00130683844	0
320	77	PSI	12	0.0013497355	0
320	77	PSI	14	0.00132177132	0
320	77	PSI	16	0.0015576324599999999	0
320	77	PSI	18	0.00138376556	0
320	77	PSI	20	0.00138107538	0
320	78	BFE	10	0.00374014628	0
320	78	BFE	12	0.00396867288	0
320	78	BFE	14	0.0038518271	0
320	78	BFE	16	0.00387021304	0
320	78	BFE	18	0.0039325893800000004	0
320	78	BFE	20	0.0038807653400000004	0
320	78	PSI	10	8.102935799999999e-4	0
320	78	PSI	12	8.3862564e-4	0
320	78	PSI	14	0.00100763822	0
320	78	PSI	16	9.527371600000001e-4	0
320	78	PSI	18	9.671853199999999e-4	0
320	78	PSI	20	0.00100729558	0
320	79	BFE	10	0.00306040448	0
320	79	BFE	12	0.0034052454400000003	0
320	79	BFE	14	0.00299339076	0
320	79	BFE	16	0.00306952684	0
320	79	BFE	18	0.0030533240400000003	0
320	79	BFE	20	0.00302629108	0
320	79	PSI	10	4.9241198e-4	0
320	79	PSI	12	4.7001456000000003e-4	0
320	79	PSI	14	4.839955e-4	0
320	79	PSI	16	4.8760742000000004e-4	0
320	79	PSI	18	4.5946804000000004e-4	0
320	79	PSI	20	4.6854178e-4	0
320	80	BFE	10	0.0034878345999999998	0
320	80	BFE	12	0.0036663953	0
320	80	BFE	14	0.00357632798	0
320	80	BFE	16	0.0036052240399999996	0
320	80	BFE	18	0.00373341156	0
320	80	BFE	20	0.00370631262	0
320	80	PSI	10	7.2311888e-4	0
320	80	PSI	12	7.6546996e-4	0
320	80	PSI	14	7.3599462e-4	0
320	80	PSI	16	7.515249e-4	0
320	80	PSI	18	7.4861962e-4	0
320	80	PSI	20	7.419300199999999e-4	0
320	81	BFE	10	0.00946970624	23
320	81	BFE	12	0.01042085188	30
320	81	BFE	14	0.01049186236	37
320	81	BFE	16	0.0107896695	39
320	81	BFE	18	0.01132832518	42
320	81	BFE	20	0.011446628519999998	49
320	81	PSI	10	0.00359951278	23
320	81	PSI	12	0.00413900034	30
320	81	PSI	14	0.00444046074	37
320	81	PSI	16	0.004555226819999999	39
320	81	PSI	18	0.00494385822	42
320	81	PSI	20	0.0050191704	49
320	82	BFE	10	0.00489229738	0
320	82	BFE	12	0.0044103236	0
320	82	BFE	14	0.0047094061	0
320	82	BFE	16	0.00471810738	0
320	82	BFE	18	0.004632462299999999	0
320	82	BFE	20	0.007870762	3
320	82	PSI	10	0.00119402812	0
320	82	PSI	12	0.0012489178	0
320	82	PSI	14	0.0013451851200000002	0
320	82	PSI	16	0.00145146534	0
320	82	PSI	18	0.0014892354	0
320	82	PSI	20	0.00218811264	3
320	83	BFE	10	0.0123531288	56
320	83	BFE	12	0.013306600460000002	84
320	83	BFE	14	0.0158165687	122
320	83	BFE	16	0.01876801018	162
320	83	BFE	18	0.018864371720000002	194
320	83	BFE	20	0.020372661559999998	218
320	83	PSI	10	0.00553975712	56
320	83	PSI	12	0.00636489902	84
320	83	PSI	14	0.00713598886	122
320	83	PSI	16	0.00829066074	162
320	83	PSI	18	0.00863320872	194
320	83	PSI	20	0.0085224427	218
320	84	BFE	10	0.0075502383000000005	11
320	84	BFE	12	0.00901069356	26
320	84	BFE	14	0.00989882032	31
320	84	BFE	16	0.01029938008	35
320	84	BFE	18	0.011420254080000001	53
320	84	BFE	20	0.01272923464	65
320	84	PSI	10	0.0024886209000000003	11
320	84	PSI	12	0.00336768566	26
320	84	PSI	14	0.0036437802399999996	31
320	84	PSI	16	0.004240401600000001	35
320	84	PSI	18	0.004773430479999999	53
320	84	PSI	20	0.005372627959999999	65
320	85	BFE	10	0.00310478228	0
320	85	BFE	12	0.00583789598	3
320	85	BFE	14	0.00599736594	5
320	85	BFE	16	0.00606943082	5
320	85	BFE	18	0.00606454488	8
320	85	BFE	20	0.00632467666	9
320	85	PSI	10	6.232447799999999e-4	0
320	85	PSI	12	0.00106145698	3
320	85	PSI	14	0.00144659386	5
320	85	PSI	16	0.0016646599799999997	5
320	85	PSI	18	0.00151103848	8
320	85	PSI	20	0.0017633363	9
320	86	BFE	10	0.00791522974	14
320	86	BFE	12	0.00830781332	24
320	86	BFE	14	0.0103660877	33
320	86	BFE	16	0.011196179720000001	47
320	86	BFE	18	0.01146601844	56
320	86	BFE	20	0.01237300698	67
320	86	PSI	10	0.0032403242800000003	14
320	86	PSI	12	0.0034149812599999995	24
320	86	PSI	14	0.0040034714999999995	33
320	86	PSI	16	0.004512992820000001	47
320	86	PSI	18	0.00499315062	56
320	86	PSI	20	0.00550699432	67
320	87	BFE	10	0.007622958419999999	12
320	87	BFE	12	0.00802267138	12
320	87	BFE	14	0.00746444092	14
320	87	BFE	16	0.007245331119999999	14
320	87	BFE	18	0.00755692728	14
320	87	BFE	20	0.00802767932	19
320	87	PSI	10	0.0019716524999999997	12
320	87	PSI	12	0.0019795829	12
320	87	PSI	14	0.00203183644	14
320	87	PSI	16	0.00215467454	14
320	87	PSI	18	0.0020358246600000003	14
320	87	PSI	20	0.00268475334	19
320	88	BFE	10	0.007025030139999999	3
320	88	BFE	12	0.00705742518	9
320	88	BFE	14	0.0079473984	21
320	88	BFE	16	0.008447282099999998	28
320	88	BFE	18	0.0099525703	43
320	88	BFE	20	0.011983650700000001	52
320	88	PSI	10	0.0017460486599999998	3
320	88	PSI	12	0.0022541972799999996	9
320	88	PSI	14	0.00296031042	21
320	88	PSI	16	0.0034912820400000003	28
320	88	PSI	18	0.0040364353	43
320	88	PSI	20	0.00612395336	52
320	89	BFE	10	0.01039310896	35
320	89	BFE	12	0.011837780400000001	43
320	89	BFE	14	0.01205043886	53
320	89	BFE	16	0.01276507874	59
320	89	BFE	18	0.01527577622	74
320	89	BFE	20	0.014859581519999998	82
320	89	PSI	10	0.00485535416	35
320	89	PSI	12	0.00436180582	43
320	89	PSI	14	0.005452772559999999	53
320	89	PSI	16	0.00738871386	59
320	89	PSI	18	0.00695978912	74
320	89	PSI	20	0.00699038884	82
320	90	BFE	10	0.0061470167200000005	3
320	90	BFE	12	0.006271791840000001	5
320	90	BFE	14	0.0067356894	10
320	90	BFE	16	0.00698982316	11
320	90	BFE	18	0.00805793934	15
320	90	BFE	20	0.00814206936	16
320	90	PSI	10	0.00113405256	3
320	90	PSI	12	0.00160802126	5
320	90	PSI	14	0.00203590376	10
320	90	PSI	16	0.00202541374	11
320	90	PSI	18	0.00274765822	15
320	90	PSI	20	0.00283104072	16
320	91	BFE	10	0.0071633426400000005	9
320	91	BFE	12	0.007720028899999999	12
320	91	BFE	14	0.0075682235	15
320	91	BFE	16	0.00862988082	23
320	91	BFE	18	0.00898192564	27
320	91	BFE	20	0.010147518800000001	41
320	91	PSI	10	0.0021998	9
320	91	PSI	12	0.0025291590400000003	12
320	91	PSI	14	0.00310297696	15
320	91	PSI	16	0.0037954649200000004	23
320	91	PSI	18	0.00358356354	27
320	91	PSI	20	0.00407611334	41
320	92	BFE	10	0.00314623498	0
320	92	BFE	12	0.0031458715	0
320	92	BFE	14	0.0033465584	0
320	92	BFE	16	0.00327894	0
320	92	BFE	18	0.00345254106	0
320	92	BFE	20	0.00386042538	0
320	92	PSI	10	5.437781400000001e-4	0
320	92	PSI	12	5.346181399999999e-4	0
320	92	PSI	14	5.8419112e-4	0
320	92	PSI	16	5.6041112e-4	0
320	92	PSI	18	7.7813612e-4	0
320	92	PSI	20	8.241905200000001e-4	0
320	93	BFE	10	0.00649408326	3
320	93	BFE	12	0.006540519359999999	3
320	93	BFE	14	0.00638444334	3
320	93	BFE	16	0.006606680100000001	3
320	93	BFE	18	0.00667271648	6
320	93	BFE	20	0.0066334906999999995	6
320	93	PSI	10	0.0014897791999999997	3
320	93	PSI	12	0.00142208442	3
320	93	PSI	14	0.0013932726599999998	3
320	93	PSI	16	0.0015730561399999999	3
320	93	PSI	18	0.00180155498	6
320	93	PSI	20	0.00177075662	6
320	94	BFE	10	0.0033347248	0
320	94	BFE	12	0.0031072701600000003	0
320	94	BFE	14	0.00309701692	0
320	94	BFE	16	0.00308021212	0
320	94	BFE	18	0.00312497246	0
320	94	BFE	20	0.0031778316799999998	0
320	94	PSI	10	8.728171800000001e-4	0
320	94	PSI	12	4.8305281999999996e-4	0
320	94	PSI	14	5.0769416e-4	0
320	94	PSI	16	5.3618772e-4	0
320	94	PSI	18	4.8243346e-4	0
320	94	PSI	20	5.2310302e-4	0
320	95	BFE	10	0.00961495658	21
320	95	BFE	12	0.010702214679999999	36
320	95	BFE	14	0.01141176364	44
320	95	BFE	16	0.01193907664	56
320	95	BFE	18	0.01275314568	60
320	95	BFE	20	0.012728163320000003	74
320	95	PSI	10	0.00337698118	21
320	95	PSI	12	0.0047831952	36
320	95	PSI	14	0.004886465160000001	44
320	95	PSI	16	0.00505100454	56
320	95	PSI	18	0.006603373800000001	60
320	95	PSI	20	0.00590287442	74
320	96	BFE	10	0.00339450908	0
320	96	BFE	12	0.00344007906	0
320	96	BFE	14	0.00361029504	0
320	96	BFE	16	0.00502066852	0
320	96	BFE	18	0.00636214304	3
320	96	BFE	20	0.00584477264	3
320	96	PSI	10	0.0010222175599999999	0
320	96	PSI	12	6.3726194e-4	0
320	96	PSI	14	9.124718399999999e-4	0
320	96	PSI	16	0.001056526	0
320	96	PSI	18	0.00116435584	3
320	96	PSI	20	0.00117579808	3
320	97	BFE	10	0.010383435799999998	32
320	97	BFE	12	0.0115904506	44
320	97	BFE	14	0.011789985780000001	61
320	97	BFE	16	0.01326685082	73
320	97	BFE	18	0.0136750481	87
320	97	BFE	20	0.014965088960000001	102
320	97	PSI	10	0.005132466840000001	32
320	97	PSI	12	0.005008796899999999	44
320	97	PSI	14	0.0049632162199999994	61
320	97	PSI	16	0.00584508916	73
320	97	PSI	18	0.0066660653	87
320	97	PSI	20	0.007253893660000001	102
320	98	BFE	10	0.007470547820000001	8
320	98	BFE	12	0.007222331080000001	11
320	98	BFE	14	0.008526708740000001	13
320	98	BFE	16	0.00804816086	19
320	98	BFE	18	0.010113197139999999	22
320	98	BFE	20	0.01016061562	30
320	98	PSI	10	0.0022934122599999997	8
320	98	PSI	12	0.00213563498	11
320	98	PSI	14	0.00312731224	13
320	98	PSI	16	0.0029862787599999998	19
320	98	PSI	18	0.003194251	22
320	98	PSI	20	0.0038380522	30
320	99	BFE	10	0.00363913312	0
320	99	BFE	12	0.00368675974	0
320	99	BFE	14	0.0061087582	3
320	99	BFE	16	0.0061614265	3
320	99	BFE	18	0.0066371684799999995	3
320	99	BFE	20	0.00617930096	3
320	99	PSI	10	7.651525999999999e-4	0
320	99	PSI	12	9.63467e-4	0
320	99	PSI	14	0.0013101648800000001	3
320	99	PSI	16	0.00144600066	3
320	99	PSI	18	0.0015584148	3
320	99	PSI	20	0.0013288860399999999	3
320	100	BFE	10	0.0032826472199999996	0
320	100	BFE	12	0.00322255844	0
320	100	BFE	14	0.00328443198	0
320	100	BFE	16	0.00320176686	0
320	100	BFE	18	0.00323689728	0
320	100	BFE	20	0.0032570089599999997	0
320	100	PSI	10	6.2000882e-4	0
320	100	PSI	12	6.2639746e-4	0
320	100	PSI	14	5.832656999999999e-4	0
320	100	PSI	16	6.4296548e-4	0
320	100	PSI	18	5.863201799999999e-4	0
320	100	PSI	20	7.946213e-4	0
320	101	BFE	10	0.00398190604	0
320	101	BFE	12	0.00681907648	3
320	101	BFE	14	0.00650509396	3
320	101	BFE	16	0.006597238199999999	3
320	101	BFE	18	0.0064372273999999995	3
320	101	BFE	20	0.00690665464	5
320	101	PSI	10	0.00111344962	0
320	101	PSI	12	0.00152669784	3
320	101	PSI	14	0.00155647066	3
320	101	PSI	16	0.0016047331800000003	3
320	101	PSI	18	0.00163797876	3
320	101	PSI	20	0.00212850876	5
320	102	BFE	10	0.00307020026	0
320	102	BFE	12	0.00311940364	0
320	102	BFE	14	0.0038198530200000006	0
320	102	BFE	16	0.0032171568	0
320	102	BFE	18	0.00312128636	0
320	102	BFE	20	0.00349371952	0
320	102	PSI	10	5.027313000000001e-4	0
320	102	PSI	12	5.134289e-4	0
320	102	PSI	14	5.151536800000001e-4	0
320	102	PSI	16	5.3383788e-4	0
320	102	PSI	18	5.206347600000001e-4	0
320	102	PSI	20	5.4264592e-4	0
320	103	BFE	10	0.008097408859999999	12
320	103	BFE	12	0.00864023716	19
320	103	BFE	14	0.010401956700000001	38
320	103	BFE	16	0.01054022792	47
320	103	BFE	18	0.01136738072	51
320	103	BFE	20	0.01185982068	62
320	103	PSI	10	0.00299691792	12
320	103	PSI	12	0.00341701108	19
320	103	PSI	14	0.00446681026	38
320	103	PSI	16	0.00500915246	47
320	103	PSI	18	0.00503785708	51
320	103	PSI	20	0.00546415978	62
320	104	BFE	10	0.0033546933000000003	0
320	104	BFE	12	0.002863473	0
320	104	BFE	14	0.0027711526400000003	0
320	104	BFE	16	0.00277717478	0
320	104	BFE	18	0.00277374698	0
320	104	BFE	20	0.00281855622	0
320	104	PSI	10	3.4066078000000004e-4	0
320	104	PSI	12	3.386356e-4	0
320	104	PSI	14	3.3680476e-4	0
320	104	PSI	16	3.3544204e-4	0
320	104	PSI	18	3.3007198e-4	0
320	104	PSI	20	3.6034136e-4	0
320	105	BFE	10	0.00297449838	0
320	105	BFE	12	0.00288517012	0
320	105	BFE	14	0.00314173934	0
320	105	BFE	16	0.00294982774	0
320	105	BFE	18	0.0029250536	0
320	105	BFE	20	0.00297709838	0
320	105	PSI	10	3.9883518000000004e-4	0
320	105	PSI	12	4.1380346e-4	0
320	105	PSI	14	4.5323496e-4	0
320	105	PSI	16	4.2083972e-4	0
320	105	PSI	18	3.9563248e-4	0
320	105	PSI	20	4.1447057999999997e-4	0
320	106	BFE	10	0.00682713424	3
320	106	BFE	12	0.00682730032	3
320	106	BFE	14	0.0074271947399999995	3
320	106	BFE	16	0.00685732506	3
320	106	BFE	18	0.006934231220000001	6
320	106	BFE	20	0.008110983720000001	8
320	106	PSI	10	0.00178847066	3
320	106	PSI	12	0.00177880578	3
320	106	PSI	14	0.00184186122	3
320	106	PSI	16	0.0017699903999999999	3
320	106	PSI	18	0.0020822422399999997	6
320	106	PSI	20	0.0022947477599999998	8
320	107	BFE	10	0.00339618854	0
320	107	BFE	12	0.0033769009000000003	0
320	107	BFE	14	0.00340577388	0
320	107	BFE	16	0.0033462695199999995	0
320	107	BFE	18	0.00337192454	0
320	107	BFE	20	0.0033648235	0
320	107	PSI	10	6.1397924e-4	0
320	107	PSI	12	6.1895598e-4	0
320	107	PSI	14	6.2002212e-4	0
320	107	PSI	16	6.155848e-4	0
320	107	PSI	18	6.2495942e-4	0
320	107	PSI	20	6.3077386e-4	0
320	108	BFE	10	0.00628666876	3
320	108	BFE	12	0.00616513978	3
320	108	BFE	14	0.0064136505	3
320	108	BFE	16	0.0062467139800000005	3
320	108	BFE	18	0.006302436220000001	3
320	108	BFE	20	0.00677247594	3
320	108	PSI	10	0.00136742094	3
320	108	PSI	12	0.00132745874	3
320	108	PSI	14	0.00138442726	3
320	108	PSI	16	0.00139509876	3
320	108	PSI	18	0.00135554014	3
320	108	PSI	20	0.0016239028199999997	3
320	109	BFE	10	0.00351332264	0
320	109	BFE	12	0.0034761494800000002	0
320	109	BFE	14	0.00421847488	0
320	109	BFE	16	0.00349623484	0
320	109	BFE	18	0.00354732028	0
320	109	BFE	20	0.00380169408	0
320	109	PSI	10	6.9441232e-4	0
320	109	PSI	12	7.3877052e-4	0
320	109	PSI	14	0.00072148061999999995	0
320	109	PSI	16	7.1261128e-4	0
320	109	PSI	18	7.2157226e-4	0
320	109	PSI	20	7.5878388e-4	0
320	110	BFE	10	0.00742960082	9
320	110	BFE	12	0.0078765654	13
320	110	BFE	14	0.00803608406	16
320	110	BFE	16	0.0095622494	25
320	110	BFE	18	0.0098447257	29
320	110	BFE	20	0.00993128932	32
320	110	PSI	10	0.00263826094	9
320	110	PSI	12	0.00279290706	13
320	110	PSI	14	0.00309894604	16
320	110	PSI	16	0.00338376014	25
320	110	PSI	18	0.0038747950999999995	29
320	110	PSI	20	0.0039968908599999995	32
320	111	BFE	10	0.0036302654	0
320	111	BFE	12	0.00360391604	0
320	111	BFE	14	0.004128807	0
320	111	BFE	16	0.00352170954	0
320	111	BFE	18	0.0036841155800000002	0
320	111	BFE	20	0.00365882056	0
320	111	PSI	10	7.7041594e-4	0
320	111	PSI	12	8.0037316e-4	0
320	111	PSI	14	7.8165392e-4	0
320	111	PSI	16	7.673253199999999e-4	0
320	111	PSI	18	7.9180846e-4	0
320	111	PSI	20	7.792504199999999e-4	0
320	112	BFE	10	0.0036343294999999997	0
320	112	BFE	12	0.0035742171599999996	0
320	112	BFE	14	0.00356333286	0
320	112	BFE	16	0.00376188316	0
320	112	BFE	18	0.0037350820799999995	0
320	112	BFE	20	0.00377070028	0
320	112	PSI	10	7.8224744e-4	0
320	112	PSI	12	7.7479908e-4	0
320	112	PSI	14	7.6698274e-4	0
320	112	PSI	16	8.0553786e-4	0
320	112	PSI	18	8.0322512e-4	0
320	112	PSI	20	7.930101599999999e-4	0
320	113	BFE	10	0.00528225276	0
320	113	BFE	12	0.00469483474	0
320	113	BFE	14	0.004784933	0
320	113	BFE	16	0.0060786211	0
320	113	BFE	18	0.00511311218	0
320	113	BFE	20	0.0050464687800000005	0
320	113	PSI	10	0.0017716225999999998	0
320	113	PSI	12	0.0013960096	0
320	113	PSI	14	0.0014259446	0
320	113	PSI	16	0.0016526083600000002	0
320	113	PSI	18	0.00161400802	0
320	113	PSI	20	0.00166472662	0
320	114	BFE	10	0.0046945984199999995	0
320	114	BFE	12	0.00490566924	0
320	114	BFE	14	0.00475859358	0
320	114	BFE	16	0.0049611801	0
320	114	BFE	18	0.00737022224	3
320	114	BFE	20	0.007511696260000001	6
320	114	PSI	10	0.00135616168	0
320	114	PSI	12	0.00144101086	0
320	114	PSI	14	0.00146187392	0
320	114	PSI	16	0.00166500558	0
320	114	PSI	18	0.00196712114	3
320	114	PSI	20	0.00235730604	6
320	115	BFE	10	0.00560585678	0
320	115	BFE	12	0.00437841598	0
320	115	BFE	14	0.00439333066	0
