 0,0 638 2034 3809 6358 6773 11059 18531 18553
 0,4107 4288 11235 13699 13884 14886
 0,663 5132 7185 16455 17785 17805
 0,1702 11179 12500 13148 14981 15184
 0,1702 3499 5132 10752 11154 15184 15921 16409 16455 17785 18766
 0,1041 6461 7284 13437 13918 14832
 0,714 2841 6964 7636 14610 15471 15699 19936
 0,704 3295 6393 7448 8179 8328 8430 9373 19295
 0,3024 3295 4097 7448 15193
 0,0 638 2034 3809 6358 6773 11059 18531
 0,282 8328 9810 18269 19295
 0,3780 6044 6574 8271 16769
 0,2069 4061 6968 7288 10553 13112 13493
 0,2402 4733 4897 5844 12500 14981
 0,2069 4061 7288 13112 13493 16035
 0,704 2934 4111 6393 8179 8430 9373
 0,141 182 1982 4599 18833 19327
 0,282 8328 9810 10652 12018 18269 19295
 0,5541 9217 11913 13751 14873 15597
 0,4897 5019 5844 9637 10752 11154 11179 11845 12500 12906 13716 15034 15921 16409
 0,6358 6773 11059 12220 17240 18531 18553
 0,0 638 2034 3809 5447 13165
 0,9637 9658 10752 11154 11179 11845 12500 12906 13716 14569 15034 15184 15306 15921 16409 17785 18766
 0,4897 5019 5844 9637 9658 10752 11154 11179 11845 12500 12906 13716 15034 15921 16409 17785 18766
 0,4897 9637 11179 12500 13148 13716 14981 15034 15184 16409
 0,9637 9658 10752 11154 12906 14569 15034 15184 15921 16409 17785 18766
 0,11121 11246 12647 14864 17991
 0,1702 3499 9637 10752 11154 11179 13716 15034 15184 15921 16409 17785 18766
 0,804 2644 3528 3886 11326 14172
 0,440 6393 8179 14834 19295
 0,440 1007 2069 6968 7288 10553 13493 14834
 0,1109 5622 12219 14119 18958
 0,2934 3024 4111 8430 12214
 0,282 8328 9810 10652 18269 19295
 0,6044 6854 7495 16150 16769
 0,2243 11076 15291 15765 19337 19439
 0,638 2034 3809 5447 6358 6773 12220 18553
 0,4269 14136 15763 18296 18979
 0,638 2034 3809 5447 8243 13165
 0,558 9449 14181 14911 16064
 0,3780 6044 6574 7495 8271 16769
 0,638 1399 5338 5447 11525 13165
 0,638 2034 3809 5447 6358 6773 12220
 0,0 638 2034 3809 5447 6773 11059 12220
 0,638 1399 3809 5338 5447 5910 11525 13165
 0,440 2069 6393 7288 10553 13112 13493
 0,4825 6424 6651 9398 13704
 0,3499 5132 15921 16455 17785 17805 18766
 0,9202 9246 10037 10735 14147
 0,9217 11913 13751 14873 15597 16305
 0,1702 3499 5132 11154 15184 15921 16409 17785 18766
 0,1702 3499 5132 15184 15921 16409 16455 17785 18766
 0,5132 7185 9658 10752 11154 14569 15921 16455 17785 17805
 0,0 638 1399 2034 3809 5447 6773 11059
 0,1041 5575 13437 13918 14832
 0,2069 4061 10553 13112 13493 16035
 0,5643 7633 11913 13751 14873 15597
 0,4897 11179 12500 13148 13716 14981 15034 15184 16409
 0,2402 4733 5171 6083 6717 10220
 0,638 1399 5338 5910 11525 13165
 0,3780 6574 7495 8271 11898 13948 17804 18719
 0,440 1007 2934 6968 14834
 0,1911 4107 4288 10541 11907 13699
 0,638 2034 5447 8243 11525 13165
 0,1702 3499 11179 12500 13148 15034 15184 15921 16409 18766
 0,714 2841 3039 7636 14610 19936
 0,714 3039 7636 14610 19919 19936
 0,714 2841 6964 7636 12837 15686 17549 19936
 0,1222 8377 12007 12473 18855
 0,9637 9658 10752 11154 12906 15184 15921 16409 17785 18766
 0,0 638 1399 2034 3809 5447 5910 6773
 0,141 1982 4599 6854 16150
 0,6461 7284 13437 13918 14832
 0,2402 4733 4897 5844 14981
 0,5541 7633 7977 9217 13751 16608
 0,638 5447 8243 11525 13165
 0,714 2841 6964 7636 7661 14610 15471 19936
 0,714 7636 14610 17549 19936
 0,703 4823 14395 15232 18627
 0,1435 5338 8560 11525 13165
 0,440 6393 6968 8179 8328 9373 14834 19295
 0,2138 2841 4501 6964 7636 15471 15699
 0,6203 6569 11898 12992 13948 17804 18719
 0,6301 6846 11121 11246 12647
 0,6713 8311 13229 13399 13920
 0,714 2138 2841 6964 7636 7661 19936
 0,6358 6773 12220 17240 18531 18553
 0,141 182 1982 5527 19327
 0,3780 6044 7495 16150 16769
 0,0 638 1399 3809 5910 6773 11059
 0,714 2841 6964 7636 14610 15471 15699 17549 19936
 0,3780 6574 8271 11898 18719
 0,6574 7495 8271 11898 13948 17804 18719
 0,1702 3499 5132 15184 18766
 0,3212 6203 6569 12992 17804
 0,282 8179 8328 9373 19295
 0,6358 6773 17240 18531 18553
 0,2243 11076 15765 19337 19439
 0,3780 7495 8271 11898 13948 17804
 0,9637 9658 10752 11154 12906 14569 15034 15184 15306 15921 16409 16455 17785 17805 18766
 0,7185 9637 9658 10752 11154 12906 14569 15184 15306 15921 16409 16455 17785 17805 18766
 0,6358 6773 11059 17240 18531 18553
 0,440 2934 6393 8179 8328 8430 9373 14834 19295
 0,2402 4733 4897 5844 11179 11845 12500 13148 13716 14981 15034
 0,4733 4897 5019 5844 11179 12500 13716 14981
 0,2069 7288 10553 13112 13493
 0,1702 11179 12500 13148 13716 14981 15184 16409
 0,714 3039 7636 14610 19936
 0,3499 5132 11154 15184 15921 16409 16455 17785 17805 18766
 0,440 1007 6393 6968 14834
 0,2402 4733 11179 12500 13148 13716 14981
 0,897 4964 10619 11630 12371
 0,638 2034 3809 5447 8243 11525 13165
 0,638 3809 5338 5447 11525 13165
 0,1513 4258 8266 11819 19750
 0,638 2034 3809 5447 8243 12220
 0,558 9106 9449 14911 16064
 0,4733 4897 5844 9637 11179 11845 12500 13148 13716 14981 15034
 0,440 2934 6393 6968 8179 8328 9373 14834 19295
 0,5541 5643 7633 9217 11913 13751 14873 15597
 0,3499 9658 10752 11154 14569 15184 15921 16409 16455 17785 18766
 0,0 638 1399 3809 6773 11059
 0,9147 11261 17174 18785 19648
 0,0 2034 3809 6358 6773 11059 18531 18553
 0,704 7448 8328 9373 12018
 0,1702 3499 9637 11179 12500 13148 13716 15034 15184 15921 16409 17785 18766
 0,0 638 1399 3809 5447 5910 6773 11059
 0,3201 5475 7515 13277 17700
 0,1702 11179 12500 13148 13716 14981
 0,4897 5019 5844 9637 11179 11845 12500 12906 13148 13716 14981 15034
 0,2699 6775 7628 11148 11834
 0,9157 9538 10359 10988 19013
 0,714 2841 3039 7636 7661 14610 19919
 0,704 2934 3295 7448 8179 8430 9373 19295
 0,714 2841 6964 7636 12837 15686 15699 17549 19936
 0,0 1399 3809 5338 5910 11525 13165
 0,2402 4733 4897 5844 11179 12500 13148 14981
 0,3201 5475 7515 12106 13277 17700
 0,4897 5844 9637 11179 11845 12500 13148 13716 14981 15034 15184
 0,1702 3499 5132 15184 16409 18766
 0,1702 3499 9637 11179 13716 15034 15184 15921 16409 17785 18766
 0,0 638 1399 2034 3809 5447 12220
 0,714 7636 12837 15686 15699 17549 19936
 0,1982 4599 6854 16150 16769
 0,1702 3499 5132 10752 11154 14569 15184 15921 16409 16455 17785 17805 18766
 0,1702 5844 9637 11179 11845 12500 13148 13716 14981 15034 15184 15921 16409 18766
 0,5595 11235 13699 13884 16507
 0,4733 11179 12500 13148 13716 14981
 0,0 638 1399 3809 5447 5910 6773
 0,714 2841 7636 14610 17549 19936
 0,0 638 1399 2034 3809 5447 11525 13165
 0,141 1982 4599 6854 16150 18833
 0,1007 2069 6968 7288 10553 13493 14834
 0,6358 15785 16587 17240 18553
 0,3262 6303 16750 17122 18393
 0,4733 11179 12500 13148 13716 14981 15034
 0,3780 6044 6854 16150 16769
 0,2069 10553 13112 13493 16035 17978
 0,1702 3499 9637 10752 11154 15184 15921 16409 17785 18766
 0,1702 3212 3499 5132 15184
 0,638 2034 5447 6358 12220
 0,5595 11235 13294 13699 13884 14886 16507
 0,7495 8271 11898 13948 17804
 0,1702 3499 5132 11154 15184 15921 16409 16455 17785 17805 18766
 0,7185 9637 9658 10752 11154 11845 12906 14569 15034 15184 15306 15921 16409 16455 17785 18766
 0,440 6393 6968 7288 8179 10553 14834
 0,6203 6569 11898 12992 18719
 0,4897 5019 5844 9637 10752 11154 11179 11845 12500 12906 13716 15034 15921 16409 18766
 0,9637 9658 10752 11154 11845 12906 14569 15034 15184 15306 15921 16409 17785 18766
 0,6358 15785 17240 18531 18553
 0,1702 3499 5132 10752 11154 15184 15921 16409 17785 18766
 0,1702 3499 6569 15184 16409 18766
 0,3499 5132 15184 17785 18766
 0,804 2644 3528 3886 14172
 0,2069 6968 7288 10553 13112 13493 16035
 0,0 638 1399 2034 3809 6773 11059
 0,714 6964 7636 12837 15686 17549 19936
 0,440 2069 6393 7288 10553 13112 13493 14834
 0,440 1007 6968 7288 10553 13112 13493 14834
 0,0 638 1399 2034 3809 5447 5910 6773 11059
 0,2402 4733 4897 5844 11179 12500 13716 14981
 0,2402 4733 5171 6083 6717
 0,1702 3499 11179 15034 15184 15921 16409 17785 18766
 0,714 12837 15471 15686 15699 17549 19936
 0,3212 6203 6569 11898 12992 13948 17804 18719
 0,2402 4733 6083 6717 10220
 0,6964 12837 15471 15699 17549 19936
 0,6203 11898 12992 13948 17804 18719
 0,3780 6044 7495 8271 11898 13948 17804
 0,3031 8887 11046 11290 13389
 0,5541 5643 7633 9078 9217 11913 13751 15597
 0,3780 6574 8271 11898 13948 17804 18719
 0,1702 3499 9637 11154 11179 12500 13716 15034 15184 15921 16409 17785 18766
 0,4733 4897 5019 5844 12500 14981
 0,5475 7515 10812 12106 17700
 0,440 6393 6968 7288 10553 13112 13493 14834
 0,3780 6044 7495 8271 16150 16769
 0,8271 11898 12992 13948 18719
 0,1702 4897 9637 11179 12500 13148 13716 14981 15034 15184 16409
 0,558 7205 9106 14911 16064
 0,1007 2069 6968 7288 10553 13493
 0,5019 5844 9637 11179 11845 12500 13148 13716 14981 15034 15184 15921 16409 18766
 0,704 2934 3024 4111 8430
 0,3212 6203 6569 11898 12992 13948 18719
 0,1041 10106 13437 13918 14832
 0,1041 5575 6022 13437 14832
 0,2402 4733 4897 6083 6717 14981
 0,2934 4111 6393 8179 8430
 0,638 5338 5447 11525 13165
 0,9637 9658 10752 11154 12906 14569 15034 15184 15921 16409 16455 17785 18766
 0,3780 6044 6574 7495 8271 16150 16769
 0,714 12837 15686 17549 19936
 0,704 2934 3295 7448 8179 8328 8430 9373 19295
 0,9637 9658 10752 11154 11845 12906 13716 14569 15034 15184 15921 16409 17785 18766
 0,897 2476 4964 9112 10068 11630
 0,5844 9637 10752 11154 11179 11845 12500 12906 13716 15034 15184 15921 16409 17785 18766
 0,1702 3499 9637 10752 11154 15184 15921 16409 16455 17785 18766
 0,5871 5985 14119 16004 17519
 0,7185 9637 9658 10752 11154 11845 12906 14569 15034 15184 15306 15921 16409 17785 18766
 0,704 2934 4111 6393 8179 8430
 0,5132 7185 10752 14569 15921 16455 17785 17805 18766
 0,9637 9658 10752 11154 12906 15034 15184 15921 16409 17785 18766
 0,0 638 2034 3809 6773 11059 18531
 0,704 2934 6393 7448 8179 8328 8430 9373 19295
 0,3499 5132 10752 11154 14569 15184 15921 16409 16455 17785 17805 18766
 0,9637 9658 10752 11154 11845 12906 15034 15184 15921 16409 17785 18766
 0,3212 6203 6569 12992 18719
 0,804 2644 3528 3886 3971
 0,0 1399 5338 5910 16046
 0,0 3809 6773 11059 18531
 0,7002 8383 9600 13543 16926
 0,2402 4733 4897 5844 12500 13148 14981
 0,282 9373 9810 10652 12018
 0,704 3295 7448 8328 8430 9373 19295
 0,9637 9658 10752 11154 14569 15184 15921 16409 17785 18766
 0,1435 5338 8560 15149 17174
 0,714 2138 2841 6964 7636 15471 15699 19936
 0,5643 7633 11913 13751 15597
 0,1911 4107 4288 4814 11907
 0,4897 5019 5844 9637 11179 11845 12500 13148 13716 14981 15034 15184 15921 16409 18766
 0,4897 5019 5844 9637 11179 11845 12500 12906 13148 13716 14981 15034 16409 18766
 0,1109 5622 5871 14119 18958
 0,0 638 1399 3809 5447 11525 13165
 0,440 6393 8179 8328 14834 19295
 0,440 6393 6968 7288 8179 10553 13493 14834
 0,5019 5844 9637 11179 11845 12500 13148 13716 15034 15184 15921 16409 17785 18766
 0,897 2476 4964 11630 12371
 0,558 9106 9449 14181 14911 16064
 0,0 638 2034 3809 5447 6358 6773 11059 12220
 0,714 2841 6964 7636 7661 14610 15471 15699 19936
 0,0 1399 3809 6773 11059
 0,5132 7185 9658 10752 14569 15921 16455 17785 17805
 0,638 2034 5447 6358 12220 18531 18553
 0,0 638 2034 3809 5447 6358 6773 11059 12220 18531
 0,2402 4733 4897 5844 6717 11179 12500 13148 14981
 0,3780 6044 6574 7495 8271 11898 13948 17804 18719
 0,5643 7633 9078 9217 11913 13751
 0,7448 8328 9373 12018 19295
 0,440 2934 4111 6393 8179 8430 14834
 0,897 2476 4964 10068 11630
 0,2069 4061 13112 13493 16035
 0,1702 3499 11179 12500 13148 15184 18766
 0,1702 9637 10752 11154 11845 12906 15034 15184 15921 16409 17785 18766
 0,9637 9658 10752 11154 11179 11845 12500 12906 13716 14569 15034 15184 15921 16409 17785 18766
 0,3499 5132 9658 10752 11154 14569 15184 15921 16409 16455 17785 17805 18766
 0,282 8328 9373 9810 12018
 0,7185 9637 9658 10752 11154 11845 12906 14569 15034 15184 15306 15921 16409 16455 17785 17805 18766
 0,2034 5447 6358 12220 18531 18553
 0,0 1399 3809 5910 6773 11059
 0,2243 11076 15291 15765 19439
 0,3780 6044 6574 16150 16769
 0,714 3039 7636 14610 19919
 0,8271 11898 12992 13948 17804 18719
 0,4897 5019 5844 9637 11154 11179 11845 12500 12906 13148 13716 14981 15034 15921 16409
 0,1702 3499 5132 15184 17785 18766
 0,1702 3212 3499 6203 6569 15184
 0,141 1982 4599 18833 19327
 0,3780 6574 7495 8271 11898 13948 18719
 0,6964 7636 12837 15471 15686 15699 17549 19936
 0,11179 12500 13148 13716 14981 15034 15184
 0,4897 5019 5844 9637 11179 11845 12500 12906 13148 13716 14981 15034 15184 15921 16409 18766
 0,2034 4668 6358 12220 18553
 0,3499 5132 15184 15921 16455 17785 18766
 0,5132 7185 10752 14569 15921 16409 16455 17785 17805 18766
 0,704 3024 3295 7448 15193
 0,2934 4111 6393 8179 8430 9373 19295
 0,1702 11179 13148 14981 15184
 0,2402 4733 4897 5844 13148 14981
 0,9217 11913 13751 14873 16305
 0,1702 3499 11179 13148 15184 15921 16409 18766
 0,440 6393 8179 8328 9373 14834 19295
 0,440 2934 4111 8430 14834
 0,12837 15471 15686 15699 17549 19936
 0,2138 2841 4501 6964 7636 7661
 0,4897 5019 5844 9637 11154 11179 11845 12500 12906 13148 13716 15034 15184 15921 16409 18766
 0,3780 6044 6574 7495 8271 11898 17804
 0,780 5016 11326 14172 16164
 0,3499 5132 10752 11154 15184 15921 16409 16455 17785 17805 18766
 0,0 638 1399 3809 5338 5447 5910 11525 13165
 0,5019 5844 9637 9658 10752 11154 11179 11845 12500 12906 13716 15034 15184 15306 15921 16409 17785 18766
 0,2069 10553 13112 13493 16035
 0,1702 9637 10752 11154 11179 11845 12500 12906 13716 15034 15184 15921 16409 17785 18766
 0,5019 5844 9637 10752 11154 11179 11845 12500 12906 13716 15034 15184 15921 16409 17785 18766
 0,714 2841 6964 7636 12837 14610 15699 17549 19936
 0,2138 2841 4501 6964 7661
 0,4897 5019 5844 9637 11179 11845 12500 13148 13716 14981 15034
 0,704 2934 3295 6393 7448 8179 8328 8430 9373 19295
 0,704 3024 3295 7448 9373
 0,2069 4061 7288 13493 16035
 0,714 2841 6964 7636 12837 15471 15699 17549 19936
 0,714 3039 7636 7661 14610 19919
 0,1702 5844 9637 11154 11179 11845 12500 13148 13716 15034 15184 15921 16409 17785 18766
 0,3499 9658 10752 11154 14569 15184 15921 16409 16455 17785 17805 18766
 0,2085 4770 6002 8243 11137
 0,1007 6968 7288 10553 13493 14834
 0,5541 7633 9217 13751 16608
 0,704 2934 3024 3295 4111 8430
 0,704 2934 4111 6393 8179 8430 9373 19295
 0,5981 7911 11869 17029 19639
 0,1435 8560 11261 15149 17174
 0,5132 7185 9658 14569 15921 16455 17785 17805
 0,440 6393 7288 8179 10553 13112
 0,282 8328 9373 9810 12018 18269 19295
 0,1702 4897 9637 11179 12500 13148 13716 14981 15034 15184 16409 18766
 0,5132 10752 15184 15921 16409 16455 17785 17805 18766
 0,638 1399 3809 5338 5910 11525 13165
 0,1702 3499 11179 12500 13148 14981 15184 16409
 0,2138 2841 6964 7636 7661
 0,1911 4288 4814 10541 11907
 0,3499 5132 15184 15921 16409 16455 17785 17805 18766
 0,1723 3959 7778 14770 16850
 0,9637 9658 10752 11154 12906 14569 15184 15921 16409 17785 18766
 0,1911 4107 4288 4814 10541 11907
 0,2034 6358 12220 18531 18553
 0,5643 7633 9078 11913 13751 15597
 0,9637 9658 10752 11154 11179 11845 12500 12906 13716 15034 15184 15921 16409 17785 18766
 0,282 8328 9810 10652 18269
 0,3212 6203 6569 11898 12992 13948 17804
 0,1911 4288 10541 11907 13699
 0,2069 4061 7288 10553 13493 16035
 0,2402 4733 11179 12500 13148 14981
 0,5541 7633 9078 9217 13751 16608
 0,5019 5844 9637 11154 11179 11845 12500 13148 13716 15034 15184 15921 16409 17785 18766
 0,0 3809 6358 6773 11059 18531 18553
 0,1435 5338 8560 11525 15149 17174
 0,4897 5019 5844 9637 10752 11154 11179 11845 12500 12906 13716 15034 15184 15921 16409 18766
 0,6393 7288 10553 13112 13493
